Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
PLANT FOODS FOR HUMAN NUTRITION,PLANT FOODS FOR HUMAN NUTRITION,2,,Q1
Plant Gene,PLANT GENE,4,,Q3
Plant Genetic Resources-Characterization and Utilization,PLANT GENETIC RESOURCES CHARACTERIZATION AND UTILIZATION,4,,Q4
Plant Genome,PLANT GENOME,2,,Q1
PLANT GROWTH REGULATION,PLANT GROWTH REGULATION,3,,Q1
Plant Health Progress,PLANT HEALTH PROGRESS,4,,Q3
PLANT JOURNAL,PLANT JOURNAL,1,Yes,Q1
Plant Methods,PLANT METHODS,2,,Q1
PLANT MOLECULAR BIOLOGY,PLANT MOLECULAR BIOLOGY,3,,Q1
PLANT MOLECULAR BIOLOGY REPORTER,PLANT MOLECULAR BIOLOGY REPORTER,4,,Q3
Plant Nano Biology,PLANT NANO BIOLOGY,,,Q1
PLANT PATHOLOGY,PLANT PATHOLOGY,3,,Q2
Plant Pathology Journal,PLANT PATHOLOGY JOURNAL,3,,Q2
Plant Phenomics,PLANT PHENOMICS,1,Yes,Q1
PLANT PHYSIOLOGY,PLANT PHYSIOLOGY,1,Yes,Q1
PLANT PHYSIOLOGY AND BIOCHEMISTRY,PLANT PHYSIOLOGY AND BIOCHEMISTRY,2,Yes,Q1
Plant Physiology Reports,PLANT PHYSIOLOGY REPORTS,4,,Q3
PLANT PRODUCTION SCIENCE,PLANT PRODUCTION SCIENCE,4,,Q3
PLANT PROTECTION SCIENCE,PLANT PROTECTION SCIENCE,3,,Q3
Plant Reproduction,PLANT REPRODUCTION,4,,Q2
Plant Root,PLANT ROOT,4,,Q4
PLANT SCIENCE,PLANT SCIENCE,2,,Q1
Plant Science Today,PLANT SCIENCE TODAY,4,,Q4
Plant Signaling & Behavior,PLANT SIGNALING AND BEHAVIOR,4,,Q1
PLANT SOIL AND ENVIRONMENT,PLANT SOIL AND ENVIRONMENT,3,,Q2
PLANT SPECIES BIOLOGY,PLANT SPECIES BIOLOGY,4,,Q3
Plant Stress,PLANT STRESS,2,,Q1
PLANT SYSTEMATICS AND EVOLUTION,PLANT SYSTEMATICS AND EVOLUTION,3,,Q3
PLANTA,PLANTA,3,,Q1
PLANTA MEDICA,PLANTA MEDICA,4,,Q2
Plants-Basel,PLANTS BASEL,2,,Q1
Plants People Planet,PLANTS PEOPLE PLANET,2,,Q1
Plaridel,PLARIDEL,4,,Q4
Plasma,PLASMA,4,,Q3
Plasma and Fusion Research,PLASMA AND FUSION RESEARCH,4,,Q4
PLASMA CHEMISTRY AND PLASMA PROCESSING,PLASMA CHEMISTRY AND PLASMA PROCESSING,3,,Q2
PLASMA PHYSICS AND CONTROLLED FUSION,PLASMA PHYSICS AND CONTROLLED FUSION,2,,Q2
PLASMA PHYSICS REPORTS,PLASMA PHYSICS REPORTS,4,,Q4
Plasma Processes and Polymers,PLASMA PROCESSES AND POLYMERS,3,,Q1
PLASMA SCIENCE & TECHNOLOGY,PLASMA SCIENCE AND TECHNOLOGY,3,,Q3
PLASMA SOURCES SCIENCE & TECHNOLOGY,PLASMA SOURCES SCIENCE AND TECHNOLOGY,2,,Q1
Plasmatology,PLASMATOLOGY,4,,Q4
PLASMID,PLASMID,4,,Q3
Plasmonics,PLASMONICS,3,,Q2
Plastic and Aesthetic Research,PLASTIC AND AESTHETIC RESEARCH,,,Q3
PLASTIC AND RECONSTRUCTIVE SURGERY,PLASTIC AND RECONSTRUCTIVE SURGERY,2,,Q1
Plastic and Reconstructive Surgery-Global Open,PLASTIC AND RECONSTRUCTIVE SURGERY GLOBAL OPEN,4,,Q2
Plastic Surgery,PLASTIC SURGERY,4,,Q4
PLASTICS RUBBER AND COMPOSITES,PLASTICS RUBBER AND COMPOSITES,4,,Q4
PLATELETS,PLATELETS,3,,Q2
Plato Journal,PLATO JOURNAL,4,,
Pleura and Peritoneum,PLEURA AND PERITONEUM,4,,Q1
PLOS BIOLOGY,PLOS BIOLOGY,1,Yes,Q1
PLOS Climate,PLOS CLIMATE,,,Q1
PLoS Computational Biology,PLOS COMPUTATIONAL BIOLOGY,2,,Q1
PLOS Digital Health,PLOS DIGITAL HEALTH,,,Q1
PLoS Genetics,PLOS GENETICS,2,Yes,Q2
PLOS Global Public Health,PLOS GLOBAL PUBLIC HEALTH,,,Q2
PLOS MEDICINE,PLOS MEDICINE,1,Yes,Q1
PLoS Neglected Tropical Diseases,PLOS NEGLECTED TROPICAL DISEASES,2,,Q1
PLoS One,PLOS ONE,3,,Q2
PLoS Pathogens,PLOS PATHOGENS,1,Yes,Q1
PLOS Sustainability and Transformation,PLOS SUSTAINABILITY AND TRANSFORMATION,,,Q1
PLOS Water,PLOS WATER,,,Q2
PLOUGHSHARES,PLOUGHSHARES,4,,
Plura-Revista de Estudos de Religiao,PLURA REVISTA DE ESTUDOS DE RELIGIAO,4,,
Pluralist,PLURALIST,4,,
PM&R,PM AND R,4,,Q1
PMLA-PUBLICATIONS OF THE MODERN LANGUAGE ASSOCIATION OF AMERICA,PMLA PUBLICATIONS OF MODERN LANGUAGE ASSOCIATION OF AMERICA,2,,
PNA-Revista de Investigacion en Didactica de la Matematica,PNA REVISTA DE INVESTIGACION EN DIDACTICA DE LA MATEMATICA,4,,Q3
PNAS Nexus,PNAS NEXUS,3,,Q1
Pneuma,PNEUMA,4,,
PNEUMOLOGIE,PNEUMOLOGIE,4,,Q3
Pneumon,PNEUMON,4,,Q4
Pneumonia,PNEUMONIA,3,,Q1
Poblacion y Salud en Mesoamerica,POBLACION Y SALUD EN MESOAMERICA,4,,Q4
Podium-Sport Leisure and Tourism Review,PODIUM SPORT LEISURE AND TOURISM REVIEW,4,,Q4
Poe Studies-History Theory Interpretation,POE STUDIES HISTORY THEORY INTERPRETATION,4,,
POETICA-ZEITSCHRIFT FUR SPRACH-UND LITERATURWISSENSCHAFT,POETICA ZEITSCHRIFT FUR SPRACH UND LITERATURWISSENSCHAFT,3,,
POETICS,POETICS,2,Yes,Q2
POETICS TODAY,POETICS TODAY,2,,
POETRY REVIEW,POETRY REVIEW,4,,
POETRY WALES,POETRY WALES,4,,
POLAR BIOLOGY,POLAR BIOLOGY,4,,Q3
Polar Geography,POLAR GEOGRAPHY,3,,Q3
Polar Journal,POLAR JOURNAL,4,,Q1
Polar-Political and Legal Anthropology Review,POLAR POLITICAL AND LEGAL ANTHROPOLOGY REVIEW,2,,Q2
POLAR RECORD,POLAR RECORD,4,,Q3
POLAR RESEARCH,POLAR RESEARCH,4,,Q3
Polar Science,POLAR SCIENCE,4,,Q3
Polem!ca,POLEM CA,4,,
Police Practice and Research,POLICE PRACTICE AND RESEARCH,3,,Q2
Police Quarterly,POLICE QUARTERLY,2,,Q1
Policija i Sigurnost-Police and Security,POLICIJA I SIGURNOST POLICE AND SECURITY,4,,Q4
Policing-A Journal of Policy and Practice,POLICING A JOURNAL OF POLICY AND PRACTICE,4,,Q2
POLICING-AN INTERNATIONAL JOURNAL OF POLICE STRATEGIES & MANAGEMENT,POLICING AN INTERNATIONAL JOURNAL OF POLICE STRATEGIES AND MANAGEMENT,4,,Q2
Policing & Society,POLICING AND SOCIETY,3,,Q1
Policy and Internet,POLICY AND INTERNET,1,Yes,Q1
POLICY AND POLITICS,POLICY AND POLITICS,2,,Q1
Policy & Practice-A Development Education Review,POLICY AND PRACTICE A DEVELOPMENT EDUCATION REVIEW,4,,Q3
Policy and Society,POLICY AND SOCIETY,2,,Q1
Policy Design and Practice,POLICY DESIGN AND PRACTICE,4,,Q2
Policy Futures in Education,POLICY FUTURES IN EDUCATION,4,,Q2
Policy Insights from the Behavioral and Brain Sciences,POLICY INSIGHTS FROM BEHAVIORAL AND BRAIN SCIENCES,1,Yes,Q1
Policy Politics & Nursing Practice,POLICY POLITICS AND NURSING PRACTICE,3,,Q1
Policy Reviews in Higher Education,POLICY REVIEWS IN HIGHER EDUCATION,2,,Q2
POLICY SCIENCES,POLICY SCIENCES,2,,Q1
Policy Studies,POLICY STUDIES,3,,Q1
POLICY STUDIES JOURNAL,POLICY STUDIES JOURNAL,2,,Q1
Polimeros-Ciencia e Tecnologia,POLIMEROS CIENCIA E TECNOLOGIA,4,,Q4
POLIMERY,POLIMERY,4,,Q4
POLIS,POLIS,2,,
Polis-Politicheskiye Issledovaniya,POLIS POLITICHESKIYE ISSLEDOVANIYA,4,,Q3
Polish Archives of Internal Medicine-Polskie Archiwum Medycyny Wewnetrznej,POLISH ARCHIVES OF INTERNAL MEDICINE POLSKIE ARCHIWUM MEDYCYNY WEWNETRZNEJ,3,,Q1
Polish Heart Journal-Kardiologia Polska,POLISH HEART JOURNAL KARDIOLOGIA POLSKA,,,Q1
Polish Hyperbaric Research,POLISH HYPERBARIC RESEARCH,4,,Q4
Polish Journal of Chemical Technology,POLISH JOURNAL OF CHEMICAL TECHNOLOGY,4,,Q4
POLISH JOURNAL OF ECOLOGY,POLISH JOURNAL OF ECOLOGY,4,,Q4
POLISH JOURNAL OF ENVIRONMENTAL STUDIES,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,4,,Q4
POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES,POLISH JOURNAL OF FOOD AND NUTRITION SCIENCES,3,,Q3
Polish Journal of Management Studies,POLISH JOURNAL OF MANAGEMENT STUDIES,4,,Q4
Polish Journal of Medical Physics and Engineering,POLISH JOURNAL OF MEDICAL PHYSICS AND ENGINEERING,4,,Q4
Polish Journal of Microbiology,POLISH JOURNAL OF MICROBIOLOGY,4,,Q4
Polish Journal of Otolaryngology,POLISH JOURNAL OF OTOLARYNGOLOGY,4,,Q4
POLISH JOURNAL OF PATHOLOGY,POLISH JOURNAL OF PATHOLOGY,4,,Q4
Polish Journal of Radiology,POLISH JOURNAL OF RADIOLOGY,4,,Q3
Polish Journal of Surgery,POLISH JOURNAL OF SURGERY,4,,Q4
POLISH JOURNAL OF VETERINARY SCIENCES,POLISH JOURNAL OF VETERINARY SCIENCES,4,,Q3
Polish Maritime Research,POLISH MARITIME RESEARCH,4,,Q2
POLISH POLAR RESEARCH,POLISH POLAR RESEARCH,4,,Q4
Polish Sociological Review,POLISH SOCIOLOGICAL REVIEW,4,,Q4
Polish Yearbook of International Law,POLISH YEARBOOK OF INTERNATIONAL LAW,4,,Q4
Politeia-Journal of Political Theory Political Philosophy and Sociology of Politics,POLITEIA JOURNAL OF POLITICAL THEORY POLITICAL PHILOSOPHY AND SOCIOLOGY OF POLITICS,4,,Q4
Politica & Societa,POLITICA AND SOCIETA,4,,Q4
Politica Economica,POLITICA ECONOMICA,4,,Q4
POLITICA Y GOBIERNO,POLITICA Y GOBIERNO,4,,Q3
Politica y Sociedad,POLITICA Y SOCIEDAD,4,,Q3
POLITICAL ANALYSIS,POLITICAL ANALYSIS,1,Yes,Q1
POLITICAL BEHAVIOR,POLITICAL BEHAVIOR,1,Yes,Q1
POLITICAL COMMUNICATION,POLITICAL COMMUNICATION,1,Yes,Q1
POLITICAL GEOGRAPHY,POLITICAL GEOGRAPHY,1,Yes,Q1
POLITICAL PSYCHOLOGY,POLITICAL PSYCHOLOGY,1,Yes,Q1
POLITICAL QUARTERLY,POLITICAL QUARTERLY,3,,Q2
Political Research Exchange,POLITICAL RESEARCH EXCHANGE,2,,Q2
POLITICAL RESEARCH QUARTERLY,POLITICAL RESEARCH QUARTERLY,3,,Q2
POLITICAL SCIENCE,POLITICAL SCIENCE,4,,Q3
POLITICAL SCIENCE QUARTERLY,POLITICAL SCIENCE QUARTERLY,4,,Q3
Political Science Research and Methods,POLITICAL SCIENCE RESEARCH AND METHODS,2,,Q1
POLITICAL STUDIES,POLITICAL STUDIES,2,Yes,Q1
Political Studies Review,POLITICAL STUDIES REVIEW,3,,Q2
Political Theology,POLITICAL THEOLOGY,3,,
POLITICAL THEORY,POLITICAL THEORY,2,,Q3
POLITICKA EKONOMIE,POLITICKA EKONOMIE,4,,Q4
Politicka Misao-Croatian Political Science Review,POLITICKA MISAO CROATIAN POLITICAL SCIENCE REVIEW,4,,Q4
Politicke Vedy,POLITICKE VEDY,4,,Q4
Politics,POLITICS,2,,Q1
Politics & Gender,POLITICS AND GENDER,2,Yes,Q1
Politics and Governance,POLITICS AND GOVERNANCE,2,,Q2
Politics & Policy,POLITICS AND POLICY,4,,Q2
Politics and Religion,POLITICS AND RELIGION,1,Yes,Q2
Politics and Religion Journal,POLITICS AND RELIGION JOURNAL,4,,
POLITICS & SOCIETY,POLITICS AND SOCIETY,1,Yes,Q1
Politics Groups and Identities,POLITICS GROUPS AND IDENTITIES,3,,Q2
Politics Philosophy & Economics,POLITICS PHILOSOPHY AND ECONOMICS,1,Yes,Q2
Politics Religion & Ideology,POLITICS RELIGION AND IDEOLOGY,3,,Q1
Politikon,POLITIKON,4,,Q4
Politique Europeenne,POLITIQUE EUROPEENNE,4,,Q4
POLITISCHE VIERTELJAHRESSCHRIFT,POLITISCHE VIERTELJAHRESSCHRIFT,3,,Q1
Politix,POLITIX,4,,Q4
Politologicky Casopis-Czech Journal of Political Science,POLITOLOGICKY CASOPIS CZECH JOURNAL OF POLITICAL SCIENCE,4,,Q3
POLITY,POLITY,4,,Q3
Polityka Energetyczna-Energy Policy Journal,POLITYKA ENERGETYCZNA ENERGY POLICY JOURNAL,,,Q4
Poljoprivreda,POLJOPRIVREDA,4,,Q3
Pollution,POLLUTION,4,,Q4
POLYCYCLIC AROMATIC COMPOUNDS,POLYCYCLIC AROMATIC COMPOUNDS,3,,Q2
POLYHEDRON,POLYHEDRON,3,,Q2
POLYMER,POLYMER,2,,Q2
POLYMER BULLETIN,POLYMER BULLETIN,3,,Q2
Polymer Chemistry,POLYMER CHEMISTRY,2,,Q2
POLYMER COMPOSITES,POLYMER COMPOSITES,2,,Q1
POLYMER DEGRADATION AND STABILITY,POLYMER DEGRADATION AND STABILITY,1,Yes,Q1
POLYMER ENGINEERING AND SCIENCE,POLYMER ENGINEERING AND SCIENCE,3,,Q2
POLYMER INTERNATIONAL,POLYMER INTERNATIONAL,4,,Q2
POLYMER JOURNAL,POLYMER JOURNAL,4,,Q3
POLYMER-KOREA,POLYMER KOREA,4,,Q4
Polymer-Plastics Technology and Materials,POLYMER PLASTICS TECHNOLOGY AND MATERIALS,4,,Q2
Polymer Reviews,POLYMER REVIEWS,2,,Q1
POLYMER SCIENCE SERIES A,POLYMER SCIENCE SERIES A,4,,Q4
POLYMER SCIENCE SERIES B,POLYMER SCIENCE SERIES B,4,,Q4
POLYMER SCIENCE SERIES C,POLYMER SCIENCE SERIES C,4,,Q4
POLYMER TESTING,POLYMER TESTING,2,,Q1
Polymers,POLYMERS,3,,Q1
POLYMERS & POLYMER COMPOSITES,POLYMERS AND POLYMER COMPOSITES,4,,Q2
POLYMERS FOR ADVANCED TECHNOLOGIES,POLYMERS FOR ADVANCED TECHNOLOGIES,4,,Q2
Polysaccharides,POLYSACCHARIDES,4,,Q1
Pomegranate,POMEGRANATE,4,,
Pomorstvo-Scientific Journal of Maritime Research,POMORSTVO SCIENTIFIC JOURNAL OF MARITIME RESEARCH,4,,Q4
PONTE,PONTE,4,,
Popular Communication,POPULAR COMMUNICATION,2,,Q2
Popular Music,POPULAR MUSIC,2,Yes,
POPULAR MUSIC AND SOCIETY,POPULAR MUSIC AND SOCIETY,1,Yes,
POPULATION,POPULATION,4,,Q2
POPULATION AND DEVELOPMENT REVIEW,POPULATION AND DEVELOPMENT REVIEW,1,Yes,Q1
POPULATION AND ENVIRONMENT,POPULATION AND ENVIRONMENT,3,,Q1
POPULATION ECOLOGY,POPULATION ECOLOGY,4,,Q4
Population Health Management,POPULATION HEALTH MANAGEMENT,4,,Q3
Population Health Metrics,POPULATION HEALTH METRICS,2,,Q2
POPULATION RESEARCH AND POLICY REVIEW,POPULATION RESEARCH AND POLICY REVIEW,3,,Q2
Population Review,POPULATION REVIEW,4,,Q4
Population Space and Place,POPULATION SPACE AND PLACE,2,,Q1
POPULATION STUDIES-A JOURNAL OF DEMOGRAPHY,POPULATION STUDIES A JOURNAL OF DEMOGRAPHY,2,,Q2
Populism,POPULISM,4,,Q3
Porcine Health Management,PORCINE HEALTH MANAGEMENT,2,,Q1
Porta Linguarum,PORTA LINGUARUM,4,,Q1
Portal-Godisnjak Hrvatskog Restauratorskog Zavoda,PORTAL GODISNJAK HRVATSKOG RESTAURATORSKOG ZAVODA,4,,
Portal Hypertension & Cirrhosis,PORTAL HYPERTENSION AND CIRRHOSIS,4,,Q3
PORTAL-LIBRARIES AND THE ACADEMY,PORTAL LIBRARIES AND ACADEMY,4,,Q3
Portes-Revista Mexicana de Estudios sobre la Cuenca del Pacifico,PORTES REVISTA MEXICANA DE ESTUDIOS SOBRE LA CUENCA DEL PACIFICO,4,,Q4
Portugaliae Electrochimica Acta,PORTUGALIAE ELECTROCHIMICA ACTA,4,,Q4
Portugaliae Mathematica,PORTUGALIAE MATHEMATICA,4,,Q2
Portuguese Economic Journal,PORTUGUESE ECONOMIC JOURNAL,4,,Q2
Portuguese Journal of Public Health,PORTUGUESE JOURNAL OF PUBLIC HEALTH,,,Q4
PORTUGUESE STUDIES,PORTUGUESE STUDIES,4,,
POSITIF,POSITIF,4,,
Positions-Asia Critique,POSITIONS ASIA CRITIQUE,4,,
POSITIVITY,POSITIVITY,3,,Q2
POST-COMMUNIST ECONOMIES,POST COMMUNIST ECONOMIES,3,,Q2
Post-Medieval Archaeology,POST MEDIEVAL ARCHAEOLOGY,3,,
POST-SOVIET AFFAIRS,POST SOVIET AFFAIRS,2,,Q1
Postcolonial Studies,POSTCOLONIAL STUDIES,3,,Q1
POSTEPY BIOLOGII KOMORKI,POSTEPY BIOLOGII KOMORKI,4,,Q4
Postepy Dermatologii i Alergologii,POSTEPY DERMATOLOGII I ALERGOLOGII,4,,Q3
Postepy Higieny I Medycyny Doswiadczalnej,POSTEPY HIGIENY I MEDYCYNY DOSWIADCZALNEJ,4,,Q4
Postepy Psychiatrii i Neurologii,POSTEPY PSYCHIATRII I NEUROLOGII,4,,Q4
Postepy w Chirurgii Glowy i Szyi-Advances in Head and Neck Surgery,POSTEPY W CHIRURGII GLOWY I SZYI ADVANCES IN HEAD AND NECK SURGERY,4,,Q4
Postepy w Kardiologii Interwencyjnej,POSTEPY W KARDIOLOGII INTERWENCYJNEJ,4,,Q3
POSTGRADUATE MEDICAL JOURNAL,POSTGRADUATE MEDICAL JOURNAL,4,,Q1
POSTGRADUATE MEDICINE,POSTGRADUATE MEDICINE,4,,Q1
POSTHARVEST BIOLOGY AND TECHNOLOGY,POSTHARVEST BIOLOGY AND TECHNOLOGY,1,Yes,Q1
Postmedieval-A Journal of Medieval Cultural Studies,POSTMEDIEVAL A JOURNAL OF MEDIEVAL CULTURAL STUDIES,4,,Q3
POSTMODERN CULTURE,POSTMODERN CULTURE,4,,
POTATO RESEARCH,POTATO RESEARCH,3,,Q2
POTENTIAL ANALYSIS,POTENTIAL ANALYSIS,3,,Q2
Potestas,POTESTAS,,,Q2
Poultry,POULTRY,,,Q2
POULTRY SCIENCE,POULTRY SCIENCE,2,Yes,Q1
Poultry Science Journal,POULTRY SCIENCE JOURNAL,4,,Q4
Poverty & Public Policy,POVERTY AND PUBLIC POLICY,4,,Q4
POWDER DIFFRACTION,POWDER DIFFRACTION,4,,Q4
POWDER METALLURGY,POWDER METALLURGY,4,,Q2
POWDER METALLURGY AND METAL CERAMICS,POWDER METALLURGY AND METAL CERAMICS,4,,Q4
POWDER TECHNOLOGY,POWDER TECHNOLOGY,2,,Q2
Power and Education,POWER AND EDUCATION,4,,Q3
Power Electronics and Drives,POWER ELECTRONICS AND DRIVES,4,,Q3
Poznan Studies in Contemporary Linguistics,POZNAN STUDIES IN CONTEMPORARY LINGUISTICS,3,,Q3
PPAR Research,PPAR RESEARCH,3,,Q2
Prace Komisji Geografii Przemyslu Polskiego Towarzystwa Geograficznego-Studies of the Industrial Geography Commission of the Polish Geographical Society,PRACE KOMISJI GEOGRAFII PRZEMYSLU POLSKIEGO TOWARZYSTWA GEOGRAFICZNEGO STUDIES OF INDUSTRIAL GEOGRAPHY COMMISSION OF POLISH GEOGRAPHICAL SOCIETY,4,,Q3
Practical Diabetes,PRACTICAL DIABETES,4,,Q4
PRACTICAL GASTROENTEROLOGY,PRACTICAL GASTROENTEROLOGY,4,,Q4
Practical Laboratory Medicine,PRACTICAL LABORATORY MEDICINE,4,,Q3
PRACTICAL NEUROLOGY,PRACTICAL NEUROLOGY,4,,Q3
Practical Radiation Oncology,PRACTICAL RADIATION ONCOLOGY,3,,Q1
Practical Theology,PRACTICAL THEOLOGY,3,,
Practice Periodical on Structural Design and Construction,PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,4,,Q3
Praehistorische Zeitschrift,PRAEHISTORISCHE ZEITSCHRIFT,4,,Q3
Pragmatic and Observational Research,PRAGMATIC AND OBSERVATIONAL RESEARCH,4,,Q1
Pragmatics,PRAGMATICS,3,,Q3
Pragmatics & Cognition,PRAGMATICS AND COGNITION,3,,Q3
Pragmatics and Society,PRAGMATICS AND SOCIETY,3,,Q3
Prague Economic Papers,PRAGUE ECONOMIC PAPERS,4,,Q3
Praktische Metallographie-Practical Metallography,PRAKTISCHE METALLOGRAPHIE PRACTICAL METALLOGRAPHY,4,,Q4
PRAMANA-JOURNAL OF PHYSICS,PRAMANA JOURNAL OF PHYSICS,4,,Q2
Pratiques Psychologiques,PRATIQUES PSYCHOLOGIQUES,4,,Q4
Pravention und Gesundheitsforderung,PRAVENTION UND GESUNDHEITSFORDERUNG,4,,Q4
Pravni Vjesnik,PRAVNI VJESNIK,4,,Q3
Pravni zapisi,PRAVNI ZAPISI,,,Q3
Pravo-Zhurnal Vysshei Shkoly Ekonomiki,PRAVO ZHURNAL VYSSHEI SHKOLY EKONOMIKI,4,,Q3
Pravoprimenenie-Law Enforcement Review,PRAVOPRIMENENIE LAW ENFORCEMENT REVIEW,4,,Q3
Praxis & Saber,PRAXIS AND SABER,4,,Q4
Praxis-Colombia,PRAXIS COLOMBIA,4,,Q3
PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE,PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE,4,,Q4
PRECAMBRIAN RESEARCH,PRECAMBRIAN RESEARCH,2,,Q2
Precedente,PRECEDENTE,4,,Q3
PRECISION AGRICULTURE,PRECISION AGRICULTURE,2,,Q1
Precision and Future Medicine,PRECISION AND FUTURE MEDICINE,4,,Q1
Precision Chemistry,PRECISION CHEMISTRY,,,Q1
Precision Clinical Medicine,PRECISION CLINICAL MEDICINE,2,,Q1
PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY,PRECISION ENGINEERING JOURNAL OF INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY,2,,Q1
Precision Medical Sciences,PRECISION MEDICAL SCIENCES,4,,Q4
Precision Radiation Oncology,PRECISION RADIATION ONCOLOGY,4,,Q2
Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health,PREGNANCY HYPERTENSION AN INTERNATIONAL JOURNAL OF WOMENS CARDIOVASCULAR HEALTH,4,,Q1
Prehospital and Disaster Medicine,PREHOSPITAL AND DISASTER MEDICINE,4,,Q1
Prehospital Emergency Care,PREHOSPITAL EMERGENCY CARE,3,,Q2
PRENATAL DIAGNOSIS,PRENATAL DIAGNOSIS,2,,Q1
PREPARATIVE BIOCHEMISTRY & BIOTECHNOLOGY,PREPARATIVE BIOCHEMISTRY AND BIOTECHNOLOGY,4,,Q3
PRESENCE-Virtual and Augmented Reality,PRESENCE VIRTUAL AND AUGMENTED REALITY,4,,Q3
Present Environment and Sustainable Development,PRESENT ENVIRONMENT AND SUSTAINABLE DEVELOPMENT,4,,Q3
Presente y Pasado-Revista de Historia,PRESENTE Y PASADO REVISTA DE HISTORIA,4,,Q4
PRESERVATION,PRESERVATION,4,,Q4
Presidential Studies Quarterly,PRESIDENTIAL STUDIES QUARTERLY,4,,Q3
PRESLIA,PRESLIA,2,,Q2
Presse Medicale,PRESSE MEDICALE,3,,Q1
Preternature-Critical and Historical Studies on the Preternatural,PRETERNATURE CRITICAL AND HISTORICAL STUDIES ON PRETERNATURAL,4,,
Preventing Chronic Disease,PREVENTING CHRONIC DISEASE,3,,Q1
Preventing School Failure,PREVENTING SCHOOL FAILURE,4,,Q3
PREVENTION SCIENCE,PREVENTION SCIENCE,2,,Q2
Preventive Medicine,PREVENTIVE MEDICINE,2,,Q1
Preventive Medicine Reports,PREVENTIVE MEDICINE REPORTS,3,,Q2
Preventive Nutrition and Food Science,PREVENTIVE NUTRITION AND FOOD SCIENCE,4,,Q3
PREVENTIVE VETERINARY MEDICINE,PREVENTIVE VETERINARY MEDICINE,2,,Q1
Prikladnaya Diskretnaya Matematika,PRIKLADNAYA DISKRETNAYA MATEMATIKA,4,,Q4
Prilozi Instituta za Arheologiju u Zagrebu,PRILOZI INSTITUTA ZA ARHEOLOGIJU U ZAGREBU,4,,
PRIMARY CARE,PRIMARY CARE,4,,Q1
Primary Care Diabetes,PRIMARY CARE DIABETES,4,,Q2
Primary Health Care Research and Development,PRIMARY HEALTH CARE RESEARCH AND DEVELOPMENT,4,,Q3
PRIMATES,PRIMATES,4,,Q2
Primenjena Psihologija,PRIMENJENA PSIHOLOGIJA,4,,Q4
Primerjalna Knjizevnost,PRIMERJALNA KNJIZEVNOST,3,,
PRINT QUARTERLY,PRINT QUARTERLY,3,,
Prion,PRION,4,,Q4
Prism-Theory and Modern Chinese Literature,PRISM THEORY AND MODERN CHINESE LITERATURE,4,,
Prisma Social,PRISMA SOCIAL,4,,Q3
PRISON JOURNAL,PRISON JOURNAL,4,,Q4
PROBABILISTIC ENGINEERING MECHANICS,PROBABILISTIC ENGINEERING MECHANICS,3,,Q1
Probability and Mathematical Statistics-Poland,PROBABILITY AND MATHEMATICAL STATISTICS POLAND,4,,Q4
PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES,PROBABILITY IN ENGINEERING AND INFORMATIONAL SCIENCES,4,,Q3
Probability Surveys,PROBABILITY SURVEYS,2,,Q2
PROBABILITY THEORY AND RELATED FIELDS,PROBABILITY THEORY AND RELATED FIELDS,2,Yes,Q2
Probability Uncertainty and Quantitative Risk,PROBABILITY UNCERTAINTY AND QUANTITATIVE RISK,3,,Q3
PROBATION JOURNAL,PROBATION JOURNAL,3,,Q3
Probiotics and Antimicrobial Proteins,PROBIOTICS AND ANTIMICROBIAL PROTEINS,2,,Q1
PROBLEMAS DEL DESARROLLO,PROBLEMAS DEL DESARROLLO,,,Q4
Problemele Energeticii Regionale,PROBLEMELE ENERGETICII REGIONALE,4,,Q4
Problemos,PROBLEMOS,4,,
Problems of Atomic Science and Technology,PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY,4,,Q4
Problems of Education in the 21st Century,PROBLEMS OF EDUCATION IN 21ST CENTURY,4,,Q3
Problems of Information Transmission,PROBLEMS OF INFORMATION TRANSMISSION,4,,Q3
PROBLEMS OF POST-COMMUNISM,PROBLEMS OF POST COMMUNISM,3,,Q2
Problemy Analiza-Issues of Analysis,PROBLEMY ANALIZA ISSUES OF ANALYSIS,4,,Q1
Problemy Ekorozwoju,PROBLEMY EKOROZWOJU,4,,Q4
Problemy Istoricheskoi Poetiki,PROBLEMY ISTORICHESKOI POETIKI,2,,
Problemy Muzykalnoi Nauki-Music Scholarship,PROBLEMY MUZYKALNOI NAUKI MUSIC SCHOLARSHIP,2,Yes,
Problemy Zarzadzania-Management Issues,PROBLEMY ZARZADZANIA MANAGEMENT ISSUES,,,Q4
PROBUS,PROBUS,3,,Q4
