Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Revista de Ciencias Humanas da Universidade de Taubate,REVISTA DE CIENCIAS HUMANAS DA UNIVERSIDADE DE TAUBATE,4,,Q4
Revista de Ciencias Sociales-Costa Rica,REVISTA DE CIENCIAS SOCIALES COSTA RICA,4,,Q4
Revista de Comunicacion de la SEECI,REVISTA DE COMUNICACION DE LA SEECI,4,,Q3
Revista de Comunicacion-Peru,REVISTA DE COMUNICACION PERU,3,,Q2
Revista de Contabilidad-Spanish Accounting Review,REVISTA DE CONTABILIDAD SPANISH ACCOUNTING REVIEW,4,,Q3
Revista de Cultura Teologica,REVISTA DE CULTURA TEOLOGICA,4,,
Revista de Derecho Civil,REVISTA DE DERECHO CIVIL,4,,Q3
Revista de Derecho Comunitario Europeo,REVISTA DE DERECHO COMUNITARIO EUROPEO,4,,Q2
Revista de Derecho Politico,REVISTA DE DERECHO POLITICO,4,,Q3
Revista de Derecho Privado,REVISTA DE DERECHO PRIVADO,4,,Q3
Revista de Direito da Cidade-City Law,REVISTA DE DIREITO DA CIDADE CITY LAW,4,,Q4
Revista de Direito Sanitario-Journal of Health Law,REVISTA DE DIREITO SANITARIO JOURNAL OF HEALTH LAW,4,,Q4
Revista de Economia Mundial,REVISTA DE ECONOMIA MUNDIAL,4,,Q4
Revista de Educacion,REVISTA DE EDUCACION,4,,Q2
Revista de Educacion Inclusiva,REVISTA DE EDUCACION INCLUSIVA,4,,Q4
Revista de Educacion y Derecho-Educational and Law Review,REVISTA DE EDUCACION Y DERECHO EDUCATIONAL AND LAW REVIEW,4,,Q3
Revista de Ensino de Bioquimica,REVISTA DE ENSINO DE BIOQUIMICA,4,,Q4
Revista de Epidemiologia e Controle de Infeccao,REVISTA DE EPIDEMIOLOGIA E CONTROLE DE INFECCAO,4,,Q4
Revista de Estudios Andaluces,REVISTA DE ESTUDIOS ANDALUCES,4,,Q2
Revista de Estudios Empresariales-Segunda Epoca,REVISTA DE ESTUDIOS EMPRESARIALES SEGUNDA EPOCA,4,,Q4
Revista de Estudios en Seguridad Internacional-RESI,REVISTA DE ESTUDIOS EN SEGURIDAD INTERNACIONAL RESI,4,,Q4
REVISTA DE ESTUDIOS HISPANICOS,REVISTA DE ESTUDIOS HISPANICOS,4,,
Revista de Estudios Internacionales Mediterraneos,REVISTA DE ESTUDIOS INTERNACIONALES MEDITERRANEOS,4,,Q4
Revista de Estudios Latinos,REVISTA DE ESTUDIOS LATINOS,3,,
Revista de Estudios Politicos,REVISTA DE ESTUDIOS POLITICOS,4,,Q3
Revista de Estudios Regionales,REVISTA DE ESTUDIOS REGIONALES,4,,Q4
Revista de Estudios Sociales,REVISTA DE ESTUDIOS SOCIALES,4,,Q2
Revista de Estudos Constitucionais Hermeneutica e Teoria do Direito-RECHTD,REVISTA DE ESTUDOS CONSTITUCIONAIS HERMENEUTICA E TEORIA DO DIREITO RECHTD,4,,Q4
Revista de Estudos da Linguagem,REVISTA DE ESTUDOS DA LINGUAGEM,4,,
Revista de Etnografie si Folclor-Journal of Ethnography and Folklore,REVISTA DE ETNOGRAFIE SI FOLCLOR JOURNAL OF ETHNOGRAPHY AND FOLKLORE,4,,
Revista de Filologia Alemana,REVISTA DE FILOLOGIA ALEMANA,4,,
REVISTA DE FILOLOGIA DE LA UNIVERSIDAD DE LA LAGUNA,REVISTA DE FILOLOGIA DE LA UNIVERSIDAD DE LA LAGUNA,4,,
REVISTA DE FILOLOGIA ESPANOLA,REVISTA DE FILOLOGIA ESPANOLA,3,,
Revista de Filosofia,REVISTA DE FILOSOFIA,4,,
Revista de Filosofia Aurora,REVISTA DE FILOSOFIA AURORA,4,,
Revista de Filosofia La Plata,REVISTA DE FILOSOFIA LA PLATA,4,,
Revista de Filosofia-Madrid,REVISTA DE FILOSOFIA MADRID,4,,
Revista de Filosofia UIS,REVISTA DE FILOSOFIA UIS,4,,
Revista de Gastroenterologia de Mexico,REVISTA DE GASTROENTEROLOGIA DE MEXICO,4,,Q3
Revista de Geografia Norte Grande,REVISTA DE GEOGRAFIA NORTE GRANDE,4,,Q3
Revista de Gestao Ambiental e Sustentabilidade-GeAS,REVISTA DE GESTAO AMBIENTAL E SUSTENTABILIDADE GEAS,4,,Q4
Revista de Gestao e Projetos,REVISTA DE GESTAO E PROJETOS,4,,Q4
Revista de Gestao Financas e Contabilidade,REVISTA DE GESTAO FINANCAS E CONTABILIDADE,4,,
Revista de Gestion Publica,REVISTA DE GESTION PUBLICA,4,,Q4
Revista de Hispanismo Filosofico,REVISTA DE HISPANISMO FILOSOFICO,4,,
Revista de Historia da Sociedade e da Cultura,REVISTA DE HISTORIA DA SOCIEDADE E DA CULTURA,4,,Q2
Revista de Historia das Ideias,REVISTA DE HISTORIA DAS IDEIAS,4,,Q3
Revista De Historia De La Psicologia,REVISTA DE HISTORIA DE LA PSICOLOGIA,4,,Q4
Revista de Historia Economica,REVISTA DE HISTORIA ECONOMICA,2,,
Revista de Historia Economica-Journal of Iberian and Latin American Economic History,REVISTA DE HISTORIA ECONOMICA JOURNAL OF IBERIAN AND LATIN AMERICAN ECONOMIC HISTORY,,,Q1
Revista de Historia Industrial,REVISTA DE HISTORIA INDUSTRIAL,4,,Q1
Revista de Historia Moderna-Anales de la Universidad de Alicante,REVISTA DE HISTORIA MODERNA ANALES DE LA UNIVERSIDAD DE ALICANTE,4,,Q2
Revista de Historia-Sao Paulo,REVISTA DE HISTORIA SAO PAULO,4,,Q3
Revista de Historiografia,REVISTA DE HISTORIOGRAFIA,4,,Q1
Revista de Humanidades,REVISTA DE HUMANIDADES,4,,
Revista de Humanidades de Valparaiso-RHV,REVISTA DE HUMANIDADES DE VALPARAISO RHV,,,Q4
REVISTA DE INDIAS,REVISTA DE INDIAS,3,,Q1
Revista de Investigacion Clinica-Clinical and Translational Investigation,REVISTA DE INVESTIGACION CLINICA CLINICAL AND TRANSLATIONAL INVESTIGATION,4,,Q2
Revista de Investigacion en Educacion,REVISTA DE INVESTIGACION EN EDUCACION,4,,Q3
Revista de Investigacion en Logopedia,REVISTA DE INVESTIGACION EN LOGOPEDIA,4,,Q4
Revista de Investigacion Linguistica,REVISTA DE INVESTIGACION LINGUISTICA,4,,Q4
Revista de Investigacion sobre Flamenco-La Madruga,REVISTA DE INVESTIGACION SOBRE FLAMENCO LA MADRUGA,4,,
Revista de Investigaciones Politicas y Sociologicas,REVISTA DE INVESTIGACIONES POLITICAS Y SOCIOLOGICAS,4,,Q4
Revista de Investigaciones-Universidad del Quindio,REVISTA DE INVESTIGACIONES UNIVERSIDAD DEL QUINDIO,4,,Q4
Revista de Investigaciones Veterinarias del Peru,REVISTA DE INVESTIGACIONES VETERINARIAS DEL PERU,4,,Q4
Revista de Investigacoes Constitucionais-Journal of Constitutional Research,REVISTA DE INVESTIGACOES CONSTITUCIONAIS JOURNAL OF CONSTITUTIONAL RESEARCH,4,,Q2
REVISTA DE LA ACADEMIA COLOMBIANA DE CIENCIAS EXACTAS FISICAS Y NATURALES,REVISTA DE LA ACADEMIA COLOMBIANA DE CIENCIAS EXACTAS FISICAS Y NATURALES,,,Q4
Revista de la Construccion,REVISTA DE LA CONSTRUCCION,4,,Q3
Revista de la Facultad de Agronomia de la Universidad del Zulia,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZULIA,4,,Q4
REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,4,,Q2
Revista de la Facultad de Derecho,REVISTA DE LA FACULTAD DE DERECHO,4,,Q3
Revista de la Federacion Argentina de Cardiologia,REVISTA DE LA FEDERACION ARGENTINA DE CARDIOLOGIA,4,,Q4
Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales Serie A-Matematicas,REVISTA DE LA REAL ACADEMIA DE CIENCIAS EXACTAS FISICAS Y NATURALES SERIE A MATEMATICAS,2,,Q1
REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA,REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA,4,,Q4
REVISTA DE LA SOCIEDAD GEOLOGICA DE ESPANA,REVISTA DE LA SOCIEDAD GEOLOGICA DE ESPANA,4,,Q4
Revista de la Union Matematica Argentina,REVISTA DE LA UNION MATEMATICA ARGENTINA,4,,Q3
Revista de Letras,REVISTA DE LETRAS,4,,
Revista de Letras Norte@mentos,REVISTA DE LETRAS NORTE MENTOS,4,,
Revista de Linguistica y Lenguas Aplicadas,REVISTA DE LINGUISTICA Y LENGUAS APLICADAS,4,,
REVISTA DE LITERATURA,REVISTA DE LITERATURA,3,,
Revista de Llengua i Dret-Journal of Language and Law,REVISTA DE LLENGUA I DRET JOURNAL OF LANGUAGE AND LAW,4,,Q3
REVISTA DE METALURGIA,REVISTA DE METALURGIA,4,,Q4
Revista de Musicologia,REVISTA DE MUSICOLOGIA,3,,
Revista de Nefrologia Dialisis y Trasplante,REVISTA DE NEFROLOGIA DIALISIS Y TRASPLANTE,4,,Q4
REVISTA DE NEUROLOGIA,REVISTA DE NEUROLOGIA,4,,Q4
Revista de Nutricao-Brazilian Journal of Nutrition,REVISTA DE NUTRICAO BRAZILIAN JOURNAL OF NUTRITION,4,,Q4
REVISTA DE OCCIDENTE,REVISTA DE OCCIDENTE,4,,
Revista de Osteoporosis y Metabolismo Mineral,REVISTA DE OSTEOPOROSIS Y METABOLISMO MINERAL,4,,Q4
Revista de Pedagogia Universitaria y Didactica del Derecho,REVISTA DE PEDAGOGIA UNIVERSITARIA Y DIDACTICA DEL DERECHO,4,,Q4
Revista de Pesquisa-Cuidado e Fundamental Online,REVISTA DE PESQUISA CUIDADO E FUNDAMENTAL ONLINE,4,,Q4
Revista de Psicodidactica,REVISTA DE PSICODIDACTICA,1,Yes,Q1
Revista de Psicologia Clinica con Ninos y Adolescentes,REVISTA DE PSICOLOGIA CLINICA CON NINOS Y ADOLESCENTES,4,,Q4
Revista de Psicologia PUCP,REVISTA DE PSICOLOGIA PUCP,4,,Q4
Revista de Psicoterapia,REVISTA DE PSICOTERAPIA,4,,Q4
Revista de Psiquiatria y Salud Mental,REVISTA DE PSIQUIATRIA Y SALUD MENTAL,,,Q1
Revista de Salud Ambiental,REVISTA DE SALUD AMBIENTAL,4,,Q4
Revista de Salud Publica-Cordoba,REVISTA DE SALUD PUBLICA CORDOBA,4,,Q4
REVISTA DE SAUDE PUBLICA,REVISTA DE SAUDE PUBLICA,4,,Q2
Revista de Senologia y Patologia Mamaria,REVISTA DE SENOLOGIA Y PATOLOGIA MAMARIA,4,,Q4
Revista de Sociedad Gaditana de Historia Natural,REVISTA DE SOCIEDAD GADITANA DE HISTORIA NATURAL,4,,Q4
Revista de Teledeteccion,REVISTA DE TELEDETECCION,4,,Q4
Revista de Transporte y Territorio,REVISTA DE TRANSPORTE Y TERRITORIO,4,,Q4
Revista de Urbanismo,REVISTA DE URBANISMO,4,,Q4
Revista del CLAD Reforma y Democracia,REVISTA DEL CLAD REFORMA Y DEMOCRACIA,4,,
Revista del Cuerpo Medico del Hospital Nacional Almanzor Aguinaga Asenjo,REVISTA DEL CUERPO MEDICO DEL HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO,4,,Q4
Revista Digital de Derecho Administrativo,REVISTA DIGITAL DE DERECHO ADMINISTRATIVO,4,,Q3
Revista Digital de Investigacion en Docencia Universitaria-RIDU,REVISTA DIGITAL DE INVESTIGACION EN DOCENCIA UNIVERSITARIA RIDU,4,,Q3
Revista Digital Mundo Asia Pacifico,REVISTA DIGITAL MUNDO ASIA PACIFICO,4,,Q4
Revista Direito Ambiental e Sociedade,REVISTA DIREITO AMBIENTAL E SOCIEDADE,,,Q4
Revista Direito GV,REVISTA DIREITO GV,4,,Q3
Revista do Curso de Direito do UNIFOR,REVISTA DO CURSO DE DIREITO DO UNIFOR,4,,Q4
REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO,REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO,4,,Q3
Revista do Servico Publico,REVISTA DO SERVICO PUBLICO,4,,Q4
Revista e-Mercatoria,REVISTA E MERCATORIA,4,,Q4
Revista Economia,REVISTA ECONOMIA,4,,Q4
Revista Economia y Sociedad,REVISTA ECONOMIA Y SOCIEDAD,4,,Q4
Revista Ecorfan,REVISTA ECORFAN,4,,Q4
Revista EDaPECI-Educacao a Distancia e Praticas Educativas Comunicacionais e Interculturais,REVISTA EDAPECI EDUCACAO A DISTANCIA E PRATICAS EDUCATIVAS COMUNICACIONAIS E INTERCULTURAIS,4,,Q4
Revista Educacao e Linguagens,REVISTA EDUCACAO E LINGUAGENS,4,,Q4
Revista Educacion,REVISTA EDUCACION,4,,Q4
Revista Educacion en Ingenieria,REVISTA EDUCACION EN INGENIERIA,4,,Q4
Revista Educaonline,REVISTA EDUCAONLINE,4,,Q4
Revista Electronica Calidad en la Educacion Superior,REVISTA ELECTRONICA CALIDAD EN LA EDUCACION SUPERIOR,4,,Q4
Revista Electronica Complutense de Investigacion en Educacion Musical-RECIEM,REVISTA ELECTRONICA COMPLUTENSE DE INVESTIGACION EN EDUCACION MUSICAL RECIEM,4,,Q3
Revista Electronica de Estudios Internacionales,REVISTA ELECTRONICA DE ESTUDIOS INTERNACIONALES,4,,
Revista Electronica de Fuentes y Archivos,REVISTA ELECTRONICA DE FUENTES Y ARCHIVOS,4,,Q2
Revista Electronica de Investigacion Educativa,REVISTA ELECTRONICA DE INVESTIGACION EDUCATIVA,4,,Q3
Revista Electronica Educare,REVISTA ELECTRONICA EDUCARE,4,,Q3
Revista Electronica Interuniversitaria de Formacion del Profesorado,REVISTA ELECTRONICA INTERUNIVERSITARIA DE FORMACION DEL PROFESORADO,4,,Q3
Revista Eletronica de Estrategia e Negocios-REEN,REVISTA ELETRONICA DE ESTRATEGIA E NEGOCIOS REEN,4,,Q4
Revista Eletronica em Gestao Educacao e Tecnologia Ambiental,REVISTA ELETRONICA EM GESTAO EDUCACAO E TECNOLOGIA AMBIENTAL,4,,Q4
Revista Eletronica Pesquiseduca,REVISTA ELETRONICA PESQUISEDUCA,4,,Q4
Revista Eletronica Ventilando Acervos,REVISTA ELETRONICA VENTILANDO ACERVOS,4,,
Revista ENIAC Pesquisa,REVISTA ENIAC PESQUISA,4,,Q4
Revista Espanola de Anestesiologia y Reanimacion,REVISTA ESPANOLA DE ANESTESIOLOGIA Y REANIMACION,4,,Q3
Revista Espanola de Antropologia Americana,REVISTA ESPANOLA DE ANTROPOLOGIA AMERICANA,3,,Q4
REVISTA ESPANOLA DE CARDIOLOGIA,REVISTA ESPANOLA DE CARDIOLOGIA,2,,Q1
Revista Espanola de Ciencia Politica-RECP,REVISTA ESPANOLA DE CIENCIA POLITICA RECP,4,,Q3
Revista Espanola de Comunicacion en Salud,REVISTA ESPANOLA DE COMUNICACION EN SALUD,4,,Q4
Revista Espanola de Derecho Constitucional,REVISTA ESPANOLA DE DERECHO CONSTITUCIONAL,4,,Q3
Revista Espanola de Discapacidad-REDIS,REVISTA ESPANOLA DE DISCAPACIDAD REDIS,4,,Q4
Revista Espanola de Documentacion Cientifica,REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA,4,,Q3
Revista Espanola de Educacion Comparada,REVISTA ESPANOLA DE EDUCACION COMPARADA,4,,Q3
REVISTA ESPANOLA DE ENFERMEDADES DIGESTIVAS,REVISTA ESPANOLA DE ENFERMEDADES DIGESTIVAS,4,,Q1
Revista Espanola de Estudios Agrosociales y Pesqueros-REEAP,REVISTA ESPANOLA DE ESTUDIOS AGROSOCIALES Y PESQUEROS REEAP,4,,Q4
Revista Espanola de Investigaciones Sociologicas,REVISTA ESPANOLA DE INVESTIGACIONES SOCIOLOGICAS,4,,Q3
Revista Espanola de Linguistica Aplicada,REVISTA ESPANOLA DE LINGUISTICA APLICADA,3,,Q4
Revista Espanola de Medicina Nuclear e Imagen Molecular,REVISTA ESPANOLA DE MEDICINA NUCLEAR E IMAGEN MOLECULAR,4,,Q4
Revista Espanola de Nutricion Humana y Dietetica,REVISTA ESPANOLA DE NUTRICION HUMANA Y DIETETICA,4,,Q4
Revista Espanola de Orientacion y Psicopedagogia,REVISTA ESPANOLA DE ORIENTACION Y PSICOPEDAGOGIA,4,,Q4
Revista Espanola de Patologia,REVISTA ESPANOLA DE PATOLOGIA,,,Q4
Revista Espanola de Pedagogia,REVISTA ESPANOLA DE PEDAGOGIA,4,,Q3
Revista Espanola de Quimioterapia,REVISTA ESPANOLA DE QUIMIOTERAPIA,4,,Q3
Revista Espanola de Salud Publica,REVISTA ESPANOLA DE SALUD PUBLICA,4,,Q4
Revista Espanola de Sociologia,REVISTA ESPANOLA DE SOCIOLOGIA,4,,Q3
Revista Estudios Hemisfericos y Polares,REVISTA ESTUDIOS HEMISFERICOS Y POLARES,4,,Q4
Revista Estudios Socio-Juridicos,REVISTA ESTUDIOS SOCIO JURIDICOS,4,,Q4
Revista Estudos Institucionais-Journal of Institutional Studies,REVISTA ESTUDOS INSTITUCIONAIS JOURNAL OF INSTITUTIONAL STUDIES,4,,Q4
Revista Estudos Politicos,REVISTA ESTUDOS POLITICOS,4,,Q4
Revista Eureka sobre Ensenanza y Divulgacion de las Ciencias,REVISTA EUREKA SOBRE ENSENANZA Y DIVULGACION DE LAS CIENCIAS,4,,Q3
Revista Evidenciacao Contabil & Financas,REVISTA EVIDENCIACAO CONTABIL AND FINANCAS,4,,Q4
Revista Facultad de Ingenieria-Universidad de Antioquia,REVISTA FACULTAD DE INGENIERIA UNIVERSIDAD DE ANTIOQUIA,4,,Q4
"Revista Facultad de Ingenieria, Universidad Pedagogica y Tecnologica de Colombia",REVISTA FACULTAD DE INGENIERIA UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,4,,Q4
Revista Finanzas y Politica Economica,REVISTA FINANZAS Y POLITICA ECONOMICA,4,,Q4
Revista Fitotecnia Mexicana,REVISTA FITOTECNIA MEXICANA,4,,Q4
Revista Forestal Mesoamerica Kuru-RFMK,REVISTA FORESTAL MESOAMERICA KURU RFMK,4,,Q4
Revista Formacao Online,REVISTA FORMACAO ONLINE,4,,Q4
Revista Fuentes,REVISTA FUENTES,4,,Q3
Revista Galega de Economia,REVISTA GALEGA DE ECONOMIA,4,,Q3
Revista General de Derecho Administrativo,REVISTA GENERAL DE DERECHO ADMINISTRATIVO,4,,Q3
Revista General de Derecho Canonico y Derecho Eclesiastico del Estado,REVISTA GENERAL DE DERECHO CANONICO Y DERECHO ECLESIASTICO DEL ESTADO,4,,Q3
Revista General de Derecho Constitucional,REVISTA GENERAL DE DERECHO CONSTITUCIONAL,4,,Q3
Revista General de Derecho Europeo,REVISTA GENERAL DE DERECHO EUROPEO,4,,Q3
Revista General de Derecho Penal,REVISTA GENERAL DE DERECHO PENAL,4,,Q4
Revista General de Derecho Procesal,REVISTA GENERAL DE DERECHO PROCESAL,4,,Q4
Revista General de Derecho Publico Comparado,REVISTA GENERAL DE DERECHO PUBLICO COMPARADO,4,,Q4
Revista General de Derecho Romano,REVISTA GENERAL DE DERECHO ROMANO,4,,Q4
Revista General de Informacion y Documentacion,REVISTA GENERAL DE INFORMACION Y DOCUMENTACION,4,,Q4
Revista General del Derecho del Trabajo y de la Seguridad Social,REVISTA GENERAL DEL DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL,4,,Q4
Revista Geoaraguaia,REVISTA GEOARAGUAIA,4,,Q4
Revista Geografica de America Central,REVISTA GEOGRAFICA DE AMERICA CENTRAL,4,,Q4
Revista Geografica Venezolana,REVISTA GEOGRAFICA VENEZOLANA,4,,Q4
Revista Gestao & Tecnologia-Journal of Management and Technology,REVISTA GESTAO AND TECNOLOGIA JOURNAL OF MANAGEMENT AND TECHNOLOGY,4,,Q4
Revista Gestao Organizacional,REVISTA GESTAO ORGANIZACIONAL,4,,Q4
Revista Gestion de la Educacion,REVISTA GESTION DE LA EDUCACION,4,,Q4
Revista Gestion de las Personas y Tecnologia,REVISTA GESTION DE LAS PERSONAS Y TECNOLOGIA,4,,Q4
Revista Guillermo de Ockham,REVISTA GUILLERMO DE OCKHAM,,,
Revista Habitat Sustentable,REVISTA HABITAT SUSTENTABLE,4,,Q4
Revista Hispanica Moderna,REVISTA HISPANICA MODERNA,4,,
Revista Hispanoamericana de Hernia,REVISTA HISPANOAMERICANA DE HERNIA,4,,Q4
Revista Historia Autonoma,REVISTA HISTORIA AUTONOMA,4,,Q2
Revista Historia-Debates e Tendencias,REVISTA HISTORIA DEBATES E TENDENCIAS,4,,Q4
Revista Humanidades,REVISTA HUMANIDADES,4,,
Revista Ibero-Americana de Ciencia da Informacao,REVISTA IBERO AMERICANA DE CIENCIA DA INFORMACAO,4,,Q4
Revista Ibero-Americana de Estudos em Educacao,REVISTA IBERO AMERICANA DE ESTUDOS EM EDUCACAO,4,,Q4
REVISTA IBEROAMERICANA,REVISTA IBEROAMERICANA,4,,
Revista Iberoamericana de Automatica e Informatica Industrial,REVISTA IBEROAMERICANA DE AUTOMATICA E INFORMATICA INDUSTRIAL,4,,Q4
Revista Iberoamericana de Ciencias de la Actividad Fisica y el Deporte,REVISTA IBEROAMERICANA DE CIENCIAS DE LA ACTIVIDAD FISICA Y EL DEPORTE,4,,Q4
Revista Iberoamericana de Diagnostico y Evaluacion-e Avaliacao Psicologica,REVISTA IBEROAMERICANA DE DIAGNOSTICO Y EVALUACION E AVALIACAO PSICOLOGICA,4,,Q4
Revista Iberoamericana de Educacion,REVISTA IBEROAMERICANA DE EDUCACION,4,,Q4
Revista Iberoamericana de Estudios Municipales,REVISTA IBEROAMERICANA DE ESTUDIOS MUNICIPALES,4,,Q4
REVISTA IBEROAMERICANA DE MICOLOGIA,REVISTA IBEROAMERICANA DE MICOLOGIA,4,,Q4
Revista Iberoamericana de Psicologia del Ejercicio y el Deporte,REVISTA IBEROAMERICANA DE PSICOLOGIA DEL EJERCICIO Y EL DEPORTE,4,,Q4
Revista Iberoamericana de Psicologia y Salud,REVISTA IBEROAMERICANA DE PSICOLOGIA Y SALUD,2,,Q1
Revista Icono 14-Revista Cientifica de Comunicacion y Tecnologias,REVISTA ICONO 14 REVISTA CIENTIFICA DE COMUNICACION Y TECNOLOGIAS,4,,Q2
Revista Ingenieria de Construccion,REVISTA INGENIERIA DE CONSTRUCCION,4,,Q4
Revista Innovaciencia,REVISTA INNOVACIENCIA,4,,Q4
Revista Internacional de Andrologia,REVISTA INTERNACIONAL DE ANDROLOGIA,4,,Q4
Revista Internacional de Comunicacion y Desarrollo,REVISTA INTERNACIONAL DE COMUNICACION Y DESARROLLO,4,,
Revista Internacional de Contaminacion Ambiental,REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL,4,,Q4
Revista Internacional de Educacion Musical,REVISTA INTERNACIONAL DE EDUCACION MUSICAL,4,,
Revista Internacional de Educacion para la Justicia Social,REVISTA INTERNACIONAL DE EDUCACION PARA LA JUSTICIA SOCIAL,4,,Q2
Revista Internacional de Estudios Migratorios,REVISTA INTERNACIONAL DE ESTUDIOS MIGRATORIOS,4,,Q4
Revista Internacional de Metodos Numericos para Calculo y Diseno en Ingenieria,REVISTA INTERNACIONAL DE METODOS NUMERICOS PARA CALCULO Y DISENO EN INGENIERIA,4,,Q4
Revista Internacional de Organizaciones,REVISTA INTERNACIONAL DE ORGANIZACIONES,4,,Q4
Revista Internacional de Pensamiento Politico,REVISTA INTERNACIONAL DE PENSAMIENTO POLITICO,4,,Q4
Revista Internacional de Relaciones Publicas,REVISTA INTERNACIONAL DE RELACIONES PUBLICAS,4,,Q4
Revista Internacional de Sociologia,REVISTA INTERNACIONAL DE SOCIOLOGIA,4,,Q3
Revista Interuniversitaria de Formacion del Profesorado-RIFOP,REVISTA INTERUNIVERSITARIA DE FORMACION DEL PROFESORADO RIFOP,4,,Q3
Revista Investigaciones Altoandinas-Journal of High Andean Research,REVISTA INVESTIGACIONES ALTOANDINAS JOURNAL OF HIGH ANDEAN RESEARCH,4,,Q4
Revista INVI,REVISTA INVI,4,,Q3
Revista Iteckne,REVISTA ITECKNE,4,,
Revista Jesus Historico e sua Recepcao,REVISTA JESUS HISTORICO E SUA RECEPCAO,4,,
Revista Juridica de Castilla y Leon,REVISTA JURIDICA DE CASTILLA Y LEON,4,,Q4
Revista Juridica Portucalense,REVISTA JURIDICA PORTUCALENSE,4,,Q3
Revista Kanina,REVISTA KANINA,4,,
Revista La Propiedad Inmaterial,REVISTA LA PROPIEDAD INMATERIAL,4,,Q4
Revista Latina de Comunicacion Social,REVISTA LATINA DE COMUNICACION SOCIAL,2,,Q1
Revista Latino-Americana de Enfermagem,REVISTA LATINO AMERICANA DE ENFERMAGEM,4,,Q3
Revista Latinoamericana de Derecho Social,REVISTA LATINOAMERICANA DE DERECHO SOCIAL,4,,Q3
Revista Latinoamericana de Estudios de Familia,REVISTA LATINOAMERICANA DE ESTUDIOS DE FAMILIA,4,,Q4
Revista Latinoamericana de Estudios sobre Cuerpos Emociones y Sociedad,REVISTA LATINOAMERICANA DE ESTUDIOS SOBRE CUERPOS EMOCIONES Y SOCIEDAD,4,,Q4
Revista Latinoamericana de Investigacion en Matematica Educativa-RELIME,REVISTA LATINOAMERICANA DE INVESTIGACION EN MATEMATICA EDUCATIVA RELIME,4,,Q4
Revista Latinoamericana de la Papa,REVISTA LATINOAMERICANA DE LA PAPA,4,,
Revista Latinoamericana de Metodologia de la Investigacion Social,REVISTA LATINOAMERICANA DE METODOLOGIA DE LA INVESTIGACION SOCIAL,4,,Q4
Revista Latinoamericana de Metodologia de las Ciencias Sociales,REVISTA LATINOAMERICANA DE METODOLOGIA DE LAS CIENCIAS SOCIALES,4,,Q3
Revista Latinoamericana de Poblacion,REVISTA LATINOAMERICANA DE POBLACION,4,,Q4
REVISTA LATINOAMERICANA DE PSICOLOGIA,REVISTA LATINOAMERICANA DE PSICOLOGIA,4,,Q3
Revista Latinoamericana de Tecnologia Educativa-RELATEC,REVISTA LATINOAMERICANA DE TECNOLOGIA EDUCATIVA RELATEC,4,,Q4
Revista Letras,REVISTA LETRAS,4,,
Revista Mad-Revista del Magister en Analisis Sistemico Aplicado a la Sociedad,REVISTA MAD REVISTA DEL MAGISTER EN ANALISIS SISTEMICO APLICADO A LA SOCIEDAD,4,,Q4
Revista Matematica Complutense,REVISTA MATEMATICA COMPLUTENSE,2,,Q1
REVISTA MATEMATICA IBEROAMERICANA,REVISTA MATEMATICA IBEROAMERICANA,2,,Q2
Revista Mediacao,REVISTA MEDIACAO,4,,Q4
Revista Medica Clinica Las Condes,REVISTA MEDICA CLINICA LAS CONDES,4,,Q3
REVISTA MEDICA DE CHILE,REVISTA MEDICA DE CHILE,4,,Q4
Revista Medica de Rosario,REVISTA MEDICA DE ROSARIO,4,,Q4
Revista Medica del Uruguay,REVISTA MEDICA DEL URUGUAY,4,,Q4
Revista Mediterranea Comunicacion-Journal of Communication,REVISTA MEDITERRANEA COMUNICACION JOURNAL OF COMMUNICATION,4,,Q2
Revista Mexicana de Analisis Politico y Administracion Publica,REVISTA MEXICANA DE ANALISIS POLITICO Y ADMINISTRACION PUBLICA,4,,Q4
REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA,4,,Q3
Revista Mexicana de Biodiversidad,REVISTA MEXICANA DE BIODIVERSIDAD,4,,Q4
REVISTA MEXICANA DE CIENCIAS GEOLOGICAS,REVISTA MEXICANA DE CIENCIAS GEOLOGICAS,4,,Q4
Revista Mexicana de Ciencias Pecuarias,REVISTA MEXICANA DE CIENCIAS PECUARIAS,4,,Q4
