Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Brazilian Neurosurgery-Arquivos Brasileiros de Neurocirurgia,BRAZILIAN NEUROSURGERY ARQUIVOS BRASILEIROS DE NEUROCIRURGIA,4,,Q4
Brazilian Oral Research,BRAZILIAN ORAL RESEARCH,4,,Q3
BREAST,BREAST,2,,Q1
Breast Cancer,BREAST CANCER,3,,Q1
Breast Cancer-Basic and Clinical Research,BREAST CANCER BASIC AND CLINICAL RESEARCH,4,,Q3
BREAST CANCER RESEARCH,BREAST CANCER RESEARCH,2,,Q1
BREAST CANCER RESEARCH AND TREATMENT,BREAST CANCER RESEARCH AND TREATMENT,3,,Q2
Breast Cancer-Targets and Therapy,BREAST CANCER TARGETS AND THERAPY,3,,Q2
Breast Care,BREAST CARE,4,,Q2
Breast Journal,BREAST JOURNAL,4,,Q2
Breastfeeding Medicine,BREASTFEEDING MEDICINE,4,,Q2
Breathe,BREATHE,4,,Q2
BREEDING SCIENCE,BREEDING SCIENCE,4,,Q2
Bresil-s,BRESIL S,4,,Q4
Brewing Science,BREWING SCIENCE,4,,Q4
BRICS Law Journal,BRICS LAW JOURNAL,4,,Q2
Bridge Structures,BRIDGE STRUCTURES,4,,Q4
BRIEFINGS IN BIOINFORMATICS,BRIEFINGS IN BIOINFORMATICS,2,,Q1
Briefings in Functional Genomics,BRIEFINGS IN FUNCTIONAL GENOMICS,4,,Q2
Brills Annual of Afroasiatic Languages and Linguistics,BRILLS ANNUAL OF AFROASIATIC LANGUAGES AND LINGUISTICS,4,,
Britain and the World,BRITAIN AND WORLD,4,,Q3
Britannia,BRITANNIA,4,,Q1
British Accounting Review,BRITISH ACCOUNTING REVIEW,2,,Q1
British and American Studies,BRITISH AND AMERICAN STUDIES,4,,
British Catholic History,BRITISH CATHOLIC HISTORY,3,,Q2
British Columbia Medical Journal,BRITISH COLUMBIA MEDICAL JOURNAL,4,,Q3
BRITISH DENTAL JOURNAL,BRITISH DENTAL JOURNAL,4,,Q2
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRITISH EDUCATIONAL RESEARCH JOURNAL,2,,Q1
British Food Journal,BRITISH FOOD JOURNAL,3,,Q1
British Journal for the History of Mathematics,BRITISH JOURNAL FOR HISTORY OF MATHEMATICS,4,,Q4
British Journal for the History of Philosophy,BRITISH JOURNAL FOR HISTORY OF PHILOSOPHY,1,Yes,
BRITISH JOURNAL FOR THE HISTORY OF SCIENCE,BRITISH JOURNAL FOR HISTORY OF SCIENCE,1,Yes,Q1
BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE,BRITISH JOURNAL FOR PHILOSOPHY OF SCIENCE,1,Yes,Q1
BRITISH JOURNAL OF AESTHETICS,BRITISH JOURNAL OF AESTHETICS,1,Yes,
British Journal of American Legal Studies,BRITISH JOURNAL OF AMERICAN LEGAL STUDIES,4,,Q3
BRITISH JOURNAL OF ANAESTHESIA,BRITISH JOURNAL OF ANAESTHESIA,1,Yes,Q1
BRITISH JOURNAL OF BIOMEDICAL SCIENCE,BRITISH JOURNAL OF BIOMEDICAL SCIENCE,4,,Q1
British Journal of Canadian Studies,BRITISH JOURNAL OF CANADIAN STUDIES,4,,
BRITISH JOURNAL OF CANCER,BRITISH JOURNAL OF CANCER,2,Yes,Q1
BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,3,,Q2
BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,3,,Q1
BRITISH JOURNAL OF CRIMINOLOGY,BRITISH JOURNAL OF CRIMINOLOGY,2,Yes,Q1
BRITISH JOURNAL OF DERMATOLOGY,BRITISH JOURNAL OF DERMATOLOGY,1,Yes,Q1
BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,3,,Q2
British Journal of Diabetes,BRITISH JOURNAL OF DIABETES,4,,
BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,2,,Q1
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRITISH JOURNAL OF EDUCATIONAL STUDIES,3,,Q1
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,1,Yes,Q1
BRITISH JOURNAL OF GENERAL PRACTICE,BRITISH JOURNAL OF GENERAL PRACTICE,2,,Q1
BRITISH JOURNAL OF GUIDANCE & COUNSELLING,BRITISH JOURNAL OF GUIDANCE AND COUNSELLING,4,,Q4
BRITISH JOURNAL OF HAEMATOLOGY,BRITISH JOURNAL OF HAEMATOLOGY,2,,Q1
BRITISH JOURNAL OF HEALTH PSYCHOLOGY,BRITISH JOURNAL OF HEALTH PSYCHOLOGY,2,,Q2
BRITISH JOURNAL OF HOSPITAL MEDICINE,BRITISH JOURNAL OF HOSPITAL MEDICINE,4,,Q2
BRITISH JOURNAL OF INDUSTRIAL RELATIONS,BRITISH JOURNAL OF INDUSTRIAL RELATIONS,4,,Q2
British Journal of Learning Disabilities,BRITISH JOURNAL OF LEARNING DISABILITIES,4,,Q3
BRITISH JOURNAL OF MANAGEMENT,BRITISH JOURNAL OF MANAGEMENT,2,,Q1
BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,BRITISH JOURNAL OF MATHEMATICAL AND STATISTICAL PSYCHOLOGY,4,,Q1
British Journal of Middle Eastern Studies,BRITISH JOURNAL OF MIDDLE EASTERN STUDIES,4,,Q1
British Journal of Music Education,BRITISH JOURNAL OF MUSIC EDUCATION,4,,Q3
British Journal of Music Therapy,BRITISH JOURNAL OF MUSIC THERAPY,4,,Q4
BRITISH JOURNAL OF NEUROSURGERY,BRITISH JOURNAL OF NEUROSURGERY,4,,Q3
BRITISH JOURNAL OF NUTRITION,BRITISH JOURNAL OF NUTRITION,3,,Q2
British Journal of Occupational Therapy,BRITISH JOURNAL OF OCCUPATIONAL THERAPY,4,,Q4
BRITISH JOURNAL OF OPHTHALMOLOGY,BRITISH JOURNAL OF OPHTHALMOLOGY,2,,Q1
BRITISH JOURNAL OF ORAL & MAXILLOFACIAL SURGERY,BRITISH JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,3,,Q2
British Journal of Pain,BRITISH JOURNAL OF PAIN,4,,Q4
BRITISH JOURNAL OF PHARMACOLOGY,BRITISH JOURNAL OF PHARMACOLOGY,2,,Q1
BRITISH JOURNAL OF POLITICAL SCIENCE,BRITISH JOURNAL OF POLITICAL SCIENCE,1,Yes,Q1
British Journal of Politics & International Relations,BRITISH JOURNAL OF POLITICS AND INTERNATIONAL RELATIONS,2,,Q1
BRITISH JOURNAL OF PSYCHIATRY,BRITISH JOURNAL OF PSYCHIATRY,1,Yes,Q1
BRITISH JOURNAL OF PSYCHOLOGY,BRITISH JOURNAL OF PSYCHOLOGY,2,,Q1
British Journal of Psychotherapy,BRITISH JOURNAL OF PSYCHOTHERAPY,4,,Q4
BRITISH JOURNAL OF RADIOLOGY,BRITISH JOURNAL OF RADIOLOGY,4,,Q1
British Journal of Religious Education,BRITISH JOURNAL OF RELIGIOUS EDUCATION,4,,Q3
BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,1,Yes,Q1
BRITISH JOURNAL OF SOCIAL WORK,BRITISH JOURNAL OF SOCIAL WORK,3,,Q2
BRITISH JOURNAL OF SOCIOLOGY,BRITISH JOURNAL OF SOCIOLOGY,1,Yes,Q1
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,3,,Q1
British Journal of Special Education,BRITISH JOURNAL OF SPECIAL EDUCATION,4,,Q2
BRITISH JOURNAL OF SPORTS MEDICINE,BRITISH JOURNAL OF SPORTS MEDICINE,1,Yes,Q1
British Journal of Surgery,BRITISH JOURNAL OF SURGERY,1,Yes,
British Journal of Visual Impairment,BRITISH JOURNAL OF VISUAL IMPAIRMENT,4,,Q4
British Journalism Review,BRITISH JOURNALISM REVIEW,4,,Q4
BRITISH MEDICAL BULLETIN,BRITISH MEDICAL BULLETIN,2,,Q1
British Politics,BRITISH POLITICS,4,,Q2
BRITISH POULTRY SCIENCE,BRITISH POULTRY SCIENCE,4,,Q2
BRITTONIA,BRITTONIA,4,,Q4
Brock Education-A Journal of Educational Research and Practice,BROCK EDUCATION A JOURNAL OF EDUCATIONAL RESEARCH AND PRACTICE,4,,Q3
Brodogradnja,BRODOGRADNJA,3,,Q1
Bronte Studies,BRONTE STUDIES,3,,
BROOKINGS PAPERS ON ECONOMIC ACTIVITY,BROOKINGS PAPERS ON ECONOMIC ACTIVITY,4,,Q1
BRQ-Business Research Quarterly,BRQ BUSINESS RESEARCH QUARTERLY,3,,Q2
Brumal-Research Journal on the Fantastic,BRUMAL RESEARCH JOURNAL ON FANTASTIC,4,,
Bruniana & Campanelliana,BRUNIANA AND CAMPANELLIANA,,,
Bruno Pini Mathematical Analysis Seminar,BRUNO PINI MATHEMATICAL ANALYSIS SEMINAR,4,,Q4
Brussels Studies,BRUSSELS STUDIES,4,,Q4
BRYOLOGIST,BRYOLOGIST,4,,Q3
BSGF-Earth Sciences Bulletin,BSGF EARTH SCIENCES BULLETIN,3,,Q3
Buddhist-Christian Studies,BUDDHIST CHRISTIAN STUDIES,4,,
Buddhist Studies Review,BUDDHIST STUDIES REVIEW,,,
Buffalo Bulletin,BUFFALO BULLETIN,4,,Q4
BUFFALO LAW REVIEW,BUFFALO LAW REVIEW,4,,Q3
BUILDING ACOUSTICS,BUILDING ACOUSTICS,4,,Q2
BUILDING AND ENVIRONMENT,BUILDING AND ENVIRONMENT,1,Yes,Q1
BUILDING RESEARCH AND INFORMATION,BUILDING RESEARCH AND INFORMATION,3,,Q2
Building Services Engineering Research & Technology,BUILDING SERVICES ENGINEERING RESEARCH AND TECHNOLOGY,4,,Q3
Building Simulation,BUILDING SIMULATION,1,Yes,Q1
Buildings,BUILDINGS,3,,Q2
Buildings & Cities,BUILDINGS AND CITIES,,,Q2
Buildings & Landscapes-Journal of the Vernacular Architecture Forum,BUILDINGS AND LANDSCAPES JOURNAL OF VERNACULAR ARCHITECTURE FORUM,3,,
Built Environment Project and Asset Management,BUILT ENVIRONMENT PROJECT AND ASSET MANAGEMENT,4,,Q2
Bulgarian Astronomical Journal,BULGARIAN ASTRONOMICAL JOURNAL,4,,Q4
BULGARIAN HISTORICAL REVIEW-REVUE BULGARE D HISTOIRE,BULGARIAN HISTORICAL REVIEW REVUE BULGARE D HISTOIRE,4,,Q3
Bulgarian Journal of Agricultural Science,BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE,4,,Q4
Bulgarski Ezik i Literatura-Bulgarian Language and Literature,BULGARSKI EZIK I LITERATURA BULGARIAN LANGUAGE AND LITERATURE,4,,
Bulgarsko e-Spisanie za Arkheologiya-Bulgarian e-Journal of Archaeology,BULGARSKO E SPISANIE ZA ARKHEOLOGIYA BULGARIAN E JOURNAL OF ARCHAEOLOGY,4,,
BULLETIN DE L ACADEMIE NATIONALE DE MEDECINE,BULLETIN DE L ACADEMIE NATIONALE DE MEDECINE,4,,Q4
Bulletin de la Societe Linneenne de Lyon,BULLETIN DE LA SOCIETE LINNEENNE DE LYON,4,,Q4
BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,4,,Q3
Bulletin de la Societe Prehistorique Francaise,BULLETIN DE LA SOCIETE PREHISTORIQUE FRANCAISE,4,,
BULLETIN DES SCIENCES MATHEMATIQUES,BULLETIN DES SCIENCES MATHEMATIQUES,3,,Q3
BULLETIN DU CANCER,BULLETIN DU CANCER,4,,Q4
Bulletin du Centre de Recherche du Chateau de Versailles,BULLETIN DU CENTRE DE RECHERCHE DU CHATEAU DE VERSAILLES,,,Q3
BULLETIN HISPANIQUE,BULLETIN HISPANIQUE,4,,
Bulletin KNOB,BULLETIN KNOB,4,,
Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie,BULLETIN MATHEMATIQUE DE LA SOCIETE DES SCIENCES MATHEMATIQUES DE ROUMANIE,4,,Q3
BULLETIN MONUMENTAL,BULLETIN MONUMENTAL,4,,
BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,BULLETIN OF AMERICAN MATHEMATICAL SOCIETY,2,,Q1
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,BULLETIN OF AMERICAN METEOROLOGICAL SOCIETY,2,Yes,Q1
BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY,BULLETIN OF AMERICAN MUSEUM OF NATURAL HISTORY,2,,Q1
Bulletin of the American Society of Overseas Research,BULLETIN OF AMERICAN SOCIETY OF OVERSEAS RESEARCH,3,,
BULLETIN OF THE AMERICAN SOCIETY OF PAPYROLOGISTS,BULLETIN OF AMERICAN SOCIETY OF PAPYROLOGISTS,4,,
BULLETIN OF THE ATOMIC SCIENTISTS,BULLETIN OF ATOMIC SCIENTISTS,4,,Q1
BULLETIN OF THE AUSTRALIAN MATHEMATICAL SOCIETY,BULLETIN OF AUSTRALIAN MATHEMATICAL SOCIETY,4,,Q3
BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY-SIMON STEVIN,BULLETIN OF BELGIAN MATHEMATICAL SOCIETY SIMON STEVIN,4,,Q3
BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,BULLETIN OF BRAZILIAN MATHEMATICAL SOCIETY,3,,Q2
Bulletin of Chemical Reaction Engineering and Catalysis,BULLETIN OF CHEMICAL REACTION ENGINEERING AND CATALYSIS,4,,Q4
BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA,BULLETIN OF CHEMICAL SOCIETY OF ETHIOPIA,4,,Q3
BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,BULLETIN OF CHEMICAL SOCIETY OF JAPAN,4,,Q2
BULLETIN OF THE COMEDIANTES,BULLETIN OF COMEDIANTES,,,
Bulletin of Computational Applied Mathematics,BULLETIN OF COMPUTATIONAL APPLIED MATHEMATICS,4,,Q4
Bulletin of Contemporary Hispanic Studies,BULLETIN OF CONTEMPORARY HISPANIC STUDIES,,,
BULLETIN OF THE COUNCIL FOR RESEARCH IN MUSIC EDUCATION,BULLETIN OF COUNCIL FOR RESEARCH IN MUSIC EDUCATION,3,,
Bulletin of Earthquake Engineering,BULLETIN OF EARTHQUAKE ENGINEERING,2,,Q1
BULLETIN OF ECONOMIC RESEARCH,BULLETIN OF ECONOMIC RESEARCH,4,,Q3
Bulletin of Engineering Geology and the Environment,BULLETIN OF ENGINEERING GEOLOGY AND ENVIRONMENT,2,,Q1
BULLETIN OF ENTOMOLOGICAL RESEARCH,BULLETIN OF ENTOMOLOGICAL RESEARCH,3,,Q2
BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,4,,Q3
Bulletin of the European Association for Theoretical Computer Science,BULLETIN OF EUROPEAN ASSOCIATION FOR THEORETICAL COMPUTER SCIENCE,4,,Q4
BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,BULLETIN OF EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,4,,Q3
BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,4,,Q4
Bulletin of Geography-Physical Geography Series,BULLETIN OF GEOGRAPHY PHYSICAL GEOGRAPHY SERIES,4,,Q4
Bulletin of Geography-Socio-Economic Series,BULLETIN OF GEOGRAPHY SOCIO ECONOMIC SERIES,4,,Q3
BULLETIN OF THE GEOLOGICAL SOCIETY OF DENMARK,BULLETIN OF GEOLOGICAL SOCIETY OF DENMARK,4,,Q4
BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND,BULLETIN OF GEOLOGICAL SOCIETY OF FINLAND,4,,Q2
Bulletin of Geophysics and Oceanography,BULLETIN OF GEOPHYSICS AND OCEANOGRAPHY,4,,Q3
BULLETIN OF GEOSCIENCES,BULLETIN OF GEOSCIENCES,4,,Q2
Bulletin of the German Historical Institute,BULLETIN OF GERMAN HISTORICAL INSTITUTE,4,,Q3
Bulletin of Glaciological Research,BULLETIN OF GLACIOLOGICAL RESEARCH,,,Q4
BULLETIN OF HISPANIC STUDIES,BULLETIN OF HISPANIC STUDIES,4,,
Bulletin of the History of Archaeology,BULLETIN OF HISTORY OF ARCHAEOLOGY,1,Yes,
BULLETIN OF THE HISTORY OF MEDICINE,BULLETIN OF HISTORY OF MEDICINE,3,,Q2
Bulletin of the Hospital for Joint Diseases,BULLETIN OF HOSPITAL FOR JOINT DISEASES,4,,Q4
BULLETIN OF INDONESIAN ECONOMIC STUDIES,BULLETIN OF INDONESIAN ECONOMIC STUDIES,2,,Q1
BULLETIN OF INSECTOLOGY,BULLETIN OF INSECTOLOGY,3,,Q3
BULLETIN OF THE INSTITUTE OF CLASSICAL STUDIES,BULLETIN OF INSTITUTE OF CLASSICAL STUDIES,4,,
BULLETIN OF THE INSTITUTE OF HISTORY AND PHILOLOGY ACADEMIA SINICA,BULLETIN OF INSTITUTE OF HISTORY AND PHILOLOGY ACADEMIA SINICA,4,,Q2
Bulletin of the Institute of Mathematics Academia Sinica New Series,BULLETIN OF INSTITUTE OF MATHEMATICS ACADEMIA SINICA NEW SERIES,4,,Q4
Bulletin of the Iranian Mathematical Society,BULLETIN OF IRANIAN MATHEMATICAL SOCIETY,4,,Q2
Bulletin of Irkutsk State University-Series Mathematics,BULLETIN OF IRKUTSK STATE UNIVERSITY SERIES MATHEMATICS,4,,Q2
Bulletin of the John Rylands Library,BULLETIN OF JOHN RYLANDS LIBRARY,4,,
Bulletin of the Karaganda University-Mathematics,BULLETIN OF KARAGANDA UNIVERSITY MATHEMATICS,4,,
Bulletin of the Karaganda University-Mathematics Series,BULLETIN OF KARAGANDA UNIVERSITY MATHEMATICS SERIES,,,Q2
BULLETIN OF THE KOREAN CHEMICAL SOCIETY,BULLETIN OF KOREAN CHEMICAL SOCIETY,4,,Q3
Bulletin of the Korean Mathematical Society,BULLETIN OF KOREAN MATHEMATICAL SOCIETY,4,,Q3
Bulletin of Latin American Research,BULLETIN OF LATIN AMERICAN RESEARCH,3,,Q2
Bulletin of the Lebedev Physics Institute,BULLETIN OF LEBEDEV PHYSICS INSTITUTE,4,,Q4
BULLETIN OF THE LONDON MATHEMATICAL SOCIETY,BULLETIN OF LONDON MATHEMATICAL SOCIETY,3,,Q2
Bulletin of the Malaysian Mathematical Sciences Society,BULLETIN OF MALAYSIAN MATHEMATICAL SCIENCES SOCIETY,3,,Q1
BULLETIN OF MARINE SCIENCE,BULLETIN OF MARINE SCIENCE,4,,Q3
BULLETIN OF MATERIALS SCIENCE,BULLETIN OF MATERIALS SCIENCE,4,,Q3
Bulletin of Mathematical Analysis and Applications,BULLETIN OF MATHEMATICAL ANALYSIS AND APPLICATIONS,4,,Q3
BULLETIN OF MATHEMATICAL BIOLOGY,BULLETIN OF MATHEMATICAL BIOLOGY,4,,Q2
Bulletin of Mathematical Sciences,BULLETIN OF MATHEMATICAL SCIENCES,2,,Q1
Bulletin of Medieval Canon Law-New Series,BULLETIN OF MEDIEVAL CANON LAW NEW SERIES,4,,
BULLETIN OF THE MENNINGER CLINIC,BULLETIN OF MENNINGER CLINIC,4,,Q2
Bulletin of the Mineral Research and Exploration,BULLETIN OF MINERAL RESEARCH AND EXPLORATION,4,,Q4
Bulletin of the New Zealand Society for Earthquake Engineering,BULLETIN OF NEW ZEALAND SOCIETY FOR EARTHQUAKE ENGINEERING,4,,Q4
Bulletin of the Peabody Museum of Natural History,BULLETIN OF PEABODY MUSEUM OF NATURAL HISTORY,1,Yes,Q4
Bulletin of the Polish Academy of Sciences-Technical Sciences,BULLETIN OF POLISH ACADEMY OF SCIENCES TECHNICAL SCIENCES,4,,Q3
Bulletin of Russian State Medical University,BULLETIN OF RUSSIAN STATE MEDICAL UNIVERSITY,4,,Q3
Bulletin of the School of Oriental and African Studies,BULLETIN OF SCHOOL OF ORIENTAL AND AFRICAN STUDIES,,,
BULLETIN OF THE SCHOOL OF ORIENTAL AND AFRICAN STUDIES-UNIVERSITY OF LONDON,BULLETIN OF SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON,3,,
Bulletin of the Section of Logic,BULLETIN OF SECTION OF LOGIC,,,Q2
BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA,BULLETIN OF SEISMOLOGICAL SOCIETY OF AMERICA,3,,Q2
Bulletin of the South Ural State University Series-Mathematical Modelling Programming & Computer Software,BULLETIN OF SOUTH URAL STATE UNIVERSITY SERIES MATHEMATICAL MODELLING PROGRAMMING AND COMPUTER SOFTWARE,4,,Q4
Bulletin of Spanish Studies,BULLETIN OF SPANISH STUDIES,3,,
BULLETIN OF SYMBOLIC LOGIC,BULLETIN OF SYMBOLIC LOGIC,3,,Q1
Bulletin of the Technical Committee on Learning Technology,BULLETIN OF TECHNICAL COMMITTEE ON LEARNING TECHNOLOGY,4,,Q4
Bulletin of Tokyo Dental College,BULLETIN OF TOKYO DENTAL COLLEGE,4,,Q4
Bulletin of the Tomsk Polytechnic University-Geo Assets Engineering,BULLETIN OF TOMSK POLYTECHNIC UNIVERSITY GEO ASSETS ENGINEERING,4,,Q4
Bulletin of University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca-Food Science and Technology,BULLETIN OF UNIVERSITY OF AGRICULTURAL SCIENCES AND VETERINARY MEDICINE CLUJ NAPOCA FOOD SCIENCE AND TECHNOLOGY,4,,Q4
Bulletin of the University of Karaganda-Chemistry,BULLETIN OF UNIVERSITY OF KARAGANDA CHEMISTRY,,,Q4
Bulletin of the University of Karaganda-Physics,BULLETIN OF UNIVERSITY OF KARAGANDA PHYSICS,4,,Q4
BULLETIN OF VOLCANOLOGY,BULLETIN OF VOLCANOLOGY,2,,Q2
BULLETIN OF THE WORLD HEALTH ORGANIZATION,BULLETIN OF WORLD HEALTH ORGANIZATION,2,,Q1
Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,BUNDESGESUNDHEITSBLATT GESUNDHEITSFORSCHUNG GESUNDHEITSSCHUTZ,4,,Q3
BUNSEKI KAGAKU,BUNSEKI KAGAKU,4,,Q4
BURLINGTON MAGAZINE,BURLINGTON MAGAZINE,2,,
BURNS,BURNS,3,,Q1
Burns & Trauma,BURNS AND TRAUMA,2,,Q1
Business and Human Rights Journal,BUSINESS AND HUMAN RIGHTS JOURNAL,3,,Q1
Business & Information Systems Engineering,BUSINESS AND INFORMATION SYSTEMS ENGINEERING,3,,Q1
Business and Politics,BUSINESS AND POLITICS,3,,Q1
Business and Professional Communication Quarterly,BUSINESS AND PROFESSIONAL COMMUNICATION QUARTERLY,3,,Q2
BUSINESS & PROFESSIONAL ETHICS JOURNAL,BUSINESS AND PROFESSIONAL ETHICS JOURNAL,4,,Q4
Business & Society,BUSINESS AND SOCIETY,3,,Q1
BUSINESS AND SOCIETY REVIEW,BUSINESS AND SOCIETY REVIEW,4,,Q3
Business Ethics the Environment & Responsibility,BUSINESS ETHICS ENVIRONMENT AND RESPONSIBILITY,2,,Q1
BUSINESS ETHICS QUARTERLY,BUSINESS ETHICS QUARTERLY,1,Yes,Q1
BUSINESS HISTORY,BUSINESS HISTORY,3,,Q1
BUSINESS HISTORY REVIEW,BUSINESS HISTORY REVIEW,2,,Q1
BUSINESS HORIZONS,BUSINESS HORIZONS,3,,Q1
Business Management and Economics Engineering,BUSINESS MANAGEMENT AND ECONOMICS ENGINEERING,4,,Q2
Business Process Management Journal,BUSINESS PROCESS MANAGEMENT JOURNAL,3,,Q1
Business Strategy and Development,BUSINESS STRATEGY AND DEVELOPMENT,3,,Q2
Business Strategy and the Environment,BUSINESS STRATEGY AND ENVIRONMENT,1,Yes,Q1
Business Systems Research Journal,BUSINESS SYSTEMS RESEARCH JOURNAL,4,,Q4
Bylye Gody,BYLYE GODY,4,,Q2
BYU Studies Quarterly,BYU STUDIES QUARTERLY,4,,
Byulleten Sibirskoy Meditsiny,BYULLETEN SIBIRSKOY MEDITSINY,4,,Q4
BYZANTINE AND MODERN GREEK STUDIES,BYZANTINE AND MODERN GREEK STUDIES,3,,
BYZANTINISCHE ZEITSCHRIFT,BYZANTINISCHE ZEITSCHRIFT,3,,
Byzantinoslavica-Revue Internationale des Etudes Byzantines,BYZANTINOSLAVICA REVUE INTERNATIONALE DES ETUDES BYZANTINES,3,,
