Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Child Development Perspectives,CHILD DEVELOPMENT PERSPECTIVES,1,Yes,Q1
Child Indicators Research,CHILD INDICATORS RESEARCH,3,,Q1
Child Language Teaching & Therapy,CHILD LANGUAGE TEACHING AND THERAPY,4,,Q2
CHILD MALTREATMENT,CHILD MALTREATMENT,2,,Q1
CHILD NEUROPSYCHOLOGY,CHILD NEUROPSYCHOLOGY,4,,Q3
CHILD PSYCHIATRY & HUMAN DEVELOPMENT,CHILD PSYCHIATRY AND HUMAN DEVELOPMENT,3,,Q2
CHILD WELFARE,CHILD WELFARE,4,,Q4
CHILDHOOD-A GLOBAL JOURNAL OF CHILD RESEARCH,CHILDHOOD A GLOBAL JOURNAL OF CHILD RESEARCH,3,,Q2
Childhood and Philosophy,CHILDHOOD AND PHILOSOPHY,4,,Q4
Childhood in the Past,CHILDHOOD IN PAST,4,,Q1
Childhood Obesity,CHILDHOOD OBESITY,4,,Q3
Children & Schools,CHILDREN AND SCHOOLS,4,,Q3
Children & Society,CHILDREN AND SOCIETY,4,,Q2
CHILDREN AND YOUTH SERVICES REVIEW,CHILDREN AND YOUTH SERVICES REVIEW,3,,Q1
Children-Basel,CHILDREN BASEL,4,,Q2
Childrens Geographies,CHILDRENS GEOGRAPHIES,3,,Q2
CHILDRENS HEALTH CARE,CHILDRENS HEALTH CARE,4,,Q4
Childrens Literature,CHILDRENS LITERATURE,4,,
Childrens Literature Association Quarterly,CHILDRENS LITERATURE ASSOCIATION QUARTERLY,4,,
CHILDRENS LITERATURE IN EDUCATION,CHILDRENS LITERATURE IN EDUCATION,3,,
CHILDS NERVOUS SYSTEM,CHILDS NERVOUS SYSTEM,4,,Q3
Chilean Journal of Agricultural & Animal Sciences,CHILEAN JOURNAL OF AGRICULTURAL AND ANIMAL SCIENCES,4,,Q4
Chilean Journal of Agricultural Research,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,4,,Q2
Chilean Journal of Statistics,CHILEAN JOURNAL OF STATISTICS,4,,Q3
CHIMIA,CHIMIA,4,,Q3
China Agricultural Economic Review,CHINA AGRICULTURAL ECONOMIC REVIEW,2,,Q1
China-An International Journal,CHINA AN INTERNATIONAL JOURNAL,4,,Q2
China and Asia,CHINA AND ASIA,4,,Q2
China & World Economy,CHINA AND WORLD ECONOMY,2,,Q1
China and WTO Review,CHINA AND WTO REVIEW,4,,Q2
China CDC Weekly,CHINA CDC WEEKLY,4,,Q2
China Communications,CHINA COMMUNICATIONS,4,,Q2
China Economic Journal,CHINA ECONOMIC JOURNAL,3,,Q2
China Economic Quarterly International,CHINA ECONOMIC QUARTERLY INTERNATIONAL,2,,Q1
CHINA ECONOMIC REVIEW,CHINA ECONOMIC REVIEW,2,Yes,Q1
China-EU Law Journal,CHINA EU LAW JOURNAL,,,Q1
China Finance Review International,CHINA FINANCE REVIEW INTERNATIONAL,1,Yes,Q1
China Foundry,CHINA FOUNDRY,3,,Q2
China Geology,CHINA GEOLOGY,2,,Q1
China Information,CHINA INFORMATION,2,,Q1
China International Strategy Review,CHINA INTERNATIONAL STRATEGY REVIEW,,,Q3
CHINA JOURNAL,CHINA JOURNAL,2,,Q1
China Journal of Accounting Research,CHINA JOURNAL OF ACCOUNTING RESEARCH,4,,Q1
China Journal of Social Work,CHINA JOURNAL OF SOCIAL WORK,,,Q3
China Nonprofit Review,CHINA NONPROFIT REVIEW,4,,
CHINA OCEAN ENGINEERING,CHINA OCEAN ENGINEERING,2,,Q2
China Perspectives,CHINA PERSPECTIVES,4,,Q2
China Petroleum Processing & Petrochemical Technology,CHINA PETROLEUM PROCESSING AND PETROCHEMICAL TECHNOLOGY,4,,Q4
China Population and Development Studies,CHINA POPULATION AND DEVELOPMENT STUDIES,,,Q3
CHINA QUARTERLY,CHINA QUARTERLY,3,,Q1
China Quarterly of International Strategic Studies,CHINA QUARTERLY OF INTERNATIONAL STRATEGIC STUDIES,4,,Q4
China Report,CHINA REPORT,4,,Q2
China Review-An Interdisciplinary Journal on Greater China,CHINA REVIEW AN INTERDISCIPLINARY JOURNAL ON GREATER CHINA,4,,Q1
China Surface Engineering,CHINA SURFACE ENGINEERING,3,,Q4
CHINESE ANNALS OF MATHEMATICS SERIES B,CHINESE ANNALS OF MATHEMATICS SERIES B,4,,Q3
Chinese Archaeology,CHINESE ARCHAEOLOGY,4,,
CHINESE CHEMICAL LETTERS,CHINESE CHEMICAL LETTERS,1,Yes,Q1
Chinese Clinical Oncology,CHINESE CLINICAL ONCOLOGY,4,,Q3
CHINESE ECONOMY,CHINESE ECONOMY,4,,Q2
Chinese Geographical Science,CHINESE GEOGRAPHICAL SCIENCE,2,,Q2
Chinese Herbal Medicines,CHINESE HERBAL MEDICINES,2,,Q1
Chinese Historical Review,CHINESE HISTORICAL REVIEW,4,,Q3
Chinese Journal of Academic Radiology,CHINESE JOURNAL OF ACADEMIC RADIOLOGY,4,,Q4
Chinese Journal of Aeronautics,CHINESE JOURNAL OF AERONAUTICS,1,Yes,Q1
CHINESE JOURNAL OF ANALYTICAL CHEMISTRY,CHINESE JOURNAL OF ANALYTICAL CHEMISTRY,3,,Q4
Chinese Journal of Applied Linguistics,CHINESE JOURNAL OF APPLIED LINGUISTICS,4,,Q2
Chinese Journal of Cancer Research,CHINESE JOURNAL OF CANCER RESEARCH,2,,Q1
Chinese Journal of Catalysis,CHINESE JOURNAL OF CATALYSIS,1,Yes,Q1
Chinese Journal of Chemical Engineering,CHINESE JOURNAL OF CHEMICAL ENGINEERING,3,,Q2
CHINESE JOURNAL OF CHEMICAL PHYSICS,CHINESE JOURNAL OF CHEMICAL PHYSICS,3,,Q4
CHINESE JOURNAL OF CHEMISTRY,CHINESE JOURNAL OF CHEMISTRY,1,Yes,Q2
Chinese Journal of Chromatography,CHINESE JOURNAL OF CHROMATOGRAPHY,3,,Q4
Chinese Journal of Communication,CHINESE JOURNAL OF COMMUNICATION,2,,Q2
Chinese Journal of Comparative Law,CHINESE JOURNAL OF COMPARATIVE LAW,4,,Q3
Chinese Journal of Dental Research,CHINESE JOURNAL OF DENTAL RESEARCH,4,,Q4
Chinese Journal of Electrical Engineering,CHINESE JOURNAL OF ELECTRICAL ENGINEERING,,,Q2
CHINESE JOURNAL OF ELECTRONICS,CHINESE JOURNAL OF ELECTRONICS,3,,Q2
Chinese Journal of Environmental Law,CHINESE JOURNAL OF ENVIRONMENTAL LAW,4,,Q2
CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION,CHINESE JOURNAL OF GEOPHYSICS CHINESE EDITION,2,,Q3
CHINESE JOURNAL OF INORGANIC CHEMISTRY,CHINESE JOURNAL OF INORGANIC CHEMISTRY,3,,Q4
Chinese Journal of Integrative Medicine,CHINESE JOURNAL OF INTEGRATIVE MEDICINE,4,,Q2
Chinese Journal of International Law,CHINESE JOURNAL OF INTERNATIONAL LAW,2,,Q2
Chinese Journal of International Politics,CHINESE JOURNAL OF INTERNATIONAL POLITICS,1,Yes,Q1
CHINESE JOURNAL OF LASERS-ZHONGGUO JIGUANG,CHINESE JOURNAL OF LASERS ZHONGGUO JIGUANG,2,,Q3
Chinese Journal of Liquid Crystals and Displays,CHINESE JOURNAL OF LIQUID CRYSTALS AND DISPLAYS,3,,Q4
Chinese Journal of Mechanical Engineering,CHINESE JOURNAL OF MECHANICAL ENGINEERING,3,,Q1
Chinese Journal of Natural Medicines,CHINESE JOURNAL OF NATURAL MEDICINES,2,,Q1
CHINESE JOURNAL OF ORGANIC CHEMISTRY,CHINESE JOURNAL OF ORGANIC CHEMISTRY,3,,Q2
CHINESE JOURNAL OF PHYSICS,CHINESE JOURNAL OF PHYSICS,2,,Q1
CHINESE JOURNAL OF PHYSIOLOGY,CHINESE JOURNAL OF PHYSIOLOGY,4,,Q4
CHINESE JOURNAL OF POLYMER SCIENCE,CHINESE JOURNAL OF POLYMER SCIENCE,2,,Q2
Chinese Journal of Population Resources and Environment,CHINESE JOURNAL OF POPULATION RESOURCES AND ENVIRONMENT,3,,Q1
Chinese Journal of Sociology,CHINESE JOURNAL OF SOCIOLOGY,3,,Q2
CHINESE JOURNAL OF STRUCTURAL CHEMISTRY,CHINESE JOURNAL OF STRUCTURAL CHEMISTRY,3,,Q1
Chinese Journal of Traumatology,CHINESE JOURNAL OF TRAUMATOLOGY,4,,Q2
Chinese Journal of Urban and Environmental Studies,CHINESE JOURNAL OF URBAN AND ENVIRONMENTAL STUDIES,4,,Q3
Chinese Language and Discourse,CHINESE LANGUAGE AND DISCOURSE,4,,Q4
Chinese Literature and Thought Today,CHINESE LITERATURE AND THOUGHT TODAY,4,,
Chinese Management Studies,CHINESE MANAGEMENT STUDIES,4,,Q3
CHINESE MEDICAL JOURNAL,CHINESE MEDICAL JOURNAL,2,,Q1
Chinese Medicine,CHINESE MEDICINE,2,,Q1
Chinese Medicine and Culture,CHINESE MEDICINE AND CULTURE,4,,Q2
Chinese Optics,CHINESE OPTICS,3,,Q4
Chinese Optics Letters,CHINESE OPTICS LETTERS,2,,Q2
Chinese Physics B,CHINESE PHYSICS B,3,,Q3
Chinese Physics C,CHINESE PHYSICS C,2,,Q2
CHINESE PHYSICS LETTERS,CHINESE PHYSICS LETTERS,1,Yes,Q1
Chinese Political Science Review,CHINESE POLITICAL SCIENCE REVIEW,1,Yes,Q1
Chinese Public Administration Review,CHINESE PUBLIC ADMINISTRATION REVIEW,4,,Q3
Chinese Science Bulletin-Chinese,CHINESE SCIENCE BULLETIN CHINESE,1,Yes,Q3
Chinese Semiotic Studies,CHINESE SEMIOTIC STUDIES,4,,
Chinese Sociological Review,CHINESE SOCIOLOGICAL REVIEW,2,,Q2
Chinese Space Science and Technology,CHINESE SPACE SCIENCE AND TECHNOLOGY,3,,Q4
CHINESE STUDIES IN HISTORY,CHINESE STUDIES IN HISTORY,4,,Q2
Chip,CHIP,,,Q1
CHIRALITY,CHIRALITY,3,,Q1
Chiropractic & Manual Therapies,CHIROPRACTIC AND MANUAL THERAPIES,3,,Q1
Chirurgia,CHIRURGIA,4,,Q3
Chirurgia-Italy,CHIRURGIA ITALY,4,,Q4
Chirurgie,CHIRURGIE,4,,Q4
Choreographic Practices,CHOREOGRAPHIC PRACTICES,3,,
Christian Bioethics,CHRISTIAN BIOETHICS,4,,
Christian Education Journal,CHRISTIAN EDUCATION JOURNAL,4,,Q4
Christian Higher Education,CHRISTIAN HIGHER EDUCATION,4,,Q4
CHROMATOGRAPHIA,CHROMATOGRAPHIA,4,,Q4
Chromatography,CHROMATOGRAPHY,4,,Q4
CHROMOSOMA,CHROMOSOMA,3,,Q3
CHROMOSOME RESEARCH,CHROMOSOME RESEARCH,3,,Q2
Chronic Illness,CHRONIC ILLNESS,4,,Q2
Chronic Obstructive Pulmonary Diseases-Journal of the COPD Foundation,CHRONIC OBSTRUCTIVE PULMONARY DISEASES JOURNAL OF COPD FOUNDATION,3,,Q3
Chronic Respiratory Disease,CHRONIC RESPIRATORY DISEASE,3,,Q2
Chronic Wound Care Management and Research,CHRONIC WOUND CARE MANAGEMENT AND RESEARCH,,,Q4
Chronica Nova,CHRONICA NOVA,4,,Q3
CHRONOBIOLOGY INTERNATIONAL,CHRONOBIOLOGY INTERNATIONAL,4,,Q2
Chung Wai Literary Quarterly,CHUNG WAI LITERARY QUARTERLY,4,,
Chungara-Revista de Antropologia Chilena,CHUNGARA REVISTA DE ANTROPOLOGIA CHILENA,4,,Q4
CHURCH HISTORY,CHURCH HISTORY,3,,Q2
Church History and Religious Culture,CHURCH HISTORY AND RELIGIOUS CULTURE,3,,
Chuzhdoezikovo Obuchenie-Foreign Language Teaching,CHUZHDOEZIKOVO OBUCHENIE FOREIGN LANGUAGE TEACHING,4,,
CIAN-Revista de Historia de las Universidades,CIAN REVISTA DE HISTORIA DE LAS UNIVERSIDADES,4,,Q4
CIC-Cuadernos de Informacion y Comunicacion,CIC CUADERNOS DE INFORMACION Y COMUNICACION,4,,Q4
Ciencia Amazonica,CIENCIA AMAZONICA,4,,Q4
Ciencia & Saude Coletiva,CIENCIA AND SAUDE COLETIVA,4,,Q4
Ciencia Animal Brasileira,CIENCIA ANIMAL BRASILEIRA,,,Q4
CIENCIA E AGROTECNOLOGIA,CIENCIA E AGROTECNOLOGIA,4,,Q3
Ciencia e Ingenieria,CIENCIA E INGENIERIA,4,,Q4
Ciencia e Tecnica Vitivinicola,CIENCIA E TECNICA VITIVINICOLA,4,,Q4
Ciencia Ergo-Sum,CIENCIA ERGO SUM,4,,Q4
CIENCIA FLORESTAL,CIENCIA FLORESTAL,4,,Q4
Ciencia Juridica,CIENCIA JURIDICA,4,,Q4
Ciencia Politica,CIENCIA POLITICA,4,,Q4
CIENCIA RURAL,CIENCIA RURAL,4,,Q3
Ciencia UNEMI,CIENCIA UNEMI,4,,Q4
Ciencias Agronomicas,CIENCIAS AGRONOMICAS,4,,Q4
CIENCIAS MARINAS,CIENCIAS MARINAS,4,,Q4
CienciaUat,CIENCIAUAT,4,,Q4
CIM Journal,CIM JOURNAL,,,Q3
Cimexus,CIMEXUS,4,,Q4
CIN-COMPUTERS INFORMATICS NURSING,CIN COMPUTERS INFORMATICS NURSING,4,,Q2
Cine Documental,CINE DOCUMENTAL,4,,
CINEASTE,CINEASTE,2,,
CINEFORUM,CINEFORUM,4,,
CINEJ Cinema Journal,CINEJ CINEMA JOURNAL,3,,
Cinema-Journal of Philosophy and the Moving Image,CINEMA JOURNAL OF PHILOSOPHY AND MOVING IMAGE,4,,
Cinemas,CINEMAS,4,,
Cinemas d Amerique Latine,CINEMAS D AMERIQUE LATINE,4,,
Cinta de Moebio,CINTA DE MOEBIO,4,,
Circuit,CIRCUIT,4,,
CIRCUIT WORLD,CIRCUIT WORLD,4,,Q4
CIRCUITS SYSTEMS AND SIGNAL PROCESSING,CIRCUITS SYSTEMS AND SIGNAL PROCESSING,3,,Q3
CIRCULATION,CIRCULATION,1,Yes,Q1
Circulation-Arrhythmia and Electrophysiology,CIRCULATION ARRHYTHMIA AND ELECTROPHYSIOLOGY,1,Yes,Q1
Circulation-Cardiovascular Imaging,CIRCULATION CARDIOVASCULAR IMAGING,1,Yes,Q1
Circulation-Cardiovascular Interventions,CIRCULATION CARDIOVASCULAR INTERVENTIONS,1,Yes,Q1
Circulation-Cardiovascular Quality and Outcomes,CIRCULATION CARDIOVASCULAR QUALITY AND OUTCOMES,1,Yes,Q1
Circulation-Genomic and Precision Medicine,CIRCULATION GENOMIC AND PRECISION MEDICINE,2,,Q1
Circulation-Heart Failure,CIRCULATION HEART FAILURE,1,Yes,Q1
CIRCULATION JOURNAL,CIRCULATION JOURNAL,3,,Q1
Circulation Reports,CIRCULATION REPORTS,,,Q4
CIRCULATION RESEARCH,CIRCULATION RESEARCH,1,Yes,Q1
Circulo de Linguistica Aplicada a la Comunicacion,CIRCULO DE LINGUISTICA APLICADA A LA COMUNICACION,4,,Q4
CIRIEC-Espana Revista de Economia Publica Social y Cooperativa,CIRIEC ESPANA REVISTA DE ECONOMIA PUBLICA SOCIAL Y COOPERATIVA,4,,Q3
CIRP ANNALS-MANUFACTURING TECHNOLOGY,CIRP ANNALS MANUFACTURING TECHNOLOGY,3,,Q2
CIRP Journal of Manufacturing Science and Technology,CIRP JOURNAL OF MANUFACTURING SCIENCE AND TECHNOLOGY,2,,Q1
Cirugia Cardiovascular,CIRUGIA CARDIOVASCULAR,4,,Q4
CIRUGIA ESPANOLA,CIRUGIA ESPANOLA,4,,Q3
Cirugia y Cirujanos,CIRUGIA Y CIRUJANOS,4,,Q4
CIS Iron and Steel Review,CIS IRON AND STEEL REVIEW,4,,Q4
CITHARA-ESSAYS IN THE JUDEO-CHRISTIAN TRADITION,CITHARA ESSAYS IN JUDEO CHRISTIAN TRADITION,3,,
CITIES,CITIES,1,Yes,Q1
Citizenship Studies,CITIZENSHIP STUDIES,3,,Q2
City & Community,CITY AND COMMUNITY,3,,Q1
City and Environment Interactions,CITY AND ENVIRONMENT INTERACTIONS,3,,Q2
City & Society,CITY AND SOCIETY,4,,Q3
Cityscape,CITYSCAPE,4,,Q4
Ciudad Paz-Ando,CIUDAD PAZ ANDO,4,,Q4
Ciudad y Territorio-Estudios Territoriales-CyTET,CIUDAD Y TERRITORIO ESTUDIOS TERRITORIALES CYTET,4,,Q4
Ciudades-Revista del Instituto Universitario de Urbanistica de la Universidad de Valladolid,CIUDADES REVISTA DEL INSTITUTO UNIVERSITARIO DE URBANISTICA DE LA UNIVERSIDAD DE VALLADOLID,4,,Q4
Civil and Environmental Engineering,CIVIL AND ENVIRONMENTAL ENGINEERING,4,,Q4
Civil and Environmental Engineering Reports,CIVIL AND ENVIRONMENTAL ENGINEERING REPORTS,4,,Q4
CIVIL ENGINEERING,CIVIL ENGINEERING,4,,
CIVIL ENGINEERING AND ENVIRONMENTAL SYSTEMS,CIVIL ENGINEERING AND ENVIRONMENTAL SYSTEMS,4,,Q3
Civil Engineering Infrastructures Journal-CEIJ,CIVIL ENGINEERING INFRASTRUCTURES JOURNAL CEIJ,4,,Q4
Civil Engineering Journal-Stavebni Obzor,CIVIL ENGINEERING JOURNAL STAVEBNI OBZOR,4,,Q4
Civil Engineering Journal-Tehran,CIVIL ENGINEERING JOURNAL TEHRAN,2,,Q1
Civil Justice Quarterly,CIVIL JUSTICE QUARTERLY,4,,Q3
Civil Szemle,CIVIL SZEMLE,4,,Q4
CIVIL WAR HISTORY,CIVIL WAR HISTORY,3,,Q1
Civil Wars,CIVIL WARS,2,,Q3
CivilEng,CIVILENG,,,Q3
CJC Open,CJC OPEN,4,,Q3
CLA JOURNAL-COLLEGE LANGUAGE ASSOCIATION,CLA JOURNAL COLLEGE LANGUAGE ASSOCIATION,4,,
CLADISTICS,CLADISTICS,1,Yes,Q1
Claridades-Revista de Filosofia,CLARIDADES REVISTA DE FILOSOFIA,4,,
CLASSICAL AND QUANTUM GRAVITY,CLASSICAL AND QUANTUM GRAVITY,3,,Q1
CLASSICAL ANTIQUITY,CLASSICAL ANTIQUITY,1,Yes,
CLASSICAL JOURNAL,CLASSICAL JOURNAL,3,,
CLASSICAL PHILOLOGY,CLASSICAL PHILOLOGY,2,,
CLASSICAL QUARTERLY,CLASSICAL QUARTERLY,3,,
Classical Receptions Journal,CLASSICAL RECEPTIONS JOURNAL,3,,
CLASSICAL REVIEW,CLASSICAL REVIEW,,,
CLASSICAL WORLD,CLASSICAL WORLD,3,,
Classroom Discourse,CLASSROOM DISCOURSE,3,,Q2
CLAY MINERALS,CLAY MINERALS,4,,Q2
CLAYS AND CLAY MINERALS,CLAYS AND CLAY MINERALS,4,,Q2
CLCWEB-Comparative Literature and Culture,CLCWEB COMPARATIVE LITERATURE AND CULTURE,3,,
Clean Energy,CLEAN ENERGY,4,,Q3
CLEAN-Soil Air Water,CLEAN SOIL AIR WATER,4,,Q3
Clean Technologies,CLEAN TECHNOLOGIES,4,,Q2
Clean Technologies and Environmental Policy,CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY,4,,Q2
Cleaner and Responsible Consumption,CLEANER AND RESPONSIBLE CONSUMPTION,4,,Q1
Cleaner Engineering and Technology,CLEANER ENGINEERING AND TECHNOLOGY,3,,Q1
Cleaner Environmental Systems,CLEANER ENVIRONMENTAL SYSTEMS,2,,Q1
Cleaner Logistics and Supply Chain,CLEANER LOGISTICS AND SUPPLY CHAIN,3,,Q1
Cleaner Materials,CLEANER MATERIALS,,,Q1
Cleaner Waste Systems,CLEANER WASTE SYSTEMS,,,Q2
Cleft Palate Craniofacial Journal,CLEFT PALATE CRANIOFACIAL JOURNAL,4,,Q3
CLEVELAND CLINIC JOURNAL OF MEDICINE,CLEVELAND CLINIC JOURNAL OF MEDICINE,3,,Q1
CLIMACTERIC,CLIMACTERIC,4,,Q1
Climate,CLIMATE,4,,Q2
Climate and Development,CLIMATE AND DEVELOPMENT,3,,Q1
Climate Change Economics,CLIMATE CHANGE ECONOMICS,4,,Q2
CLIMATE DYNAMICS,CLIMATE DYNAMICS,2,,Q2
Climate Law,CLIMATE LAW,4,,Q2
Climate of the Past,CLIMATE OF PAST,2,,Q2
CLIMATE POLICY,CLIMATE POLICY,2,,Q1
CLIMATE RESEARCH,CLIMATE RESEARCH,4,,Q4
Climate Risk Management,CLIMATE RISK MANAGEMENT,1,Yes,Q1
Climate Services,CLIMATE SERVICES,2,,Q1
CLIMATIC CHANGE,CLIMATIC CHANGE,2,,Q1
CLINICA CHIMICA ACTA,CLINICA CHIMICA ACTA,3,,Q2
Clinica e Investigacion en Arteriosclerosis,CLINICA E INVESTIGACION EN ARTERIOSCLEROSIS,4,,Q3
Clinica e Investigacion en Ginecologia y Obstetricia,CLINICA E INVESTIGACION EN GINECOLOGIA Y OBSTETRICIA,4,,Q4
Clinica y Salud,CLINICA Y SALUD,4,,Q2
Clinical Advances in Hematology & Oncology,CLINICAL ADVANCES IN HEMATOLOGY AND ONCOLOGY,4,,
Clinical Advances in Periodontics,CLINICAL ADVANCES IN PERIODONTICS,4,,Q4
CLINICAL ANATOMY,CLINICAL ANATOMY,4,,Q1
CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS,CLINICAL AND APPLIED THROMBOSIS HEMOSTASIS,4,,Q3
CLINICAL AND EXPERIMENTAL ALLERGY,CLINICAL AND EXPERIMENTAL ALLERGY,2,,Q1
Clinical and Experimental Dental Research,CLINICAL AND EXPERIMENTAL DENTAL RESEARCH,4,,Q2
CLINICAL AND EXPERIMENTAL DERMATOLOGY,CLINICAL AND EXPERIMENTAL DERMATOLOGY,4,,Q2
Clinical and Experimental Emergency Medicine,CLINICAL AND EXPERIMENTAL EMERGENCY MEDICINE,4,,Q1
Clinical and Experimental Gastroenterology,CLINICAL AND EXPERIMENTAL GASTROENTEROLOGY,4,,Q3
Clinical and Experimental Health Sciences,CLINICAL AND EXPERIMENTAL HEALTH SCIENCES,4,,Q4
Clinical and Experimental Hepatology,CLINICAL AND EXPERIMENTAL HEPATOLOGY,4,,Q3
CLINICAL AND EXPERIMENTAL HYPERTENSION,CLINICAL AND EXPERIMENTAL HYPERTENSION,4,,Q2
CLINICAL AND EXPERIMENTAL IMMUNOLOGY,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,4,,Q2
CLINICAL AND EXPERIMENTAL MEDICINE,CLINICAL AND EXPERIMENTAL MEDICINE,4,,Q2
CLINICAL & EXPERIMENTAL METASTASIS,CLINICAL AND EXPERIMENTAL METASTASIS,3,,Q2
Clinical and Experimental Nephrology,CLINICAL AND EXPERIMENTAL NEPHROLOGY,4,,Q3
Clinical and Experimental Obstetrics & Gynecology,CLINICAL AND EXPERIMENTAL OBSTETRICS AND GYNECOLOGY,4,,Q4
CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,2,,Q1
Clinical and Experimental Optometry,CLINICAL AND EXPERIMENTAL OPTOMETRY,4,,Q3
Clinical and Experimental Otorhinolaryngology,CLINICAL AND EXPERIMENTAL OTORHINOLARYNGOLOGY,3,,Q1
Clinical and Experimental Pediatrics,CLINICAL AND EXPERIMENTAL PEDIATRICS,3,,Q1
CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,4,,Q2
Clinical and Experimental Reproductive Medicine-CERM,CLINICAL AND EXPERIMENTAL REPRODUCTIVE MEDICINE CERM,4,,Q3
CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,3,,Q2
Clinical and Experimental Vaccine Research,CLINICAL AND EXPERIMENTAL VACCINE RESEARCH,4,,Q4
Clinical and Investigative Medicine,CLINICAL AND INVESTIGATIVE MEDICINE,4,,Q4
Clinical and Investigative Orthodontics,CLINICAL AND INVESTIGATIVE ORTHODONTICS,4,,Q4
Clinical and Molecular Hepatology,CLINICAL AND MOLECULAR HEPATOLOGY,1,Yes,Q1
Clinical and Translational Allergy,CLINICAL AND TRANSLATIONAL ALLERGY,2,,Q2
Clinical and Translational Discovery,CLINICAL AND TRANSLATIONAL DISCOVERY,,,Q3
Clinical and Translational Gastroenterology,CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY,3,,Q2
Clinical and Translational Imaging,CLINICAL AND TRANSLATIONAL IMAGING,4,,Q3
Clinical & Translational Immunology,CLINICAL AND TRANSLATIONAL IMMUNOLOGY,3,,Q2
Clinical and Translational Medicine,CLINICAL AND TRANSLATIONAL MEDICINE,2,Yes,Q1
Clinical & Translational Metabolism,CLINICAL AND TRANSLATIONAL METABOLISM,,,
Clinical and Translational Neuroscience,CLINICAL AND TRANSLATIONAL NEUROSCIENCE,,,Q4
Clinical & Translational Oncology,CLINICAL AND TRANSLATIONAL ONCOLOGY,4,,Q3
Clinical and Translational Radiation Oncology,CLINICAL AND TRANSLATIONAL RADIATION ONCOLOGY,3,,Q2
CLINICAL AUTONOMIC RESEARCH,CLINICAL AUTONOMIC RESEARCH,3,,Q2
CLINICAL BIOCHEMISTRY,CLINICAL BIOCHEMISTRY,3,,Q2
CLINICAL BIOMECHANICS,CLINICAL BIOMECHANICS,4,,Q3
Clinical Breast Cancer,CLINICAL BREAST CANCER,3,,Q3
CLINICAL CANCER RESEARCH,CLINICAL CANCER RESEARCH,1,Yes,Q1
CLINICAL CARDIOLOGY,CLINICAL CARDIOLOGY,3,,Q2
Clinical Case Reports,CLINICAL CASE REPORTS,4,,Q3
Clinical Case Studies,CLINICAL CASE STUDIES,4,,Q4
CLINICAL CHEMISTRY,CLINICAL CHEMISTRY,2,,Q1
CLINICAL CHEMISTRY AND LABORATORY MEDICINE,CLINICAL CHEMISTRY AND LABORATORY MEDICINE,2,,Q1
CLINICAL CHILD AND FAMILY PSYCHOLOGY REVIEW,CLINICAL CHILD AND FAMILY PSYCHOLOGY REVIEW,1,Yes,Q1
Clinical Child Psychology and Psychiatry,CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY,4,,Q2
Clinical Colorectal Cancer,CLINICAL COLORECTAL CANCER,3,,Q2
Clinical Cosmetic and Investigational Dentistry,CLINICAL COSMETIC AND INVESTIGATIONAL DENTISTRY,4,,Q3
Clinical Cosmetic and Investigational Dermatology,CLINICAL COSMETIC AND INVESTIGATIONAL DERMATOLOGY,4,,Q2
Clinical Diabetology,CLINICAL DIABETOLOGY,4,,Q4
CLINICAL DRUG INVESTIGATION,CLINICAL DRUG INVESTIGATION,3,,Q2
CLINICAL DYSMORPHOLOGY,CLINICAL DYSMORPHOLOGY,4,,Q4
CLINICAL EEG AND NEUROSCIENCE,CLINICAL EEG AND NEUROSCIENCE,4,,Q3
CLINICAL ENDOCRINOLOGY,CLINICAL ENDOCRINOLOGY,3,,Q3
Clinical Endoscopy,CLINICAL ENDOSCOPY,4,,Q3
Clinical Epidemiology,CLINICAL EPIDEMIOLOGY,3,,Q1
Clinical Epidemiology and Global Health,CLINICAL EPIDEMIOLOGY AND GLOBAL HEALTH,4,,Q3
Clinical Epigenetics,CLINICAL EPIGENETICS,2,,Q1
Clinical Epileptology,CLINICAL EPILEPTOLOGY,4,,Q4
Clinical Gastroenterology and Hepatology,CLINICAL GASTROENTEROLOGY AND HEPATOLOGY,1,Yes,Q1
CLINICAL GENETICS,CLINICAL GENETICS,3,,Q3
Clinical Genitourinary Cancer,CLINICAL GENITOURINARY CANCER,3,,Q2
Clinical Gerontologist,CLINICAL GERONTOLOGIST,3,,Q2
CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,4,,
Clinical Hypertension,CLINICAL HYPERTENSION,4,,Q1
Clinical Imaging,CLINICAL IMAGING,4,,Q3
