Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Journal of Historical Sociolinguistics,JOURNAL OF HISTORICAL SOCIOLINGUISTICS,4,,Q4
JOURNAL OF HISTORICAL SOCIOLOGY,JOURNAL OF HISTORICAL SOCIOLOGY,,,Q1
Journal of History,JOURNAL OF HISTORY,,,Q2
Journal of History-NCCU,JOURNAL OF HISTORY NCCU,4,,Q4
JOURNAL OF THE HISTORY OF THE BEHAVIORAL SCIENCES,JOURNAL OF HISTORY OF BEHAVIORAL SCIENCES,3,,Q3
JOURNAL OF THE HISTORY OF BIOLOGY,JOURNAL OF HISTORY OF BIOLOGY,2,,Q2
Journal of the History of Collections,JOURNAL OF HISTORY OF COLLECTIONS,2,,
Journal of the History of Economic Thought,JOURNAL OF HISTORY OF ECONOMIC THOUGHT,2,,Q1
JOURNAL OF THE HISTORY OF IDEAS,JOURNAL OF HISTORY OF IDEAS,2,Yes,
JOURNAL OF THE HISTORY OF INTERNATIONAL LAW,JOURNAL OF HISTORY OF INTERNATIONAL LAW,3,,Q1
JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES,JOURNAL OF HISTORY OF MEDICINE AND ALLIED SCIENCES,3,,Q3
Journal of the History of the Neurosciences,JOURNAL OF HISTORY OF NEUROSCIENCES,4,,Q2
JOURNAL OF THE HISTORY OF PHILOSOPHY,JOURNAL OF HISTORY OF PHILOSOPHY,1,Yes,
JOURNAL OF THE HISTORY OF SEXUALITY,JOURNAL OF HISTORY OF SEXUALITY,3,,Q1
JOURNAL OF HISTOTECHNOLOGY,JOURNAL OF HISTOTECHNOLOGY,4,,Q4
Journal of HIV-AIDS & Social Services,JOURNAL OF HIV AIDS AND SOCIAL SERVICES,4,,Q4
Journal of Holistic Nursing,JOURNAL OF HOLISTIC NURSING,3,,Q3
Journal of Holy Land and Palestine Studies,JOURNAL OF HOLY LAND AND PALESTINE STUDIES,3,,
Journal of Homeland Security and Emergency Management,JOURNAL OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT,4,,Q3
JOURNAL OF HOMOSEXUALITY,JOURNAL OF HOMOSEXUALITY,3,,Q1
Journal of Homotopy and Related Structures,JOURNAL OF HOMOTOPY AND RELATED STRUCTURES,2,,Q3
JOURNAL OF HORTICULTURAL SCIENCE & BIOTECHNOLOGY,JOURNAL OF HORTICULTURAL SCIENCE AND BIOTECHNOLOGY,4,,Q2
Journal of Horticultural Sciences,JOURNAL OF HORTICULTURAL SCIENCES,4,,Q4
Journal of Hospice & Palliative Nursing,JOURNAL OF HOSPICE AND PALLIATIVE NURSING,4,,Q3
Journal of Hospital Infection,JOURNAL OF HOSPITAL INFECTION,3,,Q1
Journal of Hospital Management and Health Policy,JOURNAL OF HOSPITAL MANAGEMENT AND HEALTH POLICY,,,Q4
Journal of Hospital Medicine,JOURNAL OF HOSPITAL MEDICINE,4,,Q2
Journal of Hospitality & Tourism Education,JOURNAL OF HOSPITALITY AND TOURISM EDUCATION,3,,Q2
Journal of Hospitality and Tourism Insights,JOURNAL OF HOSPITALITY AND TOURISM INSIGHTS,3,,Q1
Journal of Hospitality and Tourism Management,JOURNAL OF HOSPITALITY AND TOURISM MANAGEMENT,1,Yes,Q1
Journal of Hospitality & Tourism Research,JOURNAL OF HOSPITALITY AND TOURISM RESEARCH,3,,Q1
Journal of Hospitality and Tourism Technology,JOURNAL OF HOSPITALITY AND TOURISM TECHNOLOGY,3,,Q1
Journal of Hospitality Leisure Sport & Tourism Education,JOURNAL OF HOSPITALITY LEISURE SPORT AND TOURISM EDUCATION,2,Yes,Q1
Journal of Hospitality Marketing & Management,JOURNAL OF HOSPITALITY MARKETING AND MANAGEMENT,1,Yes,Q1
Journal of Housing and the Built Environment,JOURNAL OF HOUSING AND BUILT ENVIRONMENT,3,,Q2
JOURNAL OF HOUSING ECONOMICS,JOURNAL OF HOUSING ECONOMICS,4,,Q2
Journal of Human Behavior in the Social Environment,JOURNAL OF HUMAN BEHAVIOR IN SOCIAL ENVIRONMENT,4,,Q2
Journal of Human Capital,JOURNAL OF HUMAN CAPITAL,3,,Q3
Journal of Human Development and Capabilities,JOURNAL OF HUMAN DEVELOPMENT AND CAPABILITIES,3,,Q3
JOURNAL OF HUMAN EVOLUTION,JOURNAL OF HUMAN EVOLUTION,1,Yes,Q1
JOURNAL OF HUMAN GENETICS,JOURNAL OF HUMAN GENETICS,3,,Q2
JOURNAL OF HUMAN HYPERTENSION,JOURNAL OF HUMAN HYPERTENSION,4,,Q2
Journal of Human Kinetics,JOURNAL OF HUMAN KINETICS,3,,Q1
JOURNAL OF HUMAN LACTATION,JOURNAL OF HUMAN LACTATION,3,,Q2
JOURNAL OF HUMAN NUTRITION AND DIETETICS,JOURNAL OF HUMAN NUTRITION AND DIETETICS,4,,Q3
Journal of Human Reproductive Sciences,JOURNAL OF HUMAN REPRODUCTIVE SCIENCES,,,Q4
JOURNAL OF HUMAN RESOURCES,JOURNAL OF HUMAN RESOURCES,1,Yes,Q1
Journal of Human Rights,JOURNAL OF HUMAN RIGHTS,3,,Q2
Journal of Human Rights and the Environment,JOURNAL OF HUMAN RIGHTS AND ENVIRONMENT,3,,Q1
Journal of Human Rights and Social Work,JOURNAL OF HUMAN RIGHTS AND SOCIAL WORK,4,,Q3
Journal of Human Rights Practice,JOURNAL OF HUMAN RIGHTS PRACTICE,3,,Q2
Journal of Human Sport and Exercise,JOURNAL OF HUMAN SPORT AND EXERCISE,4,,Q4
Journal of Human Values,JOURNAL OF HUMAN VALUES,4,,Q3
Journal of Humanistic Counseling,JOURNAL OF HUMANISTIC COUNSELING,4,,Q4
Journal of Humanistic Mathematics,JOURNAL OF HUMANISTIC MATHEMATICS,4,,Q4
JOURNAL OF HUMANISTIC PSYCHOLOGY,JOURNAL OF HUMANISTIC PSYCHOLOGY,4,,Q3
Journal of Humanitarian Logistics and Supply Chain Management,JOURNAL OF HUMANITARIAN LOGISTICS AND SUPPLY CHAIN MANAGEMENT,4,,Q2
Journal of Hunger & Environmental Nutrition,JOURNAL OF HUNGER AND ENVIRONMENTAL NUTRITION,4,,Q4
Journal of Huntingtons Disease,JOURNAL OF HUNTINGTONS DISEASE,4,,Q2
JOURNAL OF HYDRAULIC ENGINEERING,JOURNAL OF HYDRAULIC ENGINEERING,3,,Q2
JOURNAL OF HYDRAULIC RESEARCH,JOURNAL OF HYDRAULIC RESEARCH,3,,Q3
Journal of Hydro-environment Research,JOURNAL OF HYDRO ENVIRONMENT RESEARCH,4,,Q2
Journal of Hydrodynamics,JOURNAL OF HYDRODYNAMICS,3,,Q2
JOURNAL OF HYDROINFORMATICS,JOURNAL OF HYDROINFORMATICS,3,,
JOURNAL OF HYDROLOGIC ENGINEERING,JOURNAL OF HYDROLOGIC ENGINEERING,4,,Q3
Journal of Hydrology,JOURNAL OF HYDROLOGY,1,Yes,Q1
Journal of Hydrology and Hydromechanics,JOURNAL OF HYDROLOGY AND HYDROMECHANICS,3,,Q2
Journal of Hydrology-Regional Studies,JOURNAL OF HYDROLOGY REGIONAL STUDIES,2,Yes,Q1
Journal of Hydrology X,JOURNAL OF HYDROLOGY X,3,,Q2
JOURNAL OF HYDROMETEOROLOGY,JOURNAL OF HYDROMETEOROLOGY,3,,Q2
JOURNAL OF HYMENOPTERA RESEARCH,JOURNAL OF HYMENOPTERA RESEARCH,3,,Q2
Journal of Hyperbolic Differential Equations,JOURNAL OF HYPERBOLIC DIFFERENTIAL EQUATIONS,4,,Q2
JOURNAL OF HYPERTENSION,JOURNAL OF HYPERTENSION,3,,Q1
Journal of Iberian and Latin American Research,JOURNAL OF IBERIAN AND LATIN AMERICAN RESEARCH,4,,
Journal of Iberian and Latin American Studies,JOURNAL OF IBERIAN AND LATIN AMERICAN STUDIES,2,,
JOURNAL OF IBERIAN GEOLOGY,JOURNAL OF IBERIAN GEOLOGY,4,,Q2
Journal of Ichthyology,JOURNAL OF ICHTHYOLOGY,4,,Q3
Journal of ICT Research and Applications,JOURNAL OF ICT RESEARCH AND APPLICATIONS,4,,Q4
Journal of Illustration,JOURNAL OF ILLUSTRATION,3,,
Journal of IMAB,JOURNAL OF IMAB,4,,Q4
Journal of Imaging,JOURNAL OF IMAGING,3,,Q2
Journal of Imaging Informatics in Medicine,JOURNAL OF IMAGING INFORMATICS IN MEDICINE,,,
JOURNAL OF IMAGING SCIENCE AND TECHNOLOGY,JOURNAL OF IMAGING SCIENCE AND TECHNOLOGY,4,,Q4
Journal of Immersion and Content-Based Language Education,JOURNAL OF IMMERSION AND CONTENT BASED LANGUAGE EDUCATION,3,,Q2
Journal of Immigrant and Minority Health,JOURNAL OF IMMIGRANT AND MINORITY HEALTH,4,,Q3
Journal of Immigrant & Refugee Studies,JOURNAL OF IMMIGRANT AND REFUGEE STUDIES,3,,Q2
JOURNAL OF IMMUNOLOGICAL METHODS,JOURNAL OF IMMUNOLOGICAL METHODS,4,,Q4
JOURNAL OF IMMUNOLOGY,JOURNAL OF IMMUNOLOGY,3,,Q2
Journal of Immunology Research,JOURNAL OF IMMUNOLOGY RESEARCH,3,,Q2
JOURNAL OF IMMUNOTHERAPY,JOURNAL OF IMMUNOTHERAPY,4,,Q2
Journal of Immunotherapy and Precision Oncology,JOURNAL OF IMMUNOTHERAPY AND PRECISION ONCOLOGY,,,Q2
Journal of Immunotoxicology,JOURNAL OF IMMUNOTOXICOLOGY,4,,Q2
JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY,JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY,2,Yes,Q1
JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,4,,Q3
Journal of Indian Academy of Oral Medicine and Radiology,JOURNAL OF INDIAN ACADEMY OF ORAL MEDICINE AND RADIOLOGY,4,,Q4
Journal of the Indian Academy of Wood Science,JOURNAL OF INDIAN ACADEMY OF WOOD SCIENCE,4,,Q3
Journal of Indian Association for Child and Adolescent Mental Health,JOURNAL OF INDIAN ASSOCIATION FOR CHILD AND ADOLESCENT MENTAL HEALTH,4,,Q4
Journal of Indian Association of Public Health Dentistry,JOURNAL OF INDIAN ASSOCIATION OF PUBLIC HEALTH DENTISTRY,4,,Q4
Journal of Indian Business Research,JOURNAL OF INDIAN BUSINESS RESEARCH,4,,Q3
JOURNAL OF THE INDIAN CHEMICAL SOCIETY,JOURNAL OF INDIAN CHEMICAL SOCIETY,3,,Q2
Journal of Indian Council of Philosophical Research,JOURNAL OF INDIAN COUNCIL OF PHILOSOPHICAL RESEARCH,4,,
Journal of Indian Geophysical Union,JOURNAL OF INDIAN GEOPHYSICAL UNION,4,,Q4
JOURNAL OF THE INDIAN INSTITUTE OF SCIENCE,JOURNAL OF INDIAN INSTITUTE OF SCIENCE,4,,Q2
Journal of the Indian Ocean Region,JOURNAL OF INDIAN OCEAN REGION,4,,Q1
JOURNAL OF INDIAN PHILOSOPHY,JOURNAL OF INDIAN PHILOSOPHY,2,,
Journal of Indian Prosthodontic Society,JOURNAL OF INDIAN PROSTHODONTIC SOCIETY,4,,Q4
Journal of the Indian Society for Probability and Statistics,JOURNAL OF INDIAN SOCIETY FOR PROBABILITY AND STATISTICS,4,,Q4
Journal of the Indian Society of Remote Sensing,JOURNAL OF INDIAN SOCIETY OF REMOTE SENSING,4,,Q3
Journal of Individual Differences,JOURNAL OF INDIVIDUAL DIFFERENCES,4,,Q4
JOURNAL OF INDO-EUROPEAN STUDIES,JOURNAL OF INDO EUROPEAN STUDIES,4,,
Journal of the Indonesian Mathematical Society,JOURNAL OF INDONESIAN MATHEMATICAL SOCIETY,4,,Q4
Journal of the Indonesian Tropical Animal Agriculture,JOURNAL OF INDONESIAN TROPICAL ANIMAL AGRICULTURE,4,,Q4
Journal of Industrial and Business Economics,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,4,,Q1
Journal of Industrial and Engineering Chemistry,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,3,,Q1
Journal of Industrial and Management Optimization,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION,4,,Q2
Journal of Industrial and Production Engineering,JOURNAL OF INDUSTRIAL AND PRODUCTION ENGINEERING,3,,Q2
JOURNAL OF INDUSTRIAL ECOLOGY,JOURNAL OF INDUSTRIAL ECOLOGY,3,,Q1
JOURNAL OF INDUSTRIAL ECONOMICS,JOURNAL OF INDUSTRIAL ECONOMICS,3,,Q3
Journal of Industrial Engineering and Management-JIEM,JOURNAL OF INDUSTRIAL ENGINEERING AND MANAGEMENT JIEM,4,,Q3
Journal of Industrial Information Integration,JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION,1,Yes,Q1
Journal of Industrial Integration and Management-Innovation and Entrepreneurship,JOURNAL OF INDUSTRIAL INTEGRATION AND MANAGEMENT INNOVATION AND ENTREPRENEURSHIP,4,,Q2
JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,JOURNAL OF INDUSTRIAL MICROBIOLOGY AND BIOTECHNOLOGY,4,,Q2
Journal of Industrial Relations,JOURNAL OF INDUSTRIAL RELATIONS,4,,Q2
Journal of Industrial Textiles,JOURNAL OF INDUSTRIAL TEXTILES,4,,Q2
Journal of Industry Competition & Trade,JOURNAL OF INDUSTRY COMPETITION AND TRADE,4,,Q4
JOURNAL OF INEQUALITIES AND APPLICATIONS,JOURNAL OF INEQUALITIES AND APPLICATIONS,3,,Q1
Journal of Inequalities and Special Functions,JOURNAL OF INEQUALITIES AND SPECIAL FUNCTIONS,4,,Q4
JOURNAL OF INFECTION,JOURNAL OF INFECTION,2,,Q1
JOURNAL OF INFECTION AND CHEMOTHERAPY,JOURNAL OF INFECTION AND CHEMOTHERAPY,4,,Q4
Journal of Infection and Public Health,JOURNAL OF INFECTION AND PUBLIC HEALTH,3,,Q1
Journal of Infection in Developing Countries,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES,4,,Q4
Journal of Infection Prevention,JOURNAL OF INFECTION PREVENTION,4,,Q4
JOURNAL OF INFECTIOUS DISEASES,JOURNAL OF INFECTIOUS DISEASES,2,,Q1
Journal of Inflammation-London,JOURNAL OF INFLAMMATION LONDON,3,,Q2
Journal of Inflammation Research,JOURNAL OF INFLAMMATION RESEARCH,3,,Q2
Journal of Information and Communication Technology-Malaysia,JOURNAL OF INFORMATION AND COMMUNICATION TECHNOLOGY MALAYSIA,4,,Q3
Journal of Information & Knowledge Management,JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT,4,,Q3
JOURNAL OF INFORMATION & OPTIMIZATION SCIENCES,JOURNAL OF INFORMATION AND OPTIMIZATION SCIENCES,4,,Q3
Journal of Information and Organizational Sciences,JOURNAL OF INFORMATION AND ORGANIZATIONAL SCIENCES,4,,Q4
Journal of Information and Telecommunication,JOURNAL OF INFORMATION AND TELECOMMUNICATION,4,,Q3
Journal of Information Assurance and Security,JOURNAL OF INFORMATION ASSURANCE AND SECURITY,4,,Q4
Journal of Information Communication & Ethics in Society,JOURNAL OF INFORMATION COMMUNICATION AND ETHICS IN SOCIETY,3,,Q2
Journal of Information Display,JOURNAL OF INFORMATION DISPLAY,2,,Q2
Journal of Information Policy,JOURNAL OF INFORMATION POLICY,4,,Q3
Journal of Information Processing Systems,JOURNAL OF INFORMATION PROCESSING SYSTEMS,4,,Q4
JOURNAL OF INFORMATION SCIENCE,JOURNAL OF INFORMATION SCIENCE,4,,Q2
JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,4,,Q4
Journal of Information Security and Applications,JOURNAL OF INFORMATION SECURITY AND APPLICATIONS,3,,Q2
JOURNAL OF INFORMATION SYSTEMS,JOURNAL OF INFORMATION SYSTEMS,4,,Q2
JOURNAL OF INFORMATION TECHNOLOGY,JOURNAL OF INFORMATION TECHNOLOGY,3,,Q1
Journal of Information Technology & Politics,JOURNAL OF INFORMATION TECHNOLOGY AND POLITICS,2,,Q1
Journal of Information Technology Education-Innovations in Practice,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION INNOVATIONS IN PRACTICE,4,,Q2
Journal of Information Technology Education-Research,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION RESEARCH,4,,Q1
Journal of Information Technology in Construction,JOURNAL OF INFORMATION TECHNOLOGY IN CONSTRUCTION,3,,Q1
Journal of Information Technology Research,JOURNAL OF INFORMATION TECHNOLOGY RESEARCH,4,,Q4
Journal of Informetrics,JOURNAL OF INFORMETRICS,2,,Q1
JOURNAL OF INFRARED AND MILLIMETER WAVES,JOURNAL OF INFRARED AND MILLIMETER WAVES,3,,Q4
Journal of Infrared Millimeter and Terahertz Waves,JOURNAL OF INFRARED MILLIMETER AND TERAHERTZ WAVES,4,,Q2
Journal of Infrastructure Systems,JOURNAL OF INFRASTRUCTURE SYSTEMS,4,,Q2
Journal of Infusion Nursing,JOURNAL OF INFUSION NURSING,4,,Q3
JOURNAL OF INHERITED METABOLIC DISEASE,JOURNAL OF INHERITED METABOLIC DISEASE,2,,Q2
Journal of Innate Immunity,JOURNAL OF INNATE IMMUNITY,3,,Q3
Journal of Innovation & Knowledge,JOURNAL OF INNOVATION AND KNOWLEDGE,1,Yes,Q1
Journal of Innovation Economics & Management,JOURNAL OF INNOVATION ECONOMICS AND MANAGEMENT,4,,Q3
Journal of Innovative Optical Health Sciences,JOURNAL OF INNOVATIVE OPTICAL HEALTH SCIENCES,4,,Q2
Journal of Inorganic and Organometallic Polymers and Materials,JOURNAL OF INORGANIC AND ORGANOMETALLIC POLYMERS AND MATERIALS,3,,Q1
JOURNAL OF INORGANIC BIOCHEMISTRY,JOURNAL OF INORGANIC BIOCHEMISTRY,2,,Q2
JOURNAL OF INORGANIC MATERIALS,JOURNAL OF INORGANIC MATERIALS,3,,Q3
JOURNAL OF INSECT BEHAVIOR,JOURNAL OF INSECT BEHAVIOR,4,,Q3
Journal of Insect Biodiversity,JOURNAL OF INSECT BIODIVERSITY,4,,Q4
JOURNAL OF INSECT CONSERVATION,JOURNAL OF INSECT CONSERVATION,3,,Q2
JOURNAL OF INSECT PHYSIOLOGY,JOURNAL OF INSECT PHYSIOLOGY,2,,Q1
JOURNAL OF INSECT SCIENCE,JOURNAL OF INSECT SCIENCE,3,,Q1
Journal of Insects as Food and Feed,JOURNAL OF INSECTS AS FOOD AND FEED,3,,Q1
JOURNAL OF THE INSTITUTE OF BREWING,JOURNAL OF INSTITUTE OF BREWING,3,,Q3
Journal of the Institute of Conservation,JOURNAL OF INSTITUTE OF CONSERVATION,3,,
Journal of the Institute of Mathematics of Jussieu,JOURNAL OF INSTITUTE OF MATHEMATICS OF JUSSIEU,2,,Q2
JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,4,,Q4
Journal of Institutional Economics,JOURNAL OF INSTITUTIONAL ECONOMICS,2,,Q1
Journal of Institutional Studies,JOURNAL OF INSTITUTIONAL STUDIES,4,,Q4
Journal of Instrumentation,JOURNAL OF INSTRUMENTATION,4,,Q4
Journal of Insurance Issues,JOURNAL OF INSURANCE ISSUES,4,,Q4
Journal of Integer Sequences,JOURNAL OF INTEGER SEQUENCES,4,,Q4
Journal of Integral Equations and Applications,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS,4,,Q3
Journal of Integrated Care,JOURNAL OF INTEGRATED CARE,4,,Q4
Journal of Integrated Design & Process Science,JOURNAL OF INTEGRATED DESIGN AND PROCESS SCIENCE,4,,Q3
Journal of Integrated Pest Management,JOURNAL OF INTEGRATED PEST MANAGEMENT,3,,Q1
Journal of Integrative Agriculture,JOURNAL OF INTEGRATIVE AGRICULTURE,1,Yes,Q1
Journal of Integrative and Complementary Medicine,JOURNAL OF INTEGRATIVE AND COMPLEMENTARY MEDICINE,4,,Q3
Journal of Integrative Bioinformatics,JOURNAL OF INTEGRATIVE BIOINFORMATICS,4,,Q3
Journal of Integrative Environmental Sciences,JOURNAL OF INTEGRATIVE ENVIRONMENTAL SCIENCES,3,,Q2
Journal of Integrative Medicine-JIM,JOURNAL OF INTEGRATIVE MEDICINE JIM,2,,Q1
Journal of Integrative Neuroscience,JOURNAL OF INTEGRATIVE NEUROSCIENCE,3,,Q3
Journal of Integrative Plant Biology,JOURNAL OF INTEGRATIVE PLANT BIOLOGY,1,Yes,Q1
JOURNAL OF INTELLECTUAL & DEVELOPMENTAL DISABILITY,JOURNAL OF INTELLECTUAL AND DEVELOPMENTAL DISABILITY,3,,Q3
Journal of Intellectual Capital,JOURNAL OF INTELLECTUAL CAPITAL,2,,Q1
Journal of Intellectual Disabilities,JOURNAL OF INTELLECTUAL DISABILITIES,4,,Q2
Journal of Intellectual Disabilities and Offending Behaviour,JOURNAL OF INTELLECTUAL DISABILITIES AND OFFENDING BEHAVIOUR,4,,Q4
JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,3,,Q1
Journal of Intellectual Property Law & Practice,JOURNAL OF INTELLECTUAL PROPERTY LAW AND PRACTICE,4,,Q2
Journal of Intelligence,JOURNAL OF INTELLIGENCE,3,,Q1
Journal of Intelligence Studies in Business,JOURNAL OF INTELLIGENCE STUDIES IN BUSINESS,4,,Q4
Journal of Intelligent and Connected Vehicles,JOURNAL OF INTELLIGENT AND CONNECTED VEHICLES,,,Q1
JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,JOURNAL OF INTELLIGENT AND FUZZY SYSTEMS,4,,Q4
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,JOURNAL OF INTELLIGENT AND ROBOTIC SYSTEMS,4,,Q3
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,3,,Q2
JOURNAL OF INTELLIGENT MANUFACTURING,JOURNAL OF INTELLIGENT MANUFACTURING,2,,Q1
JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,4,,Q3
Journal of Intelligent Systems,JOURNAL OF INTELLIGENT SYSTEMS,4,,Q3
Journal of Intelligent Transportation Systems,JOURNAL OF INTELLIGENT TRANSPORTATION SYSTEMS,3,,Q2
Journal of Intensive Care,JOURNAL OF INTENSIVE CARE,2,,Q1
JOURNAL OF INTENSIVE CARE MEDICINE,JOURNAL OF INTENSIVE CARE MEDICINE,3,,Q3
Journal of the Intensive Care Society,JOURNAL OF INTENSIVE CARE SOCIETY,4,,Q3
Journal of Intensive Medicine,JOURNAL OF INTENSIVE MEDICINE,4,,Q2
Journal of Inter-Organizational Relationships,JOURNAL OF INTER ORGANIZATIONAL RELATIONSHIPS,4,,Q4
Journal of Interactional Research in Communication Disorders,JOURNAL OF INTERACTIONAL RESEARCH IN COMMUNICATION DISORDERS,4,,Q4
JOURNAL OF INTERACTIVE MARKETING,JOURNAL OF INTERACTIVE MARKETING,2,,Q1
Journal of Interactive Media in Education,JOURNAL OF INTERACTIVE MEDIA IN EDUCATION,3,,Q1
JOURNAL OF INTERCONNECTION NETWORKS,JOURNAL OF INTERCONNECTION NETWORKS,4,,Q4
Journal of Intercultural Studies,JOURNAL OF INTERCULTURAL STUDIES,3,,Q3
Journal of Interdisciplinary Economics,JOURNAL OF INTERDISCIPLINARY ECONOMICS,4,,Q3
JOURNAL OF INTERDISCIPLINARY HISTORY,JOURNAL OF INTERDISCIPLINARY HISTORY,4,,Q1
JOURNAL OF INTERDISCIPLINARY MATHEMATICS,JOURNAL OF INTERDISCIPLINARY MATHEMATICS,4,,Q2
JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,JOURNAL OF INTERFERON AND CYTOKINE RESEARCH,4,,Q4
Journal of Intergenerational Relationships,JOURNAL OF INTERGENERATIONAL RELATIONSHIPS,4,,Q4
Journal of Interior Design,JOURNAL OF INTERIOR DESIGN,3,,
JOURNAL OF INTERNAL MEDICINE,JOURNAL OF INTERNAL MEDICINE,1,Yes,Q1
Journal of International Accounting Auditing and Taxation,JOURNAL OF INTERNATIONAL ACCOUNTING AUDITING AND TAXATION,3,,Q1
Journal of International Accounting Research,JOURNAL OF INTERNATIONAL ACCOUNTING RESEARCH,4,,Q3
Journal of International Advanced Otology,JOURNAL OF INTERNATIONAL ADVANCED OTOLOGY,4,,Q3
Journal of the International AIDS Society,JOURNAL OF INTERNATIONAL AIDS SOCIETY,2,Yes,Q1
Journal of International and Comparative Education,JOURNAL OF INTERNATIONAL AND COMPARATIVE EDUCATION,4,,Q4
Journal of International and Comparative Law,JOURNAL OF INTERNATIONAL AND COMPARATIVE LAW,4,,Q3
Journal of International and Intercultural Communication,JOURNAL OF INTERNATIONAL AND INTERCULTURAL COMMUNICATION,2,,Q2
Journal of International Arbitration,JOURNAL OF INTERNATIONAL ARBITRATION,4,,Q3
Journal of the International Association for Shell and Spatial Structures,JOURNAL OF INTERNATIONAL ASSOCIATION FOR SHELL AND SPATIAL STRUCTURES,4,,Q4
Journal of the International Association of Providers of AIDS Care,JOURNAL OF INTERNATIONAL ASSOCIATION OF PROVIDERS OF AIDS CARE,3,,Q3
Journal of International Business Policy,JOURNAL OF INTERNATIONAL BUSINESS POLICY,2,,Q2
JOURNAL OF INTERNATIONAL BUSINESS STUDIES,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,1,Yes,Q1
Journal of the International Clinical Dental Research Organization,JOURNAL OF INTERNATIONAL CLINICAL DENTAL RESEARCH ORGANIZATION,4,,Q4
Journal of International Commerce Economics and Policy,JOURNAL OF INTERNATIONAL COMMERCE ECONOMICS AND POLICY,4,,Q2
Journal of International Consumer Marketing,JOURNAL OF INTERNATIONAL CONSUMER MARKETING,4,,Q3
Journal of the International Council for Small Business,JOURNAL OF INTERNATIONAL COUNCIL FOR SMALL BUSINESS,4,,Q3
Journal of International Criminal Justice,JOURNAL OF INTERNATIONAL CRIMINAL JUSTICE,2,,Q1
Journal of International Development,JOURNAL OF INTERNATIONAL DEVELOPMENT,3,,Q3
Journal of International Dispute Settlement,JOURNAL OF INTERNATIONAL DISPUTE SETTLEMENT,3,,Q2
JOURNAL OF INTERNATIONAL ECONOMIC LAW,JOURNAL OF INTERNATIONAL ECONOMIC LAW,2,,Q1
JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,1,Yes,Q1
Journal of International Education in Business,JOURNAL OF INTERNATIONAL EDUCATION IN BUSINESS,4,,Q1
Journal of International Entrepreneurship,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,3,,Q2
Journal of International Financial Management & Accounting,JOURNAL OF INTERNATIONAL FINANCIAL MANAGEMENT AND ACCOUNTING,1,Yes,Q1
Journal of International Financial Markets Institutions & Money,JOURNAL OF INTERNATIONAL FINANCIAL MARKETS INSTITUTIONS AND MONEY,2,,Q1
Journal of International Food & Agribusiness Marketing,JOURNAL OF INTERNATIONAL FOOD AND AGRIBUSINESS MARKETING,,,Q3
Journal of International Humanitarian Legal Studies,JOURNAL OF INTERNATIONAL HUMANITARIAN LEGAL STUDIES,4,,Q2
Journal of International Management,JOURNAL OF INTERNATIONAL MANAGEMENT,1,Yes,Q1
JOURNAL OF INTERNATIONAL MARKETING,JOURNAL OF INTERNATIONAL MARKETING,2,,Q2
JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,4,,Q3
