Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Tropical Grasslands-Forrajes Tropicales,TROPICAL GRASSLANDS FORRAJES TROPICALES,4,,Q3
Tropical Life Sciences Research,TROPICAL LIFE SCIENCES RESEARCH,4,,Q3
Tropical Medicine and Health,TROPICAL MEDICINE AND HEALTH,3,,Q1
Tropical Medicine and Infectious Disease,TROPICAL MEDICINE AND INFECTIOUS DISEASE,3,,Q1
TROPICAL MEDICINE & INTERNATIONAL HEALTH,TROPICAL MEDICINE AND INTERNATIONAL HEALTH,4,,Q2
Tropical Plant Biology,TROPICAL PLANT BIOLOGY,4,,Q3
Tropical Plant Pathology,TROPICAL PLANT PATHOLOGY,4,,Q3
TROPICAL ZOOLOGY,TROPICAL ZOOLOGY,4,,Q4
Tropics,TROPICS,4,,Q4
Trudy Instituta Matematiki i Mekhaniki UrO RAN,TRUDY INSTITUTA MATEMATIKI I MEKHANIKI URO RAN,4,,Q4
Trumpeter-Journal of Ecosophy,TRUMPETER JOURNAL OF ECOSOPHY,4,,Q4
Trusts & Trustees,TRUSTS AND TRUSTEES,4,,Q3
Tsinghua China Law Review,TSINGHUA CHINA LAW REVIEW,4,,Q4
TSINGHUA SCIENCE AND TECHNOLOGY,TSINGHUA SCIENCE AND TECHNOLOGY,2,,Q2
TSQ-Transgender Studies Quarterly,TSQ TRANSGENDER STUDIES QUARTERLY,3,,Q1
Tsukuba Journal of Mathematics,TSUKUBA JOURNAL OF MATHEMATICS,4,,Q4
Tuberculosis,TUBERCULOSIS,4,,Q2
Tuberculosis and Respiratory Diseases,TUBERCULOSIS AND RESPIRATORY DISEASES,4,,Q2
Tuberkuloz ve Toraks-Tuberculosis and Thorax,TUBERKULOZ VE TORAKS TUBERCULOSIS AND THORAX,4,,Q4
TUEXENIA,TUEXENIA,4,,Q4
TULSA STUDIES IN WOMENS LITERATURE,TULSA STUDIES IN WOMENS LITERATURE,2,,
Tumori Journal,TUMORI JOURNAL,4,,Q2
Tumour Virus Research,TUMOUR VIRUS RESEARCH,2,,Q1
Tuna-Ajalookultuuri Ajakiri,TUNA AJALOOKULTUURI AJAKIRI,4,,Q3
Tungsten,TUNGSTEN,2,,Q1
Tuning Journal for Higher Education,TUNING JOURNAL FOR HIGHER EDUCATION,4,,Q4
Tunisian Journal of Mathematics,TUNISIAN JOURNAL OF MATHEMATICS,4,,Q1
TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,1,Yes,Q1
Turczaninowia,TURCZANINOWIA,4,,Q4
Turk Dermatoloji Dergisi-Turkish Journal of Dermatology,TURK DERMATOLOJI DERGISI TURKISH JOURNAL OF DERMATOLOGY,4,,Q4
Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature,TURK DILI VE EDEBIYATI DERGISI JOURNAL OF TURKISH LANGUAGE AND LITERATURE,4,,
Turk Gogus Kalp Damar Cerrahisi Dergisi-Turkish Journal of Thoracic and Cardiovascular Surgery,TURK GOGUS KALP DAMAR CERRAHISI DERGISI TURKISH JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,4,,Q4
Turk Kardiyoloji Dernegi Arsivi-Archives of the Turkish Society of Cardiology,TURK KARDIYOLOJI DERNEGI ARSIVI ARCHIVES OF TURKISH SOCIETY OF CARDIOLOGY,4,,Q4
Turk Oftalmoloji Dergisi-Turkish Journal of Ophthalmology,TURK OFTALMOLOJI DERGISI TURKISH JOURNAL OF OPHTHALMOLOGY,4,,Q4
Turk Onkoloji Dergisi-Turkish Journal of Oncology,TURK ONKOLOJI DERGISI TURKISH JOURNAL OF ONCOLOGY,4,,Q4
Turk Osteoporoz Dergisi-Turkish Journal of Osteoporosis,TURK OSTEOPOROZ DERGISI TURKISH JOURNAL OF OSTEOPOROSIS,4,,Q4
Turk Psikiyatri Dergisi,TURK PSIKIYATRI DERGISI,4,,Q3
TURK PSIKOLOJI DERGISI,TURK PSIKOLOJI DERGISI,4,,Q4
Turkderm-Turkish Archives of Dermatology and Venerology,TURKDERM TURKISH ARCHIVES OF DERMATOLOGY AND VENEROLOGY,4,,Q4
Turkic Languages,TURKIC LANGUAGES,4,,
Turkish Archives of Otorhinolaryngology,TURKISH ARCHIVES OF OTORHINOLARYNGOLOGY,4,,Q4
Turkish Archives of Pediatrics,TURKISH ARCHIVES OF PEDIATRICS,4,,Q2
Turkish Historical Review,TURKISH HISTORICAL REVIEW,4,,Q2
Turkish Journal of Agriculture and Forestry,TURKISH JOURNAL OF AGRICULTURE AND FORESTRY,3,,Q1
Turkish Journal of Anaesthesiology and Reanimation,TURKISH JOURNAL OF ANAESTHESIOLOGY AND REANIMATION,4,,Q3
Turkish Journal of Biochemistry-Turk Biyokimya Dergisi,TURKISH JOURNAL OF BIOCHEMISTRY TURK BIYOKIMYA DERGISI,4,,Q4
TURKISH JOURNAL OF BIOLOGY,TURKISH JOURNAL OF BIOLOGY,4,,Q3
TURKISH JOURNAL OF BOTANY,TURKISH JOURNAL OF BOTANY,4,,Q3
Turkish Journal of Business Ethics,TURKISH JOURNAL OF BUSINESS ETHICS,4,,Q4
TURKISH JOURNAL OF CHEMISTRY,TURKISH JOURNAL OF CHEMISTRY,4,,Q3
Turkish Journal of Civil Engineering,TURKISH JOURNAL OF CIVIL ENGINEERING,4,,Q4
TURKISH JOURNAL OF EARTH SCIENCES,TURKISH JOURNAL OF EARTH SCIENCES,4,,Q4
Turkish Journal of Education,TURKISH JOURNAL OF EDUCATION,4,,Q3
Turkish Journal of Electrical Engineering and Computer Sciences,TURKISH JOURNAL OF ELECTRICAL ENGINEERING AND COMPUTER SCIENCES,4,,Q3
Turkish Journal of Emergency Medicine,TURKISH JOURNAL OF EMERGENCY MEDICINE,4,,Q1
Turkish Journal of Endocrinology and Metabolism,TURKISH JOURNAL OF ENDOCRINOLOGY AND METABOLISM,,,Q4
Turkish Journal of Field Crops,TURKISH JOURNAL OF FIELD CROPS,4,,Q3
Turkish Journal of Fisheries and Aquatic Sciences,TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,4,,Q2
Turkish Journal of Gastroenterology,TURKISH JOURNAL OF GASTROENTEROLOGY,4,,Q3
Turkish Journal of Geriatrics-Turk Geriatri Dergisi,TURKISH JOURNAL OF GERIATRICS TURK GERIATRI DERGISI,4,,Q4
Turkish Journal of Hematology,TURKISH JOURNAL OF HEMATOLOGY,4,,Q3
Turkish Journal of History-Tarih Dergisi,TURKISH JOURNAL OF HISTORY TARIH DERGISI,4,,Q4
Turkish Journal of Immunology,TURKISH JOURNAL OF IMMUNOLOGY,4,,Q4
Turkish Journal of Intensive Care-Turk Yogun Bakim Dergisi,TURKISH JOURNAL OF INTENSIVE CARE TURK YOGUN BAKIM DERGISI,4,,Q4
Turkish Journal of Islamic Economics-TUJISE,TURKISH JOURNAL OF ISLAMIC ECONOMICS TUJISE,4,,Q4
Turkish Journal of Mathematics,TURKISH JOURNAL OF MATHEMATICS,4,,Q2
Turkish Journal Of Medical Sciences,TURKISH JOURNAL OF MEDICAL SCIENCES,4,,Q3
Turkish Journal of Nephrology,TURKISH JOURNAL OF NEPHROLOGY,4,,Q4
Turkish Journal of Neurology,TURKISH JOURNAL OF NEUROLOGY,4,,Q4
Turkish Journal of Obstetrics and Gynecology,TURKISH JOURNAL OF OBSTETRICS AND GYNECOLOGY,4,,Q3
Turkish Journal of Orthodontics,TURKISH JOURNAL OF ORTHODONTICS,4,,Q3
Turkish Journal of Pathology,TURKISH JOURNAL OF PATHOLOGY,4,,Q2
TURKISH JOURNAL OF PEDIATRICS,TURKISH JOURNAL OF PEDIATRICS,4,,Q3
Turkish Journal of Pharmaceutical Sciences,TURKISH JOURNAL OF PHARMACEUTICAL SCIENCES,4,,Q3
Turkish Journal of Physical Medicine and Rehabilitation,TURKISH JOURNAL OF PHYSICAL MEDICINE AND REHABILITATION,4,,Q3
Turkish Journal of Physics,TURKISH JOURNAL OF PHYSICS,4,,Q3
Turkish Journal of Physiotherapy Rehabilitation-Turk Fizyoterapi ve Rehabilitasyon Dergisi,TURKISH JOURNAL OF PHYSIOTHERAPY REHABILITATION TURK FIZYOTERAPI VE REHABILITASYON DERGISI,4,,Q4
Turkish Journal of Plastic Surgery,TURKISH JOURNAL OF PLASTIC SURGERY,4,,Q4
Turkish Journal of Surgery,TURKISH JOURNAL OF SURGERY,4,,Q4
Turkish Journal of Urology,TURKISH JOURNAL OF UROLOGY,,,Q3
TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,TURKISH JOURNAL OF VETERINARY AND ANIMAL SCIENCES,4,,Q3
TURKISH JOURNAL OF ZOOLOGY,TURKISH JOURNAL OF ZOOLOGY,4,,Q2
Turkish Librarianship,TURKISH LIBRARIANSHIP,4,,Q4
Turkish Neurosurgery,TURKISH NEUROSURGERY,4,,Q3
Turkish Online Journal of Distance Education,TURKISH ONLINE JOURNAL OF DISTANCE EDUCATION,4,,Q3
Turkish Policy Quarterly,TURKISH POLICY QUARTERLY,4,,Q4
Turkish Studies,TURKISH STUDIES,3,,Q1
Turkish Thoracic Journal,TURKISH THORACIC JOURNAL,,,Q4
TURKIYE ENTOMOLOJI DERGISI-TURKISH JOURNAL OF ENTOMOLOGY,TURKIYE ENTOMOLOJI DERGISI TURKISH JOURNAL OF ENTOMOLOGY,4,,Q3
Turkiye Iletisim Arastirmalari Dergisi-Turkish Review of Communication Studies,TURKIYE ILETISIM ARASTIRMALARI DERGISI TURKISH REVIEW OF COMMUNICATION STUDIES,4,,Q4
Turkiye Jeoloji Bulteni-Geological Bulletin of Turkey,TURKIYE JEOLOJI BULTENI GEOLOGICAL BULLETIN OF TURKEY,4,,Q4
Tusculum-Casopis Za Solinske Teme,TUSCULUM CASOPIS ZA SOLINSKE TEME,4,,
Twentieth Century British History,TWENTIETH CENTURY BRITISH HISTORY,1,Yes,Q1
Twentieth-Century China,TWENTIETH CENTURY CHINA,3,,Q2
TWENTIETH CENTURY LITERATURE,TWENTIETH CENTURY LITERATURE,3,,
Twentieth-Century Music,TWENTIETH CENTURY MUSIC,1,Yes,
Twin Research and Human Genetics,TWIN RESEARCH AND HUMAN GENETICS,4,,Q4
TWMS Journal of Applied and Engineering Mathematics,TWMS JOURNAL OF APPLIED AND ENGINEERING MATHEMATICS,4,,Q4
TWMS Journal of Pure and Applied Mathematics,TWMS JOURNAL OF PURE AND APPLIED MATHEMATICS,2,,Q1
Tydskrif Vir Die Suid-Afrikaanse Reg,TYDSKRIF VIR DIE SUID AFRIKAANSE REG,4,,Q4
Tydskrif Vir Geesteswetenskappe,TYDSKRIF VIR GEESTESWETENSKAPPE,4,,Q3
Tydskrif vir letterkunde,TYDSKRIF VIR LETTERKUNDE,3,,
Tyndale Bulletin,TYNDALE BULLETIN,2,,
Tzintzun-Revista de Estudios Historicos,TZINTZUN REVISTA DE ESTUDIOS HISTORICOS,4,,Q3
Tzu Chi Medical Journal,TZU CHI MEDICAL JOURNAL,4,,Q2
