Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ADVANCES IN POLYMER TECHNOLOGY,ADVANCES IN POLYMER TECHNOLOGY,4,,Q3
Advances in Production Engineering & Management,ADVANCES IN PRODUCTION ENGINEERING AND MANAGEMENT,3,,Q3
Advances in Public Health,ADVANCES IN PUBLIC HEALTH,4,,Q4
Advances in Pure and Applied Mathematics,ADVANCES IN PURE AND APPLIED MATHEMATICS,4,,Q3
Advances in Radiation Oncology,ADVANCES IN RADIATION ONCOLOGY,4,,Q2
Advances in Radio Science,ADVANCES IN RADIO SCIENCE,4,,Q4
Advances in Redox Research,ADVANCES IN REDOX RESEARCH,,,Q3
Advances in Rehabilitation Science and Practice,ADVANCES IN REHABILITATION SCIENCE AND PRACTICE,4,,
Advances in Respiratory Medicine,ADVANCES IN RESPIRATORY MEDICINE,4,,Q2
Advances in Rheumatology,ADVANCES IN RHEUMATOLOGY,4,,Q3
Advances in Sample Preparation,ADVANCES IN SAMPLE PREPARATION,2,,Q1
Advances in Science and Technology-Research Journal,ADVANCES IN SCIENCE AND TECHNOLOGY RESEARCH JOURNAL,4,,Q3
Advances in Simulation,ADVANCES IN SIMULATION,3,,Q1
Advances in Skin & Wound Care,ADVANCES IN SKIN AND WOUND CARE,4,,Q3
ADVANCES IN SPACE RESEARCH,ADVANCES IN SPACE RESEARCH,3,,Q1
ADVANCES IN STRUCTURAL ENGINEERING,ADVANCES IN STRUCTURAL ENGINEERING,4,,Q2
Advances in Theoretical and Mathematical Physics,ADVANCES IN THEORETICAL AND MATHEMATICAL PHYSICS,4,,Q4
ADVANCES IN THERAPY,ADVANCES IN THERAPY,3,,Q1
Advances in Traditional Medicine,ADVANCES IN TRADITIONAL MEDICINE,4,,Q4
Advances in Urology,ADVANCES IN UROLOGY,3,,Q2
Advances in Virology,ADVANCES IN VIROLOGY,4,,Q4
ADVANCES IN WATER RESOURCES,ADVANCES IN WATER RESOURCES,2,,Q1
Advances in Weed Science,ADVANCES IN WEED SCIENCE,4,,Q3
Advances in Wound Care,ADVANCES IN WOUND CARE,3,,Q1
Adversity and Resilience Science,ADVERSITY AND RESILIENCE SCIENCE,,,Q1
Aedos-Revista do Corpo Discente do Programa de Pos-Graduacao em Historia da UFRGS,AEDOS REVISTA DO CORPO DISCENTE DO PROGRAMA DE POS GRADUACAO EM HISTORIA DA UFRGS,4,,Q4
AEM Education and Training,AEM EDUCATION AND TRAINING,4,,Q2
Aeolian Research,AEOLIAN RESEARCH,3,,Q2
Aequationes Mathematicae,AEQUATIONES MATHEMATICAE,3,,Q2
AERA Open,AERA OPEN,2,,Q1
AEROBIOLOGIA,AEROBIOLOGIA,4,,Q2
AERONAUTICAL JOURNAL,AERONAUTICAL JOURNAL,4,,Q2
Aerosol and Air Quality Research,AEROSOL AND AIR QUALITY RESEARCH,4,,Q3
Aerosol Science and Engineering,AEROSOL SCIENCE AND ENGINEERING,4,,Q3
AEROSOL SCIENCE AND TECHNOLOGY,AEROSOL SCIENCE AND TECHNOLOGY,4,,Q2
Aerospace,AEROSPACE,3,,Q2
AEROSPACE AMERICA,AEROSPACE AMERICA,4,,Q4
Aerospace Medicine and Human Performance,AEROSPACE MEDICINE AND HUMAN PERFORMANCE,4,,Q4
Aerospace Research in Bulgaria,AEROSPACE RESEARCH IN BULGARIA,4,,Q4
Aerospace Science and Technology,AEROSPACE SCIENCE AND TECHNOLOGY,1,Yes,Q1
AESTHETIC PLASTIC SURGERY,AESTHETIC PLASTIC SURGERY,3,,Q1
Aesthetic Surgery Journal,AESTHETIC SURGERY JOURNAL,3,,Q1
Aesthetic Surgery Journal Open Forum,AESTHETIC SURGERY JOURNAL OPEN FORUM,4,,Q2
Aestimum,AESTIMUM,4,,Q2
AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS,AEU INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS,3,,Q2
AEVUM-RASSEGNA DI SCIENZE STORICHE LINGUISTICHE E FILOLOGICHE,AEVUM RASSEGNA DI SCIENZE STORICHE LINGUISTICHE E FILOLOGICHE,3,,
Affective Science,AFFECTIVE SCIENCE,4,,Q2
Affilia-Feminist Inquiry in Social Work,AFFILIA FEMINIST INQUIRY IN SOCIAL WORK,3,,Q1
Afghanistan,AFGHANISTAN,4,,
AFINIDAD,AFINIDAD,4,,Q4
Afkar-Jurnal Akidah & Pemikiran Islam-Journal of Aqidah & Islamic Thought,AFKAR JURNAL AKIDAH AND PEMIKIRAN ISLAM JOURNAL OF AQIDAH AND ISLAMIC THOUGHT,3,,
AFRICA,AFRICA,2,,Q1
Africa Education Review,AFRICA EDUCATION REVIEW,4,,Q4
Africa Journal of Management,AFRICA JOURNAL OF MANAGEMENT,4,,Q3
Africa Review,AFRICA REVIEW,4,,Q3
Africa Spectrum,AFRICA SPECTRUM,2,,Q1
AFRICAN AFFAIRS,AFRICAN AFFAIRS,2,,Q1
AFRICAN AMERICAN REVIEW,AFRICAN AMERICAN REVIEW,3,,
African and Asian Studies,AFRICAN AND ASIAN STUDIES,4,,Q2
African Archaeological Review,AFRICAN ARCHAEOLOGICAL REVIEW,2,,Q2
AFRICAN ARTS,AFRICAN ARTS,3,,
AFRICAN DEVELOPMENT REVIEW-REVUE AFRICAINE DE DEVELOPPEMENT,AFRICAN DEVELOPMENT REVIEW REVUE AFRICAINE DE DEVELOPPEMENT,3,,Q1
African Diaspora,AFRICAN DIASPORA,4,,Q4
African Disability Rights Yearbook,AFRICAN DISABILITY RIGHTS YEARBOOK,4,,Q4
AFRICAN ECONOMIC HISTORY,AFRICAN ECONOMIC HISTORY,2,,Q2
AFRICAN ENTOMOLOGY,AFRICAN ENTOMOLOGY,4,,Q4
African Geographical Review,AFRICAN GEOGRAPHICAL REVIEW,4,,Q3
African Health Sciences,AFRICAN HEALTH SCIENCES,4,,Q3
African Historical Review,AFRICAN HISTORICAL REVIEW,4,,Q2
AFRICAN INVERTEBRATES,AFRICAN INVERTEBRATES,3,,Q3
African Journal of Accounting Auditing and Finance,AFRICAN JOURNAL OF ACCOUNTING AUDITING AND FINANCE,4,,Q4
African Journal of Agricultural and Resource Economics-AFJARE,AFRICAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS AFJARE,4,,Q4
AFRICAN JOURNAL OF AQUATIC SCIENCE,AFRICAN JOURNAL OF AQUATIC SCIENCE,4,,Q3
African Journal of Business Ethics,AFRICAN JOURNAL OF BUSINESS ETHICS,4,,Q4
African Journal of Disability,AFRICAN JOURNAL OF DISABILITY,4,,Q3
AFRICAN JOURNAL OF ECOLOGY,AFRICAN JOURNAL OF ECOLOGY,4,,Q4
African Journal of Economic and Management Studies,AFRICAN JOURNAL OF ECONOMIC AND MANAGEMENT STUDIES,4,,Q2
African Journal of Emergency Medicine,AFRICAN JOURNAL OF EMERGENCY MEDICINE,4,,Q3
African Journal of Employee Relations,AFRICAN JOURNAL OF EMPLOYEE RELATIONS,,,Q4
African Journal of Health Professions Education,AFRICAN JOURNAL OF HEALTH PROFESSIONS EDUCATION,4,,Q4
AFRICAN JOURNAL OF HERPETOLOGY,AFRICAN JOURNAL OF HERPETOLOGY,4,,Q3
African Journal of Information Systems,AFRICAN JOURNAL OF INFORMATION SYSTEMS,4,,Q4
African Journal of International and Comparative Law,AFRICAN JOURNAL OF INTERNATIONAL AND COMPARATIVE LAW,4,,Q3
African Journal of Laboratory Medicine,AFRICAN JOURNAL OF LABORATORY MEDICINE,4,,Q4
African Journal of Legal Studies,AFRICAN JOURNAL OF LEGAL STUDIES,4,,Q3
African Journal of Library Archives and Information Science,AFRICAN JOURNAL OF LIBRARY ARCHIVES AND INFORMATION SCIENCE,4,,Q3
AFRICAN JOURNAL OF MARINE SCIENCE,AFRICAN JOURNAL OF MARINE SCIENCE,4,,Q3
African Journal of Neurological Sciences,AFRICAN JOURNAL OF NEUROLOGICAL SCIENCES,4,,
African Journal of Nursing and Midwifery,AFRICAN JOURNAL OF NURSING AND MIDWIFERY,4,,Q4
African Journal of Primary Health Care & Family Medicine,AFRICAN JOURNAL OF PRIMARY HEALTH CARE AND FAMILY MEDICINE,4,,Q3
AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE,AFRICAN JOURNAL OF RANGE AND FORAGE SCIENCE,4,,Q3
African Journal of Reproductive Health,AFRICAN JOURNAL OF REPRODUCTIVE HEALTH,4,,Q4
African Journal of Research in Mathematics Science and Technology Education,AFRICAN JOURNAL OF RESEARCH IN MATHEMATICS SCIENCE AND TECHNOLOGY EDUCATION,4,,Q4
African Journal of Rhetoric,AFRICAN JOURNAL OF RHETORIC,4,,
African Journal of Science Technology Innovation & Development,AFRICAN JOURNAL OF SCIENCE TECHNOLOGY INNOVATION AND DEVELOPMENT,4,,Q3
African Journal of Urology,AFRICAN JOURNAL OF UROLOGY,4,,Q4
African Journal of Wildlife Research,AFRICAN JOURNAL OF WILDLIFE RESEARCH,4,,Q3
African Journal on Conflict Resolution,AFRICAN JOURNAL ON CONFLICT RESOLUTION,4,,Q4
African Journalism Studies,AFRICAN JOURNALISM STUDIES,3,,Q2
African Review of Economics and Finance-AREF,AFRICAN REVIEW OF ECONOMICS AND FINANCE AREF,4,,Q4
African Security,AFRICAN SECURITY,2,,Q2
African Security Review,AFRICAN SECURITY REVIEW,3,,Q3
African Sociological Review,AFRICAN SOCIOLOGICAL REVIEW,4,,
AFRICAN STUDIES,AFRICAN STUDIES,3,,Q2
African Studies Review,AFRICAN STUDIES REVIEW,3,,Q2
African Vision and Eye Health Journal,AFRICAN VISION AND EYE HEALTH JOURNAL,4,,
AFRICAN ZOOLOGY,AFRICAN ZOOLOGY,4,,Q4
Africana Linguistica,AFRICANA LINGUISTICA,3,,Q4
Afrika Matematika,AFRIKA MATEMATIKA,4,,Q2
Afriques-Debats Methodes et Terrains d Histoire,AFRIQUES DEBATS METHODES ET TERRAINS D HISTOIRE,,,Q3
Afterall,AFTERALL,4,,
Agathos-An International Review of the Humanities and Social Sciences,AGATHOS AN INTERNATIONAL REVIEW OF HUMANITIES AND SOCIAL SCIENCES,4,,
AGE AND AGEING,AGE AND AGEING,2,Yes,Q1
Age of Human Rights Journal,AGE OF HUMAN RIGHTS JOURNAL,4,,Q3
AGEING & SOCIETY,AGEING AND SOCIETY,3,,Q2
Ageing International,AGEING INTERNATIONAL,4,,Q3
AGEING RESEARCH REVIEWS,AGEING RESEARCH REVIEWS,1,Yes,Q1
AGENDA,AGENDA,,,
Agenda-Empowering Women for Gender Equity,AGENDA EMPOWERING WOMEN FOR GENDER EQUITY,4,,Q4
Ager-Revista de Estudios sobre Despoblacion y Desarrollo Rural,AGER REVISTA DE ESTUDIOS SOBRE DESPOBLACION Y DESARROLLO RURAL,4,,Q3
Aggregate,AGGREGATE,1,Yes,Q1
AGGRESSION AND VIOLENT BEHAVIOR,AGGRESSION AND VIOLENT BEHAVIOR,2,,Q1
AGGRESSIVE BEHAVIOR,AGGRESSIVE BEHAVIOR,2,,Q2
Aging and Disease,AGING AND DISEASE,3,,Q1
Aging and Health Research,AGING AND HEALTH RESEARCH,,,Q3
AGING & MENTAL HEALTH,AGING AND MENTAL HEALTH,3,,Q2
Aging Brain,AGING BRAIN,4,,Q2
AGING CELL,AGING CELL,1,Yes,Q1
AGING CLINICAL AND EXPERIMENTAL RESEARCH,AGING CLINICAL AND EXPERIMENTAL RESEARCH,3,,Q2
Aging Male,AGING MALE,3,,Q2
Aging Medicine,AGING MEDICINE,4,,Q3
Aging Medicine and Healthcare,AGING MEDICINE AND HEALTHCARE,4,,Q4
AGING NEUROPSYCHOLOGY AND COGNITION,AGING NEUROPSYCHOLOGY AND COGNITION,4,,Q3
Agora-Estudos Classicos em Debate,AGORA ESTUDOS CLASSICOS EM DEBATE,4,,
Agora-Papeles de Filosofia,AGORA PAPELES DE FILOSOFIA,4,,
Agora para la Educacion Fisica y el Deporte,AGORA PARA LA EDUCACION FISICA Y EL DEPORTE,4,,Q3
Agrarforschung Schweiz,AGRARFORSCHUNG SCHWEIZ,4,,Q4
Agrarian South-Journal of Political Economy,AGRARIAN SOUTH JOURNAL OF POLITICAL ECONOMY,4,,Q3
Agrekon,AGREKON,4,,Q2
Agri-The Journal of the Turkish Society of Algology,AGRI JOURNAL OF TURKISH SOCIETY OF ALGOLOGY,4,,Q2
Agribusiness,AGRIBUSINESS,3,,Q2
Agricultura Sociedad y Desarrollo,AGRICULTURA SOCIEDAD Y DESARROLLO,4,,Q4
Agricultural & Environmental Letters,AGRICULTURAL AND ENVIRONMENTAL LETTERS,4,,Q1
Agricultural and Food Economics,AGRICULTURAL AND FOOD ECONOMICS,2,,Q1
AGRICULTURAL AND FOOD SCIENCE,AGRICULTURAL AND FOOD SCIENCE,4,,Q3
AGRICULTURAL AND FOREST ENTOMOLOGY,AGRICULTURAL AND FOREST ENTOMOLOGY,3,,Q2
AGRICULTURAL AND FOREST METEOROLOGY,AGRICULTURAL AND FOREST METEOROLOGY,1,Yes,Q1
Agricultural and Resource Economics-International Scientific E-Journal,AGRICULTURAL AND RESOURCE ECONOMICS INTERNATIONAL SCIENTIFIC E JOURNAL,4,,Q3
Agricultural and Resource Economics Review,AGRICULTURAL AND RESOURCE ECONOMICS REVIEW,4,,Q3
AGRICULTURAL ECONOMICS,AGRICULTURAL ECONOMICS,2,,Q1
Agricultural Economics-Zemedelska Ekonomika,AGRICULTURAL ECONOMICS ZEMEDELSKA EKONOMIKA,3,,Q2
Agricultural Finance Review,AGRICULTURAL FINANCE REVIEW,4,,Q2
AGRICULTURAL HISTORY,AGRICULTURAL HISTORY,4,,Q1
AGRICULTURAL HISTORY REVIEW,AGRICULTURAL HISTORY REVIEW,2,,Q1
AGRICULTURAL RESEARCH,AGRICULTURAL RESEARCH,4,,Q3
Agricultural Science and Practice,AGRICULTURAL SCIENCE AND PRACTICE,4,,Q4
AGRICULTURAL SYSTEMS,AGRICULTURAL SYSTEMS,1,Yes,Q1
Agricultural Water Management,AGRICULTURAL WATER MANAGEMENT,1,Yes,Q1
Agriculture & Food Security,AGRICULTURE AND FOOD SECURITY,,,Q1
AGRICULTURE AND HUMAN VALUES,AGRICULTURE AND HUMAN VALUES,2,,Q1
Agriculture-Basel,AGRICULTURE BASEL,2,,Q1
AGRICULTURE ECOSYSTEMS & ENVIRONMENT,AGRICULTURE ECOSYSTEMS AND ENVIRONMENT,1,Yes,Q1
AgriEngineering,AGRIENGINEERING,3,,Q2
Agris on-line Papers in Economics and Informatics,AGRIS ON LINE PAPERS IN ECONOMICS AND INFORMATICS,,,Q4
Agrisost,AGRISOST,4,,Q2
Agritech,AGRITECH,4,,Q4
Agrivita,AGRIVITA,4,,Q4
AGROCHIMICA,AGROCHIMICA,4,,Q4
AGROCIENCIA,AGROCIENCIA,4,,Q4
Agrociencia Uruguay,AGROCIENCIA URUGUAY,4,,Q4
Agroecology and Sustainable Food Systems,AGROECOLOGY AND SUSTAINABLE FOOD SYSTEMS,2,,Q2
AGROFORESTRY SYSTEMS,AGROFORESTRY SYSTEMS,3,,Q2
Agroindustria Sociedad y Ambiente ASA,AGROINDUSTRIA SOCIEDAD Y AMBIENTE ASA,4,,Q4
AgroLife Scientific Journal,AGROLIFE SCIENTIFIC JOURNAL,4,,Q3
AGRONOMIA MESOAMERICANA,AGRONOMIA MESOAMERICANA,4,,Q4
Agronomy-Basel,AGRONOMY BASEL,2,,Q1
Agronomy for Sustainable Development,AGRONOMY FOR SUSTAINABLE DEVELOPMENT,1,Yes,Q1
AGRONOMY JOURNAL,AGRONOMY JOURNAL,3,,Q2
Agrosystems Geosciences & Environment,AGROSYSTEMS GEOSCIENCES AND ENVIRONMENT,4,,Q3
AGU Advances,AGU ADVANCES,1,Yes,Q1
Agua y Territorio,AGUA Y TERRITORIO,4,,Q4
AI,AI,4,,Q1
AI & Society,AI AND SOCIETY,3,,Q2
AI COMMUNICATIONS,AI COMMUNICATIONS,4,,Q4
AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,AI EDAM ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,3,,Q2
AI MAGAZINE,AI MAGAZINE,4,,Q2
AI Open,AI OPEN,,,Q1
AIAA JOURNAL,AIAA JOURNAL,3,,Q1
AIB Studi,AIB STUDI,4,,Q4
AIBR-Revista de Antropologia Iberoamericana,AIBR REVISTA DE ANTROPOLOGIA IBEROAMERICANA,4,,Q4
AICHE JOURNAL,AICHE JOURNAL,3,,Q2
AIDS,AIDS,2,,Q2
AIDS AND BEHAVIOR,AIDS AND BEHAVIOR,3,,Q2
AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,AIDS CARE PSYCHOLOGICAL AND SOCIO MEDICAL ASPECTS OF AIDS HIV,4,,Q3
AIDS EDUCATION AND PREVENTION,AIDS EDUCATION AND PREVENTION,4,,Q2
AIDS PATIENT CARE AND STDS,AIDS PATIENT CARE AND STDS,2,,Q1
AIDS RESEARCH AND HUMAN RETROVIRUSES,AIDS RESEARCH AND HUMAN RETROVIRUSES,4,,Q4
AIDS Research and Therapy,AIDS RESEARCH AND THERAPY,4,,Q2
AIDS Research and Treatment,AIDS RESEARCH AND TREATMENT,4,,Q3
AIDS REVIEWS,AIDS REVIEWS,4,,Q2
AILA Review,AILA REVIEW,2,,Q2
AIMS Agriculture and Food,AIMS AGRICULTURE AND FOOD,4,,Q2
AIMS Allergy and Immunology,AIMS ALLERGY AND IMMUNOLOGY,4,,Q4
AIMS Bioengineering,AIMS BIOENGINEERING,4,,Q4
AIMS Biophysics,AIMS BIOPHYSICS,4,,Q4
AIMS Energy,AIMS ENERGY,4,,Q4
AIMS Environmental Science,AIMS ENVIRONMENTAL SCIENCE,4,,Q4
AIMS Geosciences,AIMS GEOSCIENCES,4,,Q4
AIMS Materials Science,AIMS MATERIALS SCIENCE,4,,Q4
AIMS Mathematics,AIMS MATHEMATICS,3,,Q1
AIMS Medical Science,AIMS MEDICAL SCIENCE,4,,Q4
AIMS Microbiology,AIMS MICROBIOLOGY,4,,Q2
AIMS Molecular Science,AIMS MOLECULAR SCIENCE,4,,Q4
AIMS Neuroscience,AIMS NEUROSCIENCE,4,,Q3
AIMS Public Health,AIMS PUBLIC HEALTH,3,,Q2
Ain Shams Engineering Journal,AIN SHAMS ENGINEERING JOURNAL,2,,Q1
Ain Shams Journal of Anesthesiology,AIN SHAMS JOURNAL OF ANESTHESIOLOGY,4,,Q4
AIP Advances,AIP ADVANCES,4,,Q4
Air & Space Law,AIR AND SPACE LAW,4,,Q2
Air Quality Atmosphere and Health,AIR QUALITY ATMOSPHERE AND HEALTH,4,,Q3
Air Soil and Water Research,AIR SOIL AND WATER RESEARCH,4,,Q3
AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY,AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY,4,,Q3
Aisthesis-Pratiche Linguaggi e Saperi dell Estetico,AISTHESIS PRATICHE LINGUAGGI E SAPERI DELL ESTETICO,4,,
Aitia-Regards sur la Culture Hellenistique au XXIe Siecle,AITIA REGARDS SUR LA CULTURE HELLENISTIQUE AU XXIE SIECLE,4,,Q4
Ajalooline Ajakiri-The Estonian Historical Journal,AJALOOLINE AJAKIRI ESTONIAN HISTORICAL JOURNAL,4,,Q3
AJAR-African Journal of AIDS Research,AJAR AFRICAN JOURNAL OF AIDS RESEARCH,4,,Q4
AJIDD-American Journal on Intellectual and Developmental Disabilities,AJIDD AMERICAN JOURNAL ON INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,4,,Q1
AJIL Unbound,AJIL UNBOUND,3,,Q1
AJP Reports,AJP REPORTS,4,,Q4
AJS Review-The Journal of the Association for Jewish Studies,AJS REVIEW JOURNAL OF ASSOCIATION FOR JEWISH STUDIES,2,,Q1
AJSP-Reviews and Reports,AJSP REVIEWS AND REPORTS,4,,
AKADEMIKA,AKADEMIKA,4,,Q3
AKCE International Journal of Graphs and Combinatorics,AKCE INTERNATIONAL JOURNAL OF GRAPHS AND COMBINATORICS,3,,Q2
Akkadica,AKKADICA,,,
Akroterion-Journal for the Classics in South Africa,AKROTERION JOURNAL FOR CLASSICS IN SOUTH AFRICA,4,,
Aktualni Gynekologie a Porodnictvi,AKTUALNI GYNEKOLOGIE A PORODNICTVI,4,,Q4
Aktualnosci Neurologiczne,AKTUALNOSCI NEUROLOGICZNE,4,,Q4
AKTUELLE DERMATOLOGIE,AKTUELLE DERMATOLOGIE,4,,Q4
AKTUELLE ERNAHRUNGSMEDIZIN,AKTUELLE ERNAHRUNGSMEDIZIN,4,,Q4
Aktuelle Kardiologie,AKTUELLE KARDIOLOGIE,4,,Q4
AKTUELLE RHEUMATOLOGIE,AKTUELLE RHEUMATOLOGIE,4,,Q4
AKTUELLE UROLOGIE,AKTUELLE UROLOGIE,4,,Q4
Akustika,AKUSTIKA,4,,Q4
AKZENTE-ZEITSCHRIFT FUR LITERATUR,AKZENTE ZEITSCHRIFT FUR LITERATUR,,,
Al-Arabiyya-Journal of the American Association of Teachers of Arabic,AL ARABIYYA JOURNAL OF AMERICAN ASSOCIATION OF TEACHERS OF ARABIC,4,,
Al-Bayan-Journal of Quran and Hadith Studies,AL BAYAN JOURNAL OF QURAN AND HADITH STUDIES,4,,
Al-Jamiah-Journal of Islamic Studies,AL JAMIAH JOURNAL OF ISLAMIC STUDIES,3,,
Al-Masaq-Journal of the Medieval Mediterranean,AL MASAQ JOURNAL OF MEDIEVAL MEDITERRANEAN,2,,
AL-QANTARA,AL QANTARA,4,,Q1
Al-Shajarah,AL SHAJARAH,4,,
Alabe-Revista de Investigacion sobre Lectura y Escritura,ALABE REVISTA DE INVESTIGACION SOBRE LECTURA Y ESCRITURA,4,,
ALBERTA LAW REVIEW,ALBERTA LAW REVIEW,4,,Q3
ALCHERINGA,ALCHERINGA,4,,Q2
ALCOHOL,ALCOHOL,4,,Q2
ALCOHOL AND ALCOHOLISM,ALCOHOL AND ALCOHOLISM,4,,Q3
ALCOHOL-CLINICAL AND EXPERIMENTAL RESEARCH,ALCOHOL CLINICAL AND EXPERIMENTAL RESEARCH,3,,Q2
Alcohol Research-Current Reviews,ALCOHOL RESEARCH CURRENT REVIEWS,2,,Q1
Alcoholism Treatment Quarterly,ALCOHOLISM TREATMENT QUARTERLY,4,,Q4
ALDRICHIMICA ACTA,ALDRICHIMICA ACTA,4,,Q4
Alea-Estudos Neolatinos,ALEA ESTUDOS NEOLATINOS,4,,
ALEA-Latin American Journal of Probability and Mathematical Statistics,ALEA LATIN AMERICAN JOURNAL OF PROBABILITY AND MATHEMATICAL STATISTICS,4,,Q4
Aleph-Historical Studies in Science & Judaism,ALEPH HISTORICAL STUDIES IN SCIENCE AND JUDAISM,3,,Q2
Alergia Astma Immunologia,ALERGIA ASTMA IMMUNOLOGIA,4,,Q4
Alergologia Polska-Polish Journal of Allergology,ALERGOLOGIA POLSKA POLISH JOURNAL OF ALLERGOLOGY,4,,Q4
Alexandria Engineering Journal,ALEXANDRIA ENGINEERING JOURNAL,2,,Q1
Alexandria Journal of Medicine,ALEXANDRIA JOURNAL OF MEDICINE,4,,Q3
ALGAE,ALGAE,2,,Q1
Algal Research-Biomass Biofuels and Bioproducts,ALGAL RESEARCH BIOMASS BIOFUELS AND BIOPRODUCTS,2,,Q1
Algebra And Discrete Mathematics,ALGEBRA AND DISCRETE MATHEMATICS,4,,Q4
Algebra and Logic,ALGEBRA AND LOGIC,4,,Q2
Algebra & Number Theory,ALGEBRA AND NUMBER THEORY,2,,Q2
ALGEBRA COLLOQUIUM,ALGEBRA COLLOQUIUM,4,,Q4
ALGEBRA UNIVERSALIS,ALGEBRA UNIVERSALIS,3,,Q3
Algebraic and Geometric Topology,ALGEBRAIC AND GEOMETRIC TOPOLOGY,3,,Q3
Algebraic Combinatorics,ALGEBRAIC COMBINATORICS,,,Q2
Algebraic Geometry,ALGEBRAIC GEOMETRY,1,Yes,Q1
ALGEBRAS AND REPRESENTATION THEORY,ALGEBRAS AND REPRESENTATION THEORY,4,,Q3
Algorithmic Finance,ALGORITHMIC FINANCE,4,,Q4
ALGORITHMICA,ALGORITHMICA,4,,Q3
Algorithms,ALGORITHMS,4,,Q2
Algorithms for Molecular Biology,ALGORITHMS FOR MOLECULAR BIOLOGY,4,,Q3
Alicante Journal of English Studies-Revista Alicantina de Estudios Ingleses,ALICANTE JOURNAL OF ENGLISH STUDIES REVISTA ALICANTINA DE ESTUDIOS INGLESES,3,,Q4
ALIMENTARY PHARMACOLOGY & THERAPEUTICS,ALIMENTARY PHARMACOLOGY AND THERAPEUTICS,1,Yes,Q1
Alkoholizm i Narkomania-Alcoholism and Drug Addiction,ALKOHOLIZM I NARKOMANIA ALCOHOLISM AND DRUG ADDICTION,4,,Q4
All Azimuth-A Journal of Foreign Policy and Peace,ALL AZIMUTH A JOURNAL OF FOREIGN POLICY AND PEACE,4,,Q3
All Earth,ALL EARTH,4,,Q2
All Life,ALL LIFE,4,,Q3
Allergo Journal,ALLERGO JOURNAL,4,,Q4
ALLERGOLOGIA ET IMMUNOPATHOLOGIA,ALLERGOLOGIA ET IMMUNOPATHOLOGIA,4,,Q3
ALLERGOLOGIE,ALLERGOLOGIE,4,,Q4
Allergologie select,ALLERGOLOGIE SELECT,,,Q1
ALLERGOLOGY INTERNATIONAL,ALLERGOLOGY INTERNATIONAL,2,,Q1
ALLERGY,ALLERGY,1,Yes,Q1
ALLERGY AND ASTHMA PROCEEDINGS,ALLERGY AND ASTHMA PROCEEDINGS,3,,Q3
Allergy & Rhinology,ALLERGY AND RHINOLOGY,,,Q3
Allergy Asthma and Clinical Immunology,ALLERGY ASTHMA AND CLINICAL IMMUNOLOGY,4,,Q2
Allergy Asthma & Immunology Research,ALLERGY ASTHMA AND IMMUNOLOGY RESEARCH,2,,Q2
Allergy Asthma & Respiratory Disease,ALLERGY ASTHMA AND RESPIRATORY DISEASE,4,,
Allgemeine Zeitschrift fur Philosophie,ALLGEMEINE ZEITSCHRIFT FUR PHILOSOPHIE,4,,
Almatourism-Journal of Tourism Culture and Territorial Development,ALMATOURISM JOURNAL OF TOURISM CULTURE AND TERRITORIAL DEVELOPMENT,4,,Q4
Aloma-Revista de Psicologia Ciencies de l Educacio i de l Esport,ALOMA REVISTA DE PSICOLOGIA CIENCIES DE L EDUCACIO I DE L ESPORT,4,,Q3
Alpha Psychiatry,ALPHA PSYCHIATRY,4,,Q1
Alpha-Revista de Artes Letras y Filosofia,ALPHA REVISTA DE ARTES LETRAS Y FILOSOFIA,4,,
Alpine Botany,ALPINE BOTANY,2,,Q2
Alpine Entomology,ALPINE ENTOMOLOGY,4,,Q3
ALSIC-Apprentissage des Langues et Systems d Information et de Communication,ALSIC APPRENTISSAGE DES LANGUES ET SYSTEMS D INFORMATION ET DE COMMUNICATION,4,,Q4
Alter-European Journal of Disability Research,ALTER EUROPEAN JOURNAL OF DISABILITY RESEARCH,4,,Q4
Alteridad-Revista de Educacion,ALTERIDAD REVISTA DE EDUCACION,4,,Q3
Alternativas. Cuadernos de Trabajo Social,ALTERNATIVAS CUADERNOS DE TRABAJO SOCIAL,4,,Q4
Alternative-An International Journal of Indigenous Peoples,ALTERNATIVE AN INTERNATIONAL JOURNAL OF INDIGENOUS PEOPLES,3,,Q3
Alternative Law Journal,ALTERNATIVE LAW JOURNAL,4,,Q2
ALTERNATIVES,ALTERNATIVES,3,,Q2
ALTEX-Alternatives to Animal Experimentation,ALTEX ALTERNATIVES TO ANIMAL EXPERIMENTATION,2,,Q1
