Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,4,,Q3
Environmental and Planning Law Journal,ENVIRONMENTAL AND PLANNING LAW JOURNAL,4,,Q3
ENVIRONMENTAL & RESOURCE ECONOMICS,ENVIRONMENTAL AND RESOURCE ECONOMICS,3,,Q1
Environmental & Socio-Economic Studies,ENVIRONMENTAL AND SOCIO ECONOMIC STUDIES,4,,Q4
Environmental and Sustainability Indicators,ENVIRONMENTAL AND SUSTAINABILITY INDICATORS,2,,Q1
ENVIRONMENTAL ARCHAEOLOGY,ENVIRONMENTAL ARCHAEOLOGY,3,,Q4
ENVIRONMENTAL BIOLOGY OF FISHES,ENVIRONMENTAL BIOLOGY OF FISHES,4,,Q2
Environmental Chemistry,ENVIRONMENTAL CHEMISTRY,4,,Q3
Environmental Chemistry and Ecotoxicology,ENVIRONMENTAL CHEMISTRY AND ECOTOXICOLOGY,1,Yes,Q1
Environmental Chemistry Letters,ENVIRONMENTAL CHEMISTRY LETTERS,2,,Q1
Environmental Communication-A Journal of Nature and Culture,ENVIRONMENTAL COMMUNICATION A JOURNAL OF NATURE AND CULTURE,3,,Q1
ENVIRONMENTAL CONSERVATION,ENVIRONMENTAL CONSERVATION,4,,Q2
Environmental Data Science,ENVIRONMENTAL DATA SCIENCE,,,Q4
Environmental Development,ENVIRONMENTAL DEVELOPMENT,2,,Q1
Environmental DNA,ENVIRONMENTAL DNA,,,Q1
Environmental Earth Sciences,ENVIRONMENTAL EARTH SCIENCES,3,,Q2
Environmental Economics,ENVIRONMENTAL ECONOMICS,,,Q3
Environmental Economics and Policy Studies,ENVIRONMENTAL ECONOMICS AND POLICY STUDIES,4,,Q2
Environmental Education Research,ENVIRONMENTAL EDUCATION RESEARCH,3,,Q1
Environmental Engineering and Management Journal,ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,4,,Q4
Environmental Engineering Research,ENVIRONMENTAL ENGINEERING RESEARCH,4,,Q3
ENVIRONMENTAL ENGINEERING SCIENCE,ENVIRONMENTAL ENGINEERING SCIENCE,4,,Q4
ENVIRONMENTAL ENTOMOLOGY,ENVIRONMENTAL ENTOMOLOGY,3,,Q2
Environmental Epidemiology,ENVIRONMENTAL EPIDEMIOLOGY,4,,Q1
Environmental Epigenetics,ENVIRONMENTAL EPIGENETICS,2,,Q2
ENVIRONMENTAL ETHICS,ENVIRONMENTAL ETHICS,2,,Q3
Environmental Evidence,ENVIRONMENTAL EVIDENCE,3,,Q1
ENVIRONMENTAL FLUID MECHANICS,ENVIRONMENTAL FLUID MECHANICS,3,,Q2
ENVIRONMENTAL FORENSICS,ENVIRONMENTAL FORENSICS,4,,Q4
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,4,,Q1
Environmental Geotechnics,ENVIRONMENTAL GEOTECHNICS,4,,Q2
Environmental Hazards-Human and Policy Dimensions,ENVIRONMENTAL HAZARDS HUMAN AND POLICY DIMENSIONS,4,,Q3
Environmental Health,ENVIRONMENTAL HEALTH,2,,Q1
Environmental Health and Preventive Medicine,ENVIRONMENTAL HEALTH AND PREVENTIVE MEDICINE,3,,Q2
Environmental Health Engineering and Management Journal,ENVIRONMENTAL HEALTH ENGINEERING AND MANAGEMENT JOURNAL,4,,Q4
Environmental Health Insights,ENVIRONMENTAL HEALTH INSIGHTS,4,,Q2
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRONMENTAL HEALTH PERSPECTIVES,1,Yes,Q1
ENVIRONMENTAL HISTORY,ENVIRONMENTAL HISTORY,3,,Q1
Environmental Humanities,ENVIRONMENTAL HUMANITIES,2,,
Environmental Impact Assessment Review,ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,1,Yes,Q1
Environmental Innovation and Societal Transitions,ENVIRONMENTAL INNOVATION AND SOCIETAL TRANSITIONS,2,,Q1
Environmental Justice,ENVIRONMENTAL JUSTICE,4,,Q4
ENVIRONMENTAL MANAGEMENT,ENVIRONMENTAL MANAGEMENT,3,,Q3
ENVIRONMENTAL MICROBIOLOGY,ENVIRONMENTAL MICROBIOLOGY,2,,Q2
Environmental Microbiology Reports,ENVIRONMENTAL MICROBIOLOGY REPORTS,3,,Q3
Environmental Microbiome,ENVIRONMENTAL MICROBIOME,2,,Q1
ENVIRONMENTAL MODELING & ASSESSMENT,ENVIRONMENTAL MODELING AND ASSESSMENT,4,,Q3
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRONMENTAL MODELLING AND SOFTWARE,2,,Q1
ENVIRONMENTAL MONITORING AND ASSESSMENT,ENVIRONMENTAL MONITORING AND ASSESSMENT,4,,Q3
Environmental Policy and Governance,ENVIRONMENTAL POLICY AND GOVERNANCE,3,,Q2
ENVIRONMENTAL POLITICS,ENVIRONMENTAL POLITICS,1,Yes,Q1
Environmental Pollutants and Bioavailability,ENVIRONMENTAL POLLUTANTS AND BIOAVAILABILITY,4,,Q2
ENVIRONMENTAL POLLUTION,ENVIRONMENTAL POLLUTION,2,,Q1
Environmental Processes-An International Journal,ENVIRONMENTAL PROCESSES AN INTERNATIONAL JOURNAL,3,,Q2
Environmental Progress & Sustainable Energy,ENVIRONMENTAL PROGRESS AND SUSTAINABLE ENERGY,4,,Q3
ENVIRONMENTAL QUALITY MANAGEMENT,ENVIRONMENTAL QUALITY MANAGEMENT,4,,Q4
ENVIRONMENTAL RESEARCH,ENVIRONMENTAL RESEARCH,2,,Q1
Environmental Research-Climate,ENVIRONMENTAL RESEARCH CLIMATE,,,Q1
Environmental Research Communications,ENVIRONMENTAL RESEARCH COMMUNICATIONS,4,,Q3
Environmental Research: Infrastructure and Sustainability,ENVIRONMENTAL RESEARCH INFRASTRUCTURE AND SUSTAINABILITY,4,,Q2
Environmental Research Letters,ENVIRONMENTAL RESEARCH LETTERS,2,,Q1
ENVIRONMENTAL REVIEWS,ENVIRONMENTAL REVIEWS,2,,Q1
Environmental Science-Advances,ENVIRONMENTAL SCIENCE ADVANCES,4,,Q2
Environmental Science and Ecotechnology,ENVIRONMENTAL SCIENCE AND ECOTECHNOLOGY,1,Yes,Q1
ENVIRONMENTAL SCIENCE & POLICY,ENVIRONMENTAL SCIENCE AND POLICY,2,,Q1
ENVIRONMENTAL SCIENCE & TECHNOLOGY,ENVIRONMENTAL SCIENCE AND TECHNOLOGY,1,Yes,Q1
Environmental Science & Technology Letters,ENVIRONMENTAL SCIENCE AND TECHNOLOGY LETTERS,2,,Q1
Environmental Science-Atmospheres,ENVIRONMENTAL SCIENCE ATMOSPHERES,3,,Q2
Environmental Science-Nano,ENVIRONMENTAL SCIENCE NANO,3,,Q1
Environmental Science-Processes & Impacts,ENVIRONMENTAL SCIENCE PROCESSES AND IMPACTS,3,,Q2
Environmental Science-Water Research & Technology,ENVIRONMENTAL SCIENCE WATER RESEARCH AND TECHNOLOGY,4,,Q2
Environmental Sciences Europe,ENVIRONMENTAL SCIENCES EUROPE,3,,Q1
Environmental Sociology,ENVIRONMENTAL SOCIOLOGY,3,,Q3
Environmental Sustainability,ENVIRONMENTAL SUSTAINABILITY,4,,Q3
Environmental Systems Research,ENVIRONMENTAL SYSTEMS RESEARCH,,,Q2
ENVIRONMENTAL TECHNOLOGY,ENVIRONMENTAL TECHNOLOGY,4,,Q3
Environmental Technology & Innovation,ENVIRONMENTAL TECHNOLOGY AND INNOVATION,2,,Q1
ENVIRONMENTAL TOXICOLOGY,ENVIRONMENTAL TOXICOLOGY,3,,Q2
ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,4,,Q2
Environmental Toxicology and Pharmacology,ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY,3,,Q1
ENVIRONMENTAL VALUES,ENVIRONMENTAL VALUES,1,Yes,Q2
Environments,ENVIRONMENTS,4,,Q2
ENVIRONMETRICS,ENVIRONMETRICS,3,,Q2
Environnement Risques & Sante,ENVIRONNEMENT RISQUES AND SANTE,4,,Q4
ENZYME AND MICROBIAL TECHNOLOGY,ENZYME AND MICROBIAL TECHNOLOGY,3,,Q2
Epekeina-International Journal of Ontology History and Critics,EPEKEINA INTERNATIONAL JOURNAL OF ONTOLOGY HISTORY AND CRITICS,4,,
Ephemerides Theologicae Lovanienses,EPHEMERIDES THEOLOGICAE LOVANIENSES,3,,
Epidemics,EPIDEMICS,3,,Q3
Epidemiologia,EPIDEMIOLOGIA,,,Q2
Epidemiologia & Prevenzione,EPIDEMIOLOGIA AND PREVENZIONE,4,,Q3
Epidemiologia e Servicos de Saude,EPIDEMIOLOGIA E SERVICOS DE SAUDE,4,,Q3
EPIDEMIOLOGIC REVIEWS,EPIDEMIOLOGIC REVIEWS,2,,Q1
EPIDEMIOLOGIE MIKROBIOLOGIE IMUNOLOGIE,EPIDEMIOLOGIE MIKROBIOLOGIE IMUNOLOGIE,4,,Q4
EPIDEMIOLOGY,EPIDEMIOLOGY,2,,Q1
Epidemiology and Health,EPIDEMIOLOGY AND HEALTH,4,,Q2
EPIDEMIOLOGY AND INFECTION,EPIDEMIOLOGY AND INFECTION,4,,Q2
Epidemiology and Psychiatric Sciences,EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES,2,,Q1
Epigenetics,EPIGENETICS,3,,Q2
Epigenetics & Chromatin,EPIGENETICS AND CHROMATIN,2,,Q2
Epigenetics Insights,EPIGENETICS INSIGHTS,4,,Q2
Epigenomes,EPIGENOMES,4,,Q2
Epigenomics,EPIGENOMICS,4,,Q2
Epijournal de Geometrie Algebrique,EPIJOURNAL DE GEOMETRIE ALGEBRIQUE,2,,Q2
EPILEPSIA,EPILEPSIA,1,Yes,Q1
Epilepsia Open,EPILEPSIA OPEN,3,,Q2
EPILEPSY & BEHAVIOR,EPILEPSY AND BEHAVIOR,3,,Q2
Epilepsy & Behavior Reports,EPILEPSY AND BEHAVIOR REPORTS,4,,Q4
Epilepsy Currents,EPILEPSY CURRENTS,3,,Q1
EPILEPSY RESEARCH,EPILEPSY RESEARCH,4,,Q3
EPILEPTIC DISORDERS,EPILEPTIC DISORDERS,4,,Q2
EPISODES,EPISODES,4,,Q2
Episteme-A Journal of Individual and Social Epistemology,EPISTEME A JOURNAL OF INDIVIDUAL AND SOCIAL EPISTEMOLOGY,1,Yes,
Epistemology & Philosophy of Science-Epistemologiya i Filosofiya Nauki,EPISTEMOLOGY AND PHILOSOPHY OF SCIENCE EPISTEMOLOGIYA I FILOSOFIYA NAUKI,4,,
Epitoanyag-Journal of Silicate Based and Composite Materials,EPITOANYAG JOURNAL OF SILICATE BASED AND COMPOSITE MATERIALS,4,,Q4
EPJ Applied Metamaterials,EPJ APPLIED METAMATERIALS,4,,Q4
EPJ Data Science,EPJ DATA SCIENCE,2,,Q1
EPJ Nuclear Sciences & Technologies,EPJ NUCLEAR SCIENCES AND TECHNOLOGIES,4,,Q2
EPJ Photovoltaics,EPJ PHOTOVOLTAICS,4,,Q4
EPJ Quantum Technology,EPJ QUANTUM TECHNOLOGY,2,,Q1
EPJ Techniques and Instrumentation,EPJ TECHNIQUES AND INSTRUMENTATION,4,,Q3
EPL,EPL,4,,Q2
EPMA Journal,EPMA JOURNAL,2,,Q1
Epohi,EPOHI,4,,Q2
Eptic,EPTIC,4,,Q4
EQA-International Journal of Environmental Quality,EQA INTERNATIONAL JOURNAL OF ENVIRONMENTAL QUALITY,4,,Q4
Equality Diversity and Inclusion,EQUALITY DIVERSITY AND INCLUSION,4,,Q1
Equidad & Desarrollo,EQUIDAD AND DESARROLLO,4,,Q4
Equilibrium-Quarterly Journal of Economics and Economic Policy,EQUILIBRIUM QUARTERLY JOURNAL OF ECONOMICS AND ECONOMIC POLICY,2,,Q1
EQUINE VETERINARY EDUCATION,EQUINE VETERINARY EDUCATION,4,,Q3
EQUINE VETERINARY JOURNAL,EQUINE VETERINARY JOURNAL,2,,Q1
Equity & Excellence in Education,EQUITY AND EXCELLENCE IN EDUCATION,3,,Q2
Eras,ERAS,4,,
Erasmo-Revista de Historia Bajomedieval y Moderna,ERASMO REVISTA DE HISTORIA BAJOMEDIEVAL Y MODERNA,4,,
Erasmus Studies,ERASMUS STUDIES,3,,
ERCIM News,ERCIM NEWS,4,,Q4
Erciyes Medical Journal,ERCIYES MEDICAL JOURNAL,,,Q4
ERDE,ERDE,4,,Q3
Erdkunde,ERDKUNDE,4,,Q3
Ergo-An Open Access Journal of Philosophy,ERGO AN OPEN ACCESS JOURNAL OF PHILOSOPHY,3,,
ERGODIC THEORY AND DYNAMICAL SYSTEMS,ERGODIC THEORY AND DYNAMICAL SYSTEMS,3,,Q2
ERGONOMICS,ERGONOMICS,3,,Q2
Ergonomics in Design,ERGONOMICS IN DESIGN,4,,Q4
Eria-Revista cuatrimestral de Geografia,ERIA REVISTA CUATRIMESTRAL DE GEOGRAFIA,4,,Q4
ERJ Open Research,ERJ OPEN RESEARCH,2,,Q1
ERKENNTNIS,ERKENNTNIS,2,,
Ermeneutica Letteraria-Rivista Internazionale,ERMENEUTICA LETTERARIA RIVISTA INTERNAZIONALE,4,,
ERNAHRUNGS UMSCHAU,ERNAHRUNGS UMSCHAU,4,,
Erudition and the Republic of Letters,ERUDITION AND REPUBLIC OF LETTERS,3,,Q3
Erwerbs-Obstbau,ERWERBS OBSTBAU,4,,Q3
ES Food and Agroforestry,ES FOOD AND AGROFORESTRY,2,,
ES Materials and Manufacturing,ES MATERIALS AND MANUFACTURING,2,,
ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,ESAIM CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,3,,Q2
ESAIM-Mathematical Modelling and Numerical Analysis,ESAIM MATHEMATICAL MODELLING AND NUMERICAL ANALYSIS,3,,Q1
ESAIM-Probability and Statistics,ESAIM PROBABILITY AND STATISTICS,4,,Q4
ESC Heart Failure,ESC HEART FAILURE,3,,Q1
eScience,ESCIENCE,1,Yes,Q1
Escritura e Imagen,ESCRITURA E IMAGEN,4,,
Esercizi Filosofici,ESERCIZI FILOSOFICI,4,,
ESIC Market,ESIC MARKET,4,,Q2
Eskisehir Osmangazi Universitesi IIBF Dergisi-Eskisehir Osmangazi University Journal of Economics and Administrative Sciences,ESKISEHIR OSMANGAZI UNIVERSITESI IIBF DERGISI ESKISEHIR OSMANGAZI UNIVERSITY JOURNAL OF ECONOMICS AND ADMINISTRATIVE SCIENCES,4,,Q4
Eskiyeni,ESKIYENI,4,,
ESMO Open,ESMO OPEN,1,Yes,Q1
Esophagus,ESOPHAGUS,3,,Q2
ESP Today-Journal of English for Specific Purposes at Tertiary Level,ESP TODAY JOURNAL OF ENGLISH FOR SPECIFIC PURPOSES AT TERTIARY LEVEL,2,,Q1
Espace Politique,ESPACE POLITIQUE,4,,Q4
Espaces-Populations-Societes,ESPACES POPULATIONS SOCIETES,4,,Q4
Espacio Abierto,ESPACIO ABIERTO,4,,Q4
Espacio Tiempo y Educacion,ESPACIO TIEMPO Y EDUCACION,4,,Q4
Espacio Tiempo y Forma-Serie III-Historia Medieval,ESPACIO TIEMPO Y FORMA SERIE III HISTORIA MEDIEVAL,4,,Q2
Espacio Tiempo y Forma Serie VII-Historia del Arte,ESPACIO TIEMPO Y FORMA SERIE VII HISTORIA DEL ARTE,3,,
Espacios en Blanco-Serie Indagaciones,ESPACIOS EN BLANCO SERIE INDAGACIONES,4,,Q4
Espana Medieval,ESPANA MEDIEVAL,3,,
ESPES-The Slovak Journal of Aesthetics,ESPES SLOVAK JOURNAL OF AESTHETICS,4,,
Espiral-Cuadernos del Profesorado,ESPIRAL CUADERNOS DEL PROFESORADO,4,,Q2
Espiritu,ESPIRITU,4,,
ESPRIT,ESPRIT,4,,
ESPRIT CREATEUR,ESPRIT CREATEUR,4,,
ESQ-A Journal of Nineteenth-Century American Literature and Culture,ESQ A JOURNAL OF NINETEENTH CENTURY AMERICAN LITERATURE AND CULTURE,4,,
Essays in Biochemistry,ESSAYS IN BIOCHEMISTRY,2,,Q1
ESSAYS IN CRITICISM,ESSAYS IN CRITICISM,3,,
Essays in French Literature and Culture,ESSAYS IN FRENCH LITERATURE AND CULTURE,4,,
Estetika-The European Journal of Aesthetics,ESTETIKA EUROPEAN JOURNAL OF AESTHETICS,1,Yes,
Estoa-Revista de la Facultad de Arquitectura y Urbanismo de la Universidad de Cuenca,ESTOA REVISTA DE LA FACULTAD DE ARQUITECTURA Y URBANISMO DE LA UNIVERSIDAD DE CUENCA,4,,
Estonian Journal of Archaeology,ESTONIAN JOURNAL OF ARCHAEOLOGY,2,,
Estonian Journal of Earth Sciences,ESTONIAN JOURNAL OF EARTH SCIENCES,4,,Q4
ESTRENO-CUADERNOS DEL TEATRO ESPANOL CONTEMPORANEO,ESTRENO CUADERNOS DEL TEATRO ESPANOL CONTEMPORANEO,4,,
Estuaries and Coasts,ESTUARIES AND COASTS,3,,Q2
ESTUARINE COASTAL AND SHELF SCIENCE,ESTUARINE COASTAL AND SHELF SCIENCE,3,,Q1
Estudios Atacamenos,ESTUDIOS ATACAMENOS,4,,Q1
Estudios Avanzados,ESTUDIOS AVANZADOS,4,,
Estudios-Centro de Estudios Avanzados-Universidad Nacional de Cordoba,ESTUDIOS CENTRO DE ESTUDIOS AVANZADOS UNIVERSIDAD NACIONAL DE CORDOBA,4,,Q4
Estudios de Asia y Africa,ESTUDIOS DE ASIA Y AFRICA,4,,Q3
Estudios de Cultura Maya,ESTUDIOS DE CULTURA MAYA,4,,Q4
Estudios de Derecho,ESTUDIOS DE DERECHO,4,,Q3
Estudios de Economia,ESTUDIOS DE ECONOMIA,4,,Q4
Estudios de Historia de Espana,ESTUDIOS DE HISTORIA DE ESPANA,4,,Q2
Estudios de Historia Moderna y Contemporanea de Mexico,ESTUDIOS DE HISTORIA MODERNA Y CONTEMPORANEA DE MEXICO,4,,Q2
Estudios de Historia Novohispana,ESTUDIOS DE HISTORIA NOVOHISPANA,4,,Q2
Estudios de Linguistica-Universidad de Alicante-ELUA,ESTUDIOS DE LINGUISTICA UNIVERSIDAD DE ALICANTE ELUA,4,,
Estudios de Literatura Colombiana,ESTUDIOS DE LITERATURA COLOMBIANA,4,,
Estudios de Teoria Literaria-Revista Digital-Artes Letras Humanidades,ESTUDIOS DE TEORIA LITERARIA REVISTA DIGITAL ARTES LETRAS HUMANIDADES,4,,
Estudios de Traduccion,ESTUDIOS DE TRADUCCION,3,,
Estudios del Desarrollo Social-Cuba y America Latina,ESTUDIOS DEL DESARROLLO SOCIAL CUBA Y AMERICA LATINA,4,,Q4
Estudios del Habitat,ESTUDIOS DEL HABITAT,4,,
Estudios Demograficos y Urbanos,ESTUDIOS DEMOGRAFICOS Y URBANOS,4,,Q4
ESTUDIOS FILOLOGICOS,ESTUDIOS FILOLOGICOS,4,,Q4
Estudios Fronterizos,ESTUDIOS FRONTERIZOS,4,,Q3
Estudios Geograficos,ESTUDIOS GEOGRAFICOS,4,,Q4
ESTUDIOS GEOLOGICOS-MADRID,ESTUDIOS GEOLOGICOS MADRID,4,,Q3
Estudios Gerenciales,ESTUDIOS GERENCIALES,4,,Q3
Estudios Historicos,ESTUDIOS HISTORICOS,4,,Q3
Estudios Irlandeses,ESTUDIOS IRLANDESES,4,,
Estudios Romanicos,ESTUDIOS ROMANICOS,3,,
Estudios Sobre Educacion,ESTUDIOS SOBRE EDUCACION,4,,Q3
Estudios Sociales-Revista Universitaria Semestral,ESTUDIOS SOCIALES REVISTA UNIVERSITARIA SEMESTRAL,4,,Q2
Estudios Socioterritoriales,ESTUDIOS SOCIOTERRITORIALES,4,,Q4
Estudos de Linguistica Galega,ESTUDOS DE LINGUISTICA GALEGA,4,,
Estudos de Literatura Brasileira Contemporanea,ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORANEA,3,,
Estudos de Religiao,ESTUDOS DE RELIGIAO,4,,
Estudos Historicos,ESTUDOS HISTORICOS,4,,Q2
ESTUDOS IBERO-AMERICANOS,ESTUDOS IBERO AMERICANOS,4,,Q3
Estudos Kantianos,ESTUDOS KANTIANOS,4,,
Estudos Teologicos,ESTUDOS TEOLOGICOS,4,,
ETD Educacao Tematica Digital,ETD EDUCACAO TEMATICA DIGITAL,4,,Q4
Ethical Perspectives,ETHICAL PERSPECTIVES,4,,Q4
Ethical Theory and Moral Practice,ETHICAL THEORY AND MORAL PRACTICE,2,,
ETHICS,ETHICS,1,Yes,Q1
ETHICS & BEHAVIOR,ETHICS AND BEHAVIOR,3,,Q2
Ethics & Bioethics,ETHICS AND BIOETHICS,2,,Q3
Ethics and Education,ETHICS AND EDUCATION,4,,Q3
Ethics and the Environment,ETHICS AND ENVIRONMENT,4,,
Ethics & Global Politics,ETHICS AND GLOBAL POLITICS,3,,Q4
Ethics and Information Technology,ETHICS AND INFORMATION TECHNOLOGY,2,,Q1
Ethics & International Affairs,ETHICS AND INTERNATIONAL AFFAIRS,2,,Q3
Ethics and Social Welfare,ETHICS AND SOCIAL WELFARE,4,,Q3
Ethics Policy & Environment,ETHICS POLICY AND ENVIRONMENT,4,,Q4
Ethik in der Medizin,ETHIK IN DER MEDIZIN,4,,Q4
Ethiopian Journal of Health Development,ETHIOPIAN JOURNAL OF HEALTH DEVELOPMENT,4,,Q4
Ethiopian Journal of Health Sciences,ETHIOPIAN JOURNAL OF HEALTH SCIENCES,4,,Q3
ETHNIC AND RACIAL STUDIES,ETHNIC AND RACIAL STUDIES,2,Yes,Q1
Ethnicities,ETHNICITIES,2,,Q3
ETHNICITY & DISEASE,ETHNICITY AND DISEASE,3,,Q3
ETHNICITY & HEALTH,ETHNICITY AND HEALTH,3,,Q1
Ethnoarchaeology,ETHNOARCHAEOLOGY,1,Yes,
Ethnobiology and Conservation,ETHNOBIOLOGY AND CONSERVATION,4,,Q2
Ethnobiology Letters,ETHNOBIOLOGY LETTERS,4,,Q2
Ethnography,ETHNOGRAPHY,4,,Q2
Ethnography and Education,ETHNOGRAPHY AND EDUCATION,3,,Q3
ETHNOHISTORY,ETHNOHISTORY,3,,Q2
Ethnologia Scandinavica,ETHNOLOGIA SCANDINAVICA,4,,
Ethnologies,ETHNOLOGIES,4,,Q4
ETHNOMUSICOLOGY,ETHNOMUSICOLOGY,2,,
Ethnomusicology Forum,ETHNOMUSICOLOGY FORUM,3,,
Ethnopolitics,ETHNOPOLITICS,3,,Q3
Ethnorema,ETHNOREMA,4,,Q4
ETHNOS,ETHNOS,3,,Q1
ETHOLOGY,ETHOLOGY,4,,Q2
ETHOLOGY ECOLOGY & EVOLUTION,ETHOLOGY ECOLOGY AND EVOLUTION,4,,Q3
ETHOS,ETHOS,4,,Q2
Etic net-Revista Cientifica Electronica de Educacion y Comunicacion en la Sociedad del Conocimiento,ETIC NET REVISTA CIENTIFICA ELECTRONICA DE EDUCACION Y COMUNICACION EN LA SOCIEDAD DEL CONOCIMIENTO,4,,Q4
Etica & Cine,ETICA AND CINE,4,,
Etica & Politica,ETICA AND POLITICA,4,,
Etikk i Praksis,ETIKK I PRAKSIS,4,,Q4
Etikonomi,ETIKONOMI,4,,Q4
Etnoantropoloski Problemi-Issues in Ethnology and Anthropology,ETNOANTROPOLOSKI PROBLEMI ISSUES IN ETHNOLOGY AND ANTHROPOLOGY,4,,Q4
Etnoloska Tribina,ETNOLOSKA TRIBINA,4,,Q4
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR AND D EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,3,,Q1
eTransportation,ETRANSPORTATION,1,Yes,Q1
ETRI JOURNAL,ETRI JOURNAL,4,,Q3
ETUDES ANGLAISES,ETUDES ANGLAISES,4,,
Etudes Episteme,ETUDES EPISTEME,4,,
ETUDES FRANCAISES,ETUDES FRANCAISES,4,,
ETUDES GERMANIQUES,ETUDES GERMANIQUES,4,,
ETUDES INTERNATIONALES,ETUDES INTERNATIONALES,4,,Q4
Etudes Inuit Studies,ETUDES INUIT STUDIES,4,,Q4
ETUDES LITTERAIRES,ETUDES LITTERAIRES,4,,
ETUDES PHILOSOPHIQUES,ETUDES PHILOSOPHIQUES,4,,
Etudes Ricoeuriennes-Ricoeur Studies,ETUDES RICOEURIENNES RICOEUR STUDIES,4,,Q4
Etudes Romanes de Brno,ETUDES ROMANES DE BRNO,4,,
ETUDES THEOLOGIQUES ET RELIGIEUSES,ETUDES THEOLOGIQUES ET RELIGIEUSES,4,,
Eugene O Neill Review,EUGENE O NEILL REVIEW,3,,
EUPHORION-ZEITSCHRIFT FUR LITERATURGESCHICHTE,EUPHORION ZEITSCHRIFT FUR LITERATURGESCHICHTE,3,,
Euphrosyne-Revista de Filologia Classica,EUPHROSYNE REVISTA DE FILOLOGIA CLASSICA,3,,
EUPHYTICA,EUPHYTICA,3,,Q2
EurAmerica,EURAMERICA,4,,Q4
Eurasian Business Review,EURASIAN BUSINESS REVIEW,2,,Q1
Eurasian Chemico-Technological Journal,EURASIAN CHEMICO TECHNOLOGICAL JOURNAL,4,,Q3
Eurasian Economic Review,EURASIAN ECONOMIC REVIEW,3,,Q2
EURASIAN GEOGRAPHY AND ECONOMICS,EURASIAN GEOGRAPHY AND ECONOMICS,3,,Q1
Eurasian Journal of Chemistry,EURASIAN JOURNAL OF CHEMISTRY,4,,Q4
Eurasian Journal of Emergency Medicine,EURASIAN JOURNAL OF EMERGENCY MEDICINE,4,,Q4
Eurasian Journal of Mathematical and Computer Applications,EURASIAN JOURNAL OF MATHEMATICAL AND COMPUTER APPLICATIONS,4,,Q4
Eurasian Journal of Medicine,EURASIAN JOURNAL OF MEDICINE,4,,Q2
Eurasian Journal of Medicine and Oncology,EURASIAN JOURNAL OF MEDICINE AND ONCOLOGY,4,,Q3
Eurasian Journal of Pulmonology,EURASIAN JOURNAL OF PULMONOLOGY,4,,Q4
Eurasian Mathematical Journal,EURASIAN MATHEMATICAL JOURNAL,4,,Q1
Eurasian Mining,EURASIAN MINING,4,,Q4
EURASIAN SOIL SCIENCE,EURASIAN SOIL SCIENCE,4,,Q4
EURASIP Journal on Advances in Signal Processing,EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,4,,Q3
EURASIP Journal on Audio Speech and Music Processing,EURASIP JOURNAL ON AUDIO SPEECH AND MUSIC PROCESSING,4,,Q2
EURASIP Journal on Image and Video Processing,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,4,,Q3
EURASIP Journal on Information Security,EURASIP JOURNAL ON INFORMATION SECURITY,4,,Q3
EURASIP Journal on Wireless Communications and Networking,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,4,,Q3
EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,EURE REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,4,,Q3
Eureka-Revista Cientifica de Psicologia,EUREKA REVISTA CIENTIFICA DE PSICOLOGIA,4,,Q4
EURO Journal on Computational Optimization,EURO JOURNAL ON COMPUTATIONAL OPTIMIZATION,4,,Q3
EURO Journal on Decision Processes,EURO JOURNAL ON DECISION PROCESSES,4,,Q3
EURO Journal on Transportation and Logistics,EURO JOURNAL ON TRANSPORTATION AND LOGISTICS,3,,Q2
Euro-Mediterranean Journal for Environmental Integration,EURO MEDITERRANEAN JOURNAL FOR ENVIRONMENTAL INTEGRATION,4,,Q3
EuroBiotech Journal,EUROBIOTECH JOURNAL,4,,Q3
EuroChoices,EUROCHOICES,4,,Q2
EuroIntervention,EUROINTERVENTION,1,Yes,Q1
EuroMed Journal of Business,EUROMED JOURNAL OF BUSINESS,3,,Q2
EUROPACE,EUROPACE,1,Yes,Q1
