Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
REVISTA PORTUGUESA DE ENDOCRINOLOGIA DIABETES E METABOLISMO,4,,
REVISTA PORTUGUESA DE ESTOMATOLOGIA MEDICINA DENTARIA E CIRURGIA MAXILOFACIAL,4,,Q4
REVISTA PORTUGUESA DE HISTORIA,4,,Q2
REVISTA PORTUGUESA DE INVESTIGACAO COMPORTAMENTAL E SOCIAL,4,,Q3
REVISTA POS CIENCIAS SOCIAIS,4,,Q4
REVISTA PRAXIS EDUCACIONAL,4,,Q4
REVISTA PUBLICACIONES,4,,Q4
REVISTA RA XIMHAI,4,,Q4
REVISTA REPUBLICANA,4,,Q4
REVISTA ROMANA DE MATERIALE ROMANIAN JOURNAL OF MATERIALS,4,,Q4
REVISTA ROMANA DE MEDICINA DE LABORATOR,4,,Q4
REVISTA ROMANA DE MEDICINA VETERINARA,4,,Q4
REVISTA ROMANEASCA PENTRU EDUCATIE MULTIDIMENSIONALA,4,,Q4
REVISTA RUPTURAS,4,,Q3
REVISTA SAAP,,,Q4
REVISTA SAN GREGORIO,4,,Q4
REVISTA SIGNOS,4,,Q3
REVISTA SOBRE LA INFANCIA Y LA ADOLESCENCIA,4,,Q4
REVISTA SONDA INVESTIGACION Y DOCENCIA EN ARTES Y LETRAS,4,,Q4
REVISTA TECNOLOGIA E SOCIEDADE,4,,Q4
REVISTA TEFROS,4,,Q4
REVISTA UNISCI,4,,Q4
REVISTA UNIVAP,4,,Q4
REVISTA UNIVERSIDAD EMPRESA,4,,Q4
REVISTA UNIVERSIDAD Y SOCIEDAD,4,,Q3
REVISTA UNIVERSITARIA DE HISTORIA MILITAR,4,,Q2
REVISTA URUGUAYA DE HISTORIA ECONOMICA,4,,Q4
REVISTA VIRTUAL DE ESTUDOS DA LINGUAGEM REVEL,4,,
REVISTA VIRTUAL DE QUIMICA,4,,Q4
REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,4,,Q3
REVISTA VORTEX VORTEX MUSIC JOURNAL,4,,
REVMAR REVISTA CIENCIAS MARINAS Y COSTERAS,4,,Q4
REVOLUTIONARY RUSSIA,3,,Q2
REVSTAT STATISTICAL JOURNAL,4,,Q2
REVUE ARCHEOLOGIQUE DU CENTRE DE LA FRANCE,4,,
REVUE BIBLIQUE,2,,
REVUE CIRKEVNIHO PRAVA CHURCH LAW REVIEW,4,,
REVUE D ANTHROPOLOGIE DES CONNAISSANCES,4,,Q3
REVUE D ECONOMIE POLITIQUE,4,,Q4
REVUE D ECONOMIE REGIONALE ET URBAINE,4,,Q4
REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE,4,,Q2
REVUE D ETUDES COMPARATIVES EST OUEST,4,,Q4
REVUE D ETUDES TIBETAINES,4,,
REVUE D HISTOIRE DES MATHEMATIQUES,3,,Q4
REVUE D HISTOIRE DES SCIENCES,4,,Q4
REVUE D HISTOIRE DU THEATRE,4,,
REVUE D HISTOIRE ECCLESIASTIQUE,4,,Q3
REVUE D HISTOIRE LITTERAIRE DE LA FRANCE,4,,
REVUE D HISTOIRE MODERNE ET CONTEMPORAINE,4,,Q2
REVUE DE GEOGRAPHIE ALPINE JOURNAL OF ALPINE RESEARCH,4,,Q4
REVUE DE L ART,4,,
REVUE DE L HISTOIRE DES RELIGIONS,3,,Q3
REVUE DE L IRES,4,,Q4
REVUE DE LINGUISTIQUE ROMANE,3,,
REVUE DE MEDECINE INTERNE,4,,Q3
REVUE DE METAPHYSIQUE ET DE MORALE,4,,
REVUE DE MICROPALEONTOLOGIE,4,,Q4
REVUE DE MUSICOLOGIE,3,,
REVUE DE SYNTHESE,4,,Q3
REVUE DES COMPOSITES ET DES MATERIAUX AVANCES JOURNAL OF COMPOSITE AND ADVANCED MATERIALS,4,,Q4
REVUE DES ETUDES JUIVES,4,,
REVUE DES LANGUES ROMANES,4,,
REVUE DES MALADIES RESPIRATOIRES,4,,Q4
REVUE DES MONDES MUSULMANS ET DE LA MEDITERRANEE,4,,Q4
REVUE DES MUSEES DE FRANCE REVUE DU LOUVRE,4,,
REVUE DES SCIENCES DE L EDUCATION,4,,Q4
REVUE DES SCIENCES PHILOSOPHIQUES ET THEOLOGIQUES,4,,
REVUE DU NORD,4,,Q4
REVUE ECONOMIQUE,4,,Q4
REVUE EUROPEENNE DES SCIENCES SOCIALES,4,,Q4
REVUE FRANCAISE D ALLERGOLOGIE,4,,Q4
REVUE FRANCAISE D ETUDES AMERICAINES,4,,
REVUE FRANCAISE DE SOCIOLOGIE,4,,Q4
REVUE GENERAL DE DROIT,4,,Q4
REVUE HISTORIQUE,4,,Q1
REVUE INTERNATIONALE DE GEOMATIQUE,4,,Q4
REVUE INTERNATIONALE DE PHILOSOPHIE,4,,
REVUE INTERNATIONALE PME,4,,Q4
REVUE INTERVENTIONS ECONOMIQUES PAPERS IN POLITICAL ECONOMY,4,,Q4
REVUE ITALIENNE D ETUDES FRANCAISES,4,,
REVUE LISA LISA E JOURNAL,4,,
REVUE NEUROLOGIQUE,4,,Q3
REVUE PHILOSOPHIQUE DE LA FRANCE ET DE L ETRANGER,4,,
REVUE PHILOSOPHIQUE DE LOUVAIN,4,,
REVUE ROMANE,3,,
REVUE ROUMAINE DE CHIMIE,4,,Q4
REVUE ROUMAINE DE LINGUISTIQUE ROMANIAN REVIEW OF LINGUISTICS,4,,Q4
REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES,4,,Q4
REVUE ROUMAINE DE PHILOSOPHIE,4,,
REVUE ROUMAINE DES SCIENCES TECHNIQUES SERIE ELECTROTECHNIQUE ET ENERGETIQUE,4,,Q4
REVUE SCIENTIFIQUE ET TECHNIQUE OFFICE INTERNATIONAL DES EPIZOOTIES,4,,Q3
REVUE SUISSE DE ZOOLOGIE,4,,Q4
REVUE THEOLOGIQUE DE LOUVAIN,4,,
RHEOLOGICA ACTA,3,,Q2
RHETORIC AND PUBLIC AFFAIRS,3,,Q3
RHETORIC REVIEW,2,,
RHETORIC SOCIETY QUARTERLY,2,,Q3
RHETORICA A JOURNAL OF HISTORY OF RHETORIC,2,,Q2
RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,4,,Q2
RHEUMATOLOGY,2,,Q1
RHEUMATOLOGY ADVANCES IN PRACTICE,4,,Q3
RHEUMATOLOGY AND AUTOIMMUNITY,4,,Q4
RHEUMATOLOGY AND IMMUNOLOGY RESEARCH,,,Q2
RHEUMATOLOGY AND THERAPY,3,,Q2
RHEUMATOLOGY INTERNATIONAL,3,,Q2
RHINOLOGY,2,,Q1
RHIZOMATA A JOURNAL FOR ANCIENT PHILOSOPHY AND SCIENCE,4,,
RHIZOSPHERE,3,,Q1
RHODORA,4,,Q4
RHYTHMICA REVISTA ESPANOLA DE METRICA COMPARADA,4,,
RI VISTA RICERCHE PER LA PROGETTAZIONE DEL PAESAGGIO,4,,
RIBAGUA REVISTA IBEROAMERICANA DEL AGUA,,,Q4
RICE,1,Yes,Q1
RICE SCIENCE,2,,Q1
RICERCHE DI MATEMATICA,4,,Q1
RICERCHE DI PSICOLOGIA,4,,Q4
RICERCHE DI S CONFINE,4,,
RICERCHE DI STORIA DELL ARTE,4,,
RICERCHE DI STORIA POLITICA,4,,Q2
RICYDE REVISTA INTERNACIONAL DE CIENCIAS DEL DEPORTE,4,,
RIDE JOURNAL OF APPLIED THEATRE AND PERFORMANCE,2,,Q4
RIE REVISTA DE INVESTIGACION EDUCATIVA,4,,Q2
RIED REVISTA IBEROAMERICANA DE EDUCACION A DISTANCIA,3,,Q1
RIHA JOURNAL,4,,
RIJKSMUSEUM BULLETIN,3,,
RILCE REVISTA DE FILOLOGIA HISPANICA,4,,Q4
RINASCIMENTO,4,,
RISET GEOLOGI DAN PERTAMBANGAN,4,,Q4
RISK ANALYSIS,3,,Q1
RISK HAZARDS AND CRISIS IN PUBLIC POLICY,4,,Q3
RISK MANAGEMENT AN INTERNATIONAL JOURNAL,4,,Q2
RISK MANAGEMENT AND HEALTHCARE POLICY,3,,Q3
RISK MANAGEMENT AND INSURANCE REVIEW,4,,Q3
RISKS,3,,Q3
RISUS JOURNAL ON INNOVATION AND SUSTAINABILITY,4,,Q4
RITA REVISTA INDEXADA DE TEXTOS ACADEMICOS,4,,
RIVAR REVISTA IBEROAMERICANA DE VITICULTURA AGROINDUSTRIA Y RURALIDAD,4,,Q1
RIVER RESEARCH AND APPLICATIONS,4,,Q3
RIVISTA D ARTE,4,,
RIVISTA DEL NUOVO CIMENTO,2,,Q1
RIVISTA DI ESTETICA,4,,
RIVISTA DI FILOLOGIA E DI ISTRUZIONE CLASSICA,4,,
RIVISTA DI FILOSOFIA,4,,
RIVISTA DI FILOSOFIA DEL DIRITTO JOURNAL OF LEGAL PHILOSOPHY,4,,
RIVISTA DI FILOSOFIA NEO SCOLASTICA,4,,
RIVISTA DI LETTERATURA ITALIANA,4,,
RIVISTA DI LETTERATURA STORIOGRAFICA ITALIANA,4,,Q4
RIVISTA DI LETTERATURE MODERNE E COMPARATE,4,,
RIVISTA DI MATEMATICA DELLA UNIVERSITA DI PARMA,4,,Q4
RIVISTA DI PSICHIATRIA,4,,Q4
RIVISTA DI PSICOLINGUISTICA APPLICATA JOURNAL OF APPLIED PSYCHOLINGUISTICS,4,,Q4
RIVISTA DI PSICOLOGIA DELL EMERGENZA E DELL ASSISTENZA UMANITARIA,4,,Q4
RIVISTA DI STORIA DELLA FILOSOFIA,4,,
RIVISTA DI STORIA E LETTERATURA RELIGIOSA,4,,
RIVISTA INTERNAZIONALE DI FILOSOFIA E PSICOLOGIA,4,,Q4
RIVISTA ITALIANA DELLE SOSTANZE GRASSE,4,,Q4
RIVISTA ITALIANA DI FILOSOFIA DEL LINGUAGGIO,4,,
RIVISTA ITALIANA DI MUSICOLOGIA,3,,
RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,3,,Q1
RIVISTA STORICA DELL ANTICHITA,4,,Q4
RIVISTA STORICA ITALIANA,3,,Q3
RLA REVISTA DE LINGUISTICA TEORICA Y APLICADA,4,,Q3
RLC REVUE DE LITTERATURE COMPAREE,4,,
RMD OPEN,2,Yes,Q1
RMS RESEARCH IN MATHEMATICS AND STATISTICS,4,,
RNA,3,,Q1
RNA BIOLOGY,3,,Q2
ROAD MATERIALS AND PAVEMENT DESIGN,3,,Q2
ROADS AND BRIDGES DROGI I MOSTY,4,,Q4
ROBOMECH JOURNAL,4,,Q3
ROBOTIC INTELLIGENCE AND AUTOMATION,4,,Q2
ROBOTICA,4,,Q3
ROBOTICS,4,,Q2
ROBOTICS AND AUTONOMOUS SYSTEMS,2,,Q1
ROBOTICS AND COMPUTER INTEGRATED MANUFACTURING,1,Yes,Q1
ROCK AND SOIL MECHANICS,2,,Q3
ROCK ART RESEARCH,1,Yes,
ROCK MECHANICS AND ROCK ENGINEERING,1,Yes,Q1
ROCK MECHANICS BULLETIN,4,,Q1
ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,4,,Q2
ROCZNIK OCHRONA SRODOWISKA,4,,Q4
ROCZNIKI HUMANISTYCZNE,4,,
ROEPER REVIEW A JOURNAL ON GIFTED EDUCATION,3,,Q4
ROFO FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,4,,Q3
ROMANCE NOTES,4,,
ROMANCE PHILOLOGY,4,,
ROMANCE QUARTERLY,3,,
ROMANCE STUDIES,4,,
ROMANI STUDIES,4,,Q4
ROMANIAN AGRICULTURAL RESEARCH,4,,Q3
ROMANIAN ASTRONOMICAL JOURNAL,4,,Q4
ROMANIAN JOURNAL OF ACOUSTICS AND VIBRATION,4,,Q3
ROMANIAN JOURNAL OF COMMUNICATION AND PUBLIC RELATIONS,4,,Q4
ROMANIAN JOURNAL OF ECONOMIC FORECASTING,4,,Q3
ROMANIAN JOURNAL OF EUROPEAN AFFAIRS,4,,Q3
ROMANIAN JOURNAL OF INFORMATION SCIENCE AND TECHNOLOGY,4,,Q1
ROMANIAN JOURNAL OF INFORMATION TECHNOLOGY AND AUTOMATIC CONTROL REVISTA ROMANA DE INFORMATICA SI AUTOMATICA,4,,Q4
ROMANIAN JOURNAL OF INTERNAL MEDICINE,4,,Q3
ROMANIAN JOURNAL OF MILITARY MEDICINE,4,,Q3
ROMANIAN JOURNAL OF MORPHOLOGY AND EMBRYOLOGY,4,,Q4
ROMANIAN JOURNAL OF ORAL REHABILITATION,4,,Q3
ROMANIAN JOURNAL OF PHYSICS,4,,Q2
ROMANIAN JOURNAL OF POLITICAL SCIENCE,4,,Q4
ROMANIAN JOURNAL OF TRANSPORT INFRASTRUCTURE,4,,Q4
ROMANIAN REPORTS IN PHYSICS,4,,Q2
ROMANIAN STATISTICAL REVIEW,4,,Q4
ROMANIC REVIEW,4,,
ROMANICA OLOMUCENSIA,4,,
ROMANISCHE FORSCHUNGEN,4,,
ROMANISTISCHE ZEITSCHRIFT FUR LITERATURGESCHICHTE CAHIERS D HISTOIRE DES LITTERATURES ROMANES,4,,
ROMANTICISM,2,,
ROMANTISME,4,,
ROMISCHE QUARTALSCHRIFT FUR CHRISTLICHE ALTERTUMSKUNDE UND KIRCHENGESCHICHTE,3,,
RORSCHACHIANA,,,Q3
ROSA DOS VENTOS TURISMO E HOSPITALIDADE,4,,Q4
ROSSIISKAYA ARKHEOLOGIYA,4,,
ROSSIISKAYA ISTORIYA,4,,Q2
ROSSIISKII ZHURNAL MENEDZHMENTA RUSSIAN MANAGEMENT JOURNAL,4,,Q4
ROYAL SOCIETY OPEN SCIENCE,3,,Q2
RQR ENFERMERIA COMUNITARIA,4,,Q4
RSC ADVANCES,3,,Q2
RSC CHEMICAL BIOLOGY,4,,Q2
RSC MEDICINAL CHEMISTRY,3,,Q2
RSC SUSTAINABILITY,,,Q2
RSF RUSSELL SAGE JOURNAL OF SOCIAL SCIENCES,2,Yes,Q1
RTH RESEARCH TRENDS IN HUMANITIES EDUCATION AND PHILOSOPHY,4,,
RUBBER CHEMISTRY AND TECHNOLOGY,4,,Q4
RUCH PRAWNICZY EKONOMICZNY I SOCJOLOGICZNY,,,Q3
RUDARSKO GEOLOSKO NAFTNI ZBORNIK,4,,Q3
RUDN JOURNAL OF RUSSIAN HISTORY,4,,Q3
RUDN JOURNAL OF SOCIOLOGY VESTNIK ROSSIISKOGO UNIVERSITETA DRUZHBY NARODOV SERIYA SOTSIOLOGIYA,4,,Q4
RUKOPYSNA TA KNYZHKOVA SPADSHCHYNA UKRAINY MANUSCRIPT AND BOOK HERITAGE OF UKRAINE,4,,Q2
RUMINANTS,,,Q3
RUPKATHA JOURNAL ON INTERDISCIPLINARY STUDIES IN HUMANITIES,4,,
RURAL AND REMOTE HEALTH,4,,Q2
RURAL EXTENSION AND INNOVATION SYSTEMS JOURNAL,4,,Q3
RURAL HISTORY ECONOMY SOCIETY CULTURE,4,,Q1
RURAL SOCIETY,4,,Q3
RURAL SOCIOLOGY,3,,Q2
RURAL SPECIAL EDUCATION QUARTERLY,4,,Q4
RURAL THEOLOGY INTERNATIONAL ECUMENCIAL AND INTERDISCIPLINARY PERSPECTIVES,3,,
RUSI JOURNAL,4,,Q4
RUSIN,3,,Q2
RUSSELL JOURNAL OF BERTRAND RUSSELL STUDIES,3,,
RUSSIAN CHEMICAL BULLETIN,3,,
RUSSIAN CHEMICAL REVIEWS,2,,Q1
RUSSIAN GEOLOGY AND GEOPHYSICS,4,,Q4
RUSSIAN HISTORY HISTOIRE RUSSE,4,,Q2
RUSSIAN JOURNAL OF APPLIED CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF BIOLOGICAL INVASIONS,4,,Q4
RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY,4,,Q3
RUSSIAN JOURNAL OF BUILDING CONSTRUCTION AND ARCHITECTURE,4,,Q4
RUSSIAN JOURNAL OF COORDINATION CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF CRIMINOLOGY,4,,Q4
RUSSIAN JOURNAL OF DEVELOPMENTAL BIOLOGY,4,,Q4
RUSSIAN JOURNAL OF EARTH SCIENCES,4,,Q4
RUSSIAN JOURNAL OF ECOLOGY,4,,Q4
RUSSIAN JOURNAL OF ELECTROCHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF GENERAL CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF GENETICS,4,,Q4
RUSSIAN JOURNAL OF HERPETOLOGY,4,,Q3
RUSSIAN JOURNAL OF INORGANIC CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF LINGUISTICS,1,Yes,
RUSSIAN JOURNAL OF MARINE BIOLOGY,4,,Q4
RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,2,,Q3
RUSSIAN JOURNAL OF NEMATOLOGY,4,,Q4
RUSSIAN JOURNAL OF NON FERROUS METALS,4,,Q3
RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING,4,,Q3
RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,4,,Q4
RUSSIAN JOURNAL OF ORGANIC CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF PACIFIC GEOLOGY,4,,Q4
RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY A,4,,Q4
RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY B,4,,
RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,4,,Q3
RUSSIAN JOURNAL OF THERIOLOGY,4,,Q4
RUSSIAN JOURNAL OF VIETNAMESE STUDIES VYETNAMSKIYE ISSLEDOVANIYA,4,,Q3
RUSSIAN LINGUISTICS,2,,
RUSSIAN LITERATURE,3,,
RUSSIAN MATHEMATICAL SURVEYS,3,,Q1
RUSSIAN MATHEMATICS,4,,Q3
RUSSIAN METALLURGY,4,,Q4
RUSSIAN METEOROLOGY AND HYDROLOGY,4,,Q4
RUSSIAN OPEN MEDICAL JOURNAL,4,,Q4
RUSSIAN PHYSICS JOURNAL,4,,Q4
RUSSIAN POLITICS,3,,Q3
RUSSIAN REVIEW,2,,Q2
RUSSKAIA LITERATURA,4,,
RUTGERS UNIVERSITY LAW REVIEW,4,,
