Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JOURNAL OF DYNAMICS AND DIFFERENTIAL EQUATIONS,4,,Q1
JOURNAL OF EARLY INTERVENTION,4,,Q1
JOURNAL OF EDUCATIONAL EVALUATION FOR HEALTH PROFESSIONS,4,,Q1
JOURNAL OF ELLIPTIC AND PARABOLIC EQUATIONS,4,,Q1
JOURNAL OF EMERGENCY NURSING,4,,Q1
JOURNAL OF EMOTIONAL AND BEHAVIORAL DISORDERS,4,,Q1
JOURNAL OF ENERGY AND NATURAL RESOURCES LAW,4,,Q1
JOURNAL OF ENVIRONMENTAL EDUCATION,4,,Q1
JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,4,,Q1
JOURNAL OF EPIDEMIOLOGY AND GLOBAL HEALTH,4,,Q1
JOURNAL OF EVIDENCE BASED INTEGRATIVE MEDICINE,4,,Q1
JOURNAL OF EYE MOVEMENT RESEARCH,4,,Q1
JOURNAL OF FAMILY HISTORY,4,,Q1
JOURNAL OF FINANCIAL REPORTING,4,,Q1
JOURNAL OF FUNCTION SPACES,4,,Q1
JOURNAL OF GAY AND LESBIAN SOCIAL SERVICES,4,,Q1
JOURNAL OF GENERAL VIROLOGY,4,,Q1
JOURNAL OF GLOBAL INFORMATION MANAGEMENT,4,,Q1
JOURNAL OF HEALTHCARE INFORMATICS RESEARCH,4,,Q1
JOURNAL OF INDIAN OCEAN REGION,4,,Q1
JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,4,,Q1
JOURNAL OF INFORMATION TECHNOLOGY EDUCATION RESEARCH,4,,Q1
JOURNAL OF INTERDISCIPLINARY HISTORY,4,,Q1
JOURNAL OF INTERNATIONAL EDUCATION IN BUSINESS,4,,Q1
JOURNAL OF INVESTIGATIVE SURGERY,4,,Q1
JOURNAL OF KOREAN CERAMIC SOCIETY,4,,Q1
JOURNAL OF LAW MEDICINE AND ETHICS,4,,Q1
JOURNAL OF LEGAL AFFAIRS AND DISPUTE RESOLUTION IN ENGINEERING AND CONSTRUCTION,4,,Q1
JOURNAL OF LEGAL EDUCATION,4,,Q1
JOURNAL OF LIPOSOME RESEARCH,4,,Q1
JOURNAL OF LOGICAL AND ALGEBRAIC METHODS IN PROGRAMMING,4,,Q1
JOURNAL OF MACHINE LEARNING RESEARCH,4,,Q1
JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,4,,Q1
JOURNAL OF MANAGEMENT ANALYTICS,4,,Q1
JOURNAL OF MARKETING FOR HIGHER EDUCATION,4,,Q1
JOURNAL OF MARKETING THEORY AND PRACTICE,4,,Q1
JOURNAL OF MATHEMATICS,4,,Q1
JOURNAL OF MEDICAL LIBRARY ASSOCIATION,4,,Q1
JOURNAL OF MIDWIFERY AND WOMENS HEALTH,4,,Q1
JOURNAL OF MOLECULAR GRAPHICS AND MODELLING,4,,Q1
JOURNAL OF MULTINATIONAL FINANCIAL MANAGEMENT,4,,Q1
JOURNAL OF NEUROLOGIC PHYSICAL THERAPY,4,,Q1
JOURNAL OF NURSING REGULATION,4,,Q1
JOURNAL OF OBESITY AND METABOLIC SYNDROME,4,,Q1
JOURNAL OF OSTEOPOROSIS,4,,Q1
JOURNAL OF PEDIATRIC INFECTIOUS DISEASES SOCIETY,4,,Q1
JOURNAL OF PERIODONTAL AND IMPLANT SCIENCE,4,,Q1
JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES,4,,Q1
JOURNAL OF PSEUDO DIFFERENTIAL OPERATORS AND APPLICATIONS,4,,Q1
JOURNAL OF PUBLIC HEALTH,4,,Q1
JOURNAL OF QUANTITATIVE LINGUISTICS,4,,Q1
JOURNAL OF REHABILITATION MEDICINE,4,,Q1
JOURNAL OF RENIN ANGIOTENSIN ALDOSTERONE SYSTEM,4,,Q1
JOURNAL OF ROAD ENGINEERING,4,,Q1
JOURNAL OF SOCIETY FOR SOCIAL WORK AND RESEARCH,4,,Q1
JOURNAL OF SOL GEL SCIENCE AND TECHNOLOGY,4,,Q1
JOURNAL OF STATISTICAL THEORY AND APPLICATIONS,4,,Q1
JOURNAL OF SUSTAINABLE FINANCE AND INVESTMENT,4,,Q1
JOURNAL OF SYSTEMS SCIENCE AND COMPLEXITY,4,,Q1
JOURNAL OF TAIBAH UNIVERSITY FOR SCIENCE,4,,Q1
JOURNAL OF TEACHING IN TRAVEL AND TOURISM,4,,Q1
JOURNAL OF TRANSPORT HISTORY,4,,Q1
JOURNAL OF TROPICAL MEDICINE,4,,Q1
JOURNAL OF UNIVERSITY TEACHING AND LEARNING PRACTICE,4,,Q1
JOURNAL OF VERTEBRATE PALEONTOLOGY,4,,Q1
JOURNAL OF VOICE,4,,Q1
JOURNAL OF WEB LIBRARIANSHIP,4,,Q1
JOURNAL OF WORLD INVESTMENT AND TRADE,4,,Q1
JTO CLINICAL AND RESEARCH REPORTS,4,,Q1
JOURNAL FOR SCIENTIFIC STUDY OF RELIGION,1,Yes,Q2
JOURNAL OF CONFLICT RESOLUTION,1,Yes,Q2
JOURNAL OF LEGAL HISTORY,1,Yes,Q2
JOURNAL OF LINGUISTIC ANTHROPOLOGY,1,Yes,Q2
JOURNAL OF MICROPALAEONTOLOGY,1,Yes,Q2
JOURNAL OF PHILOSOPHY OF SPORT,1,Yes,Q2
JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA,1,Yes,Q2
JOURNAL OF POLITICAL PHILOSOPHY,1,Yes,Q2
JOURNAL OF SEMANTICS,1,Yes,Q2
JOURNAL OF SOCIAL ARCHAEOLOGY,1,Yes,Q2
JFR JOURNAL OF FAMILY RESEARCH,2,,Q2
JOURNAL FOR GENERAL PHILOSOPHY OF SCIENCE,2,,Q2
JOURNAL OF ACM,2,,Q2
JOURNAL OF ADOLESCENCE,2,,Q2
JOURNAL OF AEROSOL SCIENCE,2,,Q2
JOURNAL OF AIR TRANSPORT MANAGEMENT,2,,Q2
JOURNAL OF ALGEBRA,2,,Q2
JOURNAL OF AMERICAN MEDICAL DIRECTORS ASSOCIATION,2,,Q2
JOURNAL OF AMERICAN PSYCHOANALYTIC ASSOCIATION,2,,Q2
JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,2,,Q2
JOURNAL OF APPLIED RESEARCH IN MEMORY AND COGNITION,2,,Q2
JOURNAL OF ASIAN STUDIES,2,,Q2
JOURNAL OF BIOLOGICAL CHEMISTRY,2,,Q2
JOURNAL OF BIOMEDICAL INFORMATICS,2,,Q2
JOURNAL OF BIOTECHNOLOGY,2,,Q2
JOURNAL OF BLACK PSYCHOLOGY,2,,Q2
JOURNAL OF BROADCASTING AND ELECTRONIC MEDIA,2,,Q2
JOURNAL OF BRONCHOLOGY AND INTERVENTIONAL PULMONOLOGY,2,,Q2
JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,2,,Q2
JOURNAL OF CAREER ASSESSMENT,2,,Q2
JOURNAL OF CEREAL SCIENCE,2,,Q2
JOURNAL OF CHEMICAL PHYSICS,2,,Q2
JOURNAL OF CLIMATE,2,Yes,Q2
JOURNAL OF COMMUNICATION MANAGEMENT,2,,Q2
JOURNAL OF CRANIO MAXILLOFACIAL SURGERY,2,,Q2
JOURNAL OF CREATIVE BEHAVIOR,2,,Q2
JOURNAL OF CRIMINAL PSYCHOLOGY,2,,Q2
JOURNAL OF CROSS CULTURAL PSYCHOLOGY,2,,Q2
JOURNAL OF CURRICULUM STUDIES,2,,Q2
JOURNAL OF DATA AND INFORMATION SCIENCE,2,,Q2
JOURNAL OF EARLY CHRISTIAN STUDIES,2,,Q2
JOURNAL OF ECCLESIASTICAL HISTORY,2,,Q2
JOURNAL OF ECONOMIC INEQUALITY,2,,Q2
JOURNAL OF ECONOMIC PSYCHOLOGY,2,,Q2
JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,2,,Q2
JOURNAL OF ENDOUROLOGY,2,,Q2
JOURNAL OF ENERGY INSTITUTE,2,,Q2
JOURNAL OF ENGLISH AS A LINGUA FRANCA,2,,Q2
JOURNAL OF ENGLISH LINGUISTICS,2,,Q2
JOURNAL OF EPIDEMIOLOGY,2,,Q2
JOURNAL OF FAMILY COMMUNICATION,2,,Q2
JOURNAL OF FAMILY PSYCHOLOGY,2,,Q2
JOURNAL OF FIELD ROBOTICS,2,,Q2
JOURNAL OF FINANCIAL COUNSELING AND PLANNING,2,,Q2
JOURNAL OF FOOD COMPOSITION AND ANALYSIS,2,Yes,Q2
JOURNAL OF FUNCTIONAL FOODS,2,,Q2
JOURNAL OF GEOGRAPHY,2,,Q2
JOURNAL OF GEOPHYSICAL RESEARCH ATMOSPHERES,2,,Q2
JOURNAL OF GEOPHYSICAL RESEARCH SPACE PHYSICS,2,,Q2
JOURNAL OF GLOBAL SECURITY STUDIES,2,,Q2
JOURNAL OF GRAPH THEORY,2,,Q2
JOURNAL OF HAND SURGERY AMERICAN VOLUME,2,,Q2
JOURNAL OF HEREDITY,2,,Q2
JOURNAL OF HISTORY OF BIOLOGY,2,,Q2
JOURNAL OF INFORMATION DISPLAY,2,,Q2
JOURNAL OF INHERITED METABOLIC DISEASE,2,,Q2
JOURNAL OF INORGANIC BIOCHEMISTRY,2,,Q2
JOURNAL OF INSTITUTE OF MATHEMATICS OF JUSSIEU,2,,Q2
JOURNAL OF INTERNATIONAL AND INTERCULTURAL COMMUNICATION,2,,Q2
JOURNAL OF INTERNATIONAL BUSINESS POLICY,2,,Q2
JOURNAL OF INTERNATIONAL MARKETING,2,,Q2
JOURNAL OF JESUIT STUDIES,2,,Q2
JOURNAL OF LANGUAGE AND POLITICS,2,,Q2
JOURNAL OF LINGUISTICS,2,,Q2
JOURNAL OF LIPID RESEARCH,2,,Q2
JOURNAL OF MASS SPECTROMETRY AND ADVANCES IN CLINICAL LAB,2,,Q2
JOURNAL OF MATERIAL CULTURE,2,,Q2
JOURNAL OF MATHEMATICS TEACHER EDUCATION,2,,Q2
JOURNAL OF MEDICAL GENETICS,2,,Q2
JOURNAL OF MEMBRANE SCIENCE LETTERS,2,,Q2
JOURNAL OF MODERN DYNAMICS,2,,Q2
JOURNAL OF MOLECULAR BIOLOGY,2,,Q2
JOURNAL OF MOLECULAR CELL BIOLOGY,2,,Q2
JOURNAL OF MOLECULAR STRUCTURE,2,,Q2
JOURNAL OF MULTIVARIATE ANALYSIS,2,,Q2
JOURNAL OF NEURO ONCOLOGY,2,,Q2
JOURNAL OF NEUROGASTROENTEROLOGY AND MOTILITY,2,,Q2
JOURNAL OF NEUROSCIENCE,2,Yes,Q2
JOURNAL OF NUTRITION HEALTH AND AGING,2,,Q2
JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,2,,Q2
JOURNAL OF PERSONALITY,2,Yes,Q2
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A CHEMISTRY,2,,Q2
JOURNAL OF PHYSICAL CHEMISTRY A,2,,Q2
JOURNAL OF PHYSICS COMPLEXITY,2,,Q2
JOURNAL OF POLITENESS RESEARCH LANGUAGE BEHAVIOUR CULTURE,2,,Q2
JOURNAL OF POLITICS IN LATIN AMERICA,2,,Q2
JOURNAL OF PROTEOME RESEARCH,2,,Q2
JOURNAL OF PSYCHIATRIC RESEARCH,2,,Q2
JOURNAL OF PSYCHIATRY AND NEUROSCIENCE,2,,Q2
JOURNAL OF PSYCHOLINGUISTIC RESEARCH,2,,Q2
JOURNAL OF PUBLIC AFFAIRS EDUCATION,2,,Q2
JOURNAL OF RECONSTRUCTIVE MICROSURGERY,2,,Q2
JOURNAL OF RISK AND INSURANCE,2,,Q2
JOURNAL OF SMALL ANIMAL PRACTICE,2,,Q2
JOURNAL OF SOCIAL HISTORY,2,Yes,Q2
JOURNAL OF SOUTHERN HISTORY,2,,Q2
JOURNAL OF SPACE WEATHER AND SPACE CLIMATE,2,,Q2
JOURNAL OF SPECTRAL THEORY,2,,Q2
JOURNAL OF STUDIES IN INTERNATIONAL EDUCATION,2,,Q2
JOURNAL OF SYSTEMATICS AND EVOLUTION,2,,Q2
JOURNAL OF TECHNOLOGY TRANSFER,2,,Q2
JOURNAL OF TRANSLATIONAL AUTOIMMUNITY,2,,Q2
JOURNAL OF VETERINARY CARDIOLOGY,2,,Q2
JOURNAL OF VIROLOGY,2,,Q2
JOURNALISM AND MEDIA,2,,Q2
JOURNALISM PRACTICE,2,,Q2
JAVMA JOURNAL OF AMERICAN VETERINARY MEDICAL ASSOCIATION,3,,Q2
JAVNOST PUBLIC,3,,Q2
JCO CLINICAL CANCER INFORMATICS,3,,Q2
JCO GLOBAL ONCOLOGY,3,,Q2
JCOM JOURNAL OF SCIENCE COMMUNICATION,3,,Q2
JDR CLINICAL AND TRANSLATIONAL RESEARCH,3,,Q2
JEWISH HISTORY,3,,Q2
JMIR HUMAN FACTORS,3,,Q2
JMIR INFODEMIOLOGY,3,,Q2
JMIR MEDICAL INFORMATICS,3,,Q2
JMIR PEDIATRICS AND PARENTING,3,,Q2
JNCI CANCER SPECTRUM,3,,Q2
JOINT COMMISSION JOURNAL ON QUALITY AND PATIENT SAFETY,3,,Q2
JOINT DISEASES AND RELATED SURGERY,3,,Q2
JOURNAL D ANALYSE MATHEMATIQUE,3,,Q2
JOURNAL FOR CULTURAL RESEARCH,3,,Q2
JOURNAL FOR HISTORY OF ASTRONOMY,3,,Q2
JOURNAL FOR NATURE CONSERVATION,3,,Q2
JOURNAL OF ACADEMIC LIBRARIANSHIP,3,,Q2
JOURNAL OF ACADEMY OF NUTRITION AND DIETETICS,3,,Q2
JOURNAL OF ACCOUNTING AND ORGANIZATIONAL CHANGE,3,,Q2
JOURNAL OF ACCOUNTING AND PUBLIC POLICY,3,,Q2
JOURNAL OF ADHESION,3,,Q2
JOURNAL OF ADOLESCENT RESEARCH,3,,Q2
JOURNAL OF ADVANCED DIELECTRICS,3,,Q2
JOURNAL OF ADVANCED PROSTHODONTICS,3,,Q2
JOURNAL OF AFRICAN CULTURAL STUDIES,3,,Q2
JOURNAL OF AFRICAN EARTH SCIENCES,3,,Q2
JOURNAL OF AGING AND HEALTH,3,,Q2
JOURNAL OF AGING AND SOCIAL POLICY,3,,Q2
JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,3,,Q2
JOURNAL OF AIRCRAFT,3,,Q2
JOURNAL OF ALGEBRAIC COMBINATORICS,3,,Q2
JOURNAL OF ALZHEIMERS DISEASE,3,,Q2
JOURNAL OF AMERICAN ASSOCIATION FOR LABORATORY ANIMAL SCIENCE,3,,Q2
JOURNAL OF ANALYTICAL SCIENCE AND TECHNOLOGY,3,,Q2
JOURNAL OF ANATOMY,3,,Q2
JOURNAL OF ANESTHESIA,3,,Q2
JOURNAL OF ANIMAL BREEDING AND GENETICS,3,,Q2
JOURNAL OF ANTHROPOLOGICAL RESEARCH,3,,Q2
JOURNAL OF APPLIED AND COMPUTATIONAL MECHANICS,3,,Q2
JOURNAL OF APPLIED BEHAVIORAL SCIENCE,3,,Q2
JOURNAL OF APPLIED COMMUNICATION RESEARCH,3,,Q2
JOURNAL OF APPLIED GEOPHYSICS,3,,Q2
JOURNAL OF APPLIED GERONTOLOGY,3,,Q2
JOURNAL OF APPLIED MECHANICS TRANSACTIONS OF ASME,3,,Q2
JOURNAL OF APPLIED MICROBIOLOGY,3,,Q2
JOURNAL OF APPLIED ORAL SCIENCE,3,,Q2
JOURNAL OF APPLIED POULTRY RESEARCH,3,,Q2
JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES,3,,Q2
JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,3,,Q2
JOURNAL OF ARID ENVIRONMENTS,3,,Q2
JOURNAL OF ARID LAND,3,,Q2
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,3,,Q2
JOURNAL OF ASIAN EARTH SCIENCES,3,,Q2
JOURNAL OF ASTHMA AND ALLERGY,3,,Q2
JOURNAL OF ATHEROSCLEROSIS AND THROMBOSIS,3,,Q2
JOURNAL OF ATTENTION DISORDERS,3,,Q2
JOURNAL OF AUDIO ENGINEERING SOCIETY,3,,Q2
JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,3,,Q2
JOURNAL OF BENEFIT COST ANALYSIS,3,,Q2
JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY,3,,Q2
JOURNAL OF BIOENERGETICS AND BIOMEMBRANES,3,,Q2
JOURNAL OF BIOLOGICAL DYNAMICS,3,,Q2
JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY,3,,Q2
JOURNAL OF BIOLOGICAL RHYTHMS,3,,Q2
JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,3,,Q2
JOURNAL OF BIOMEDICAL OPTICS,3,,Q2
JOURNAL OF BIOMOLECULAR NMR,3,,Q2
JOURNAL OF BONE ONCOLOGY,3,,Q2
JOURNAL OF BORDERLANDS STUDIES,3,,Q2
JOURNAL OF BRAND MANAGEMENT,3,,Q2
JOURNAL OF BRIDGE ENGINEERING,3,,Q2
JOURNAL OF BUSINESS AND INDUSTRIAL MARKETING,3,,Q2
JOURNAL OF CANCER,3,,Q2
JOURNAL OF CARDIOLOGY,3,,Q2
JOURNAL OF CARDIOPULMONARY REHABILITATION AND PREVENTION,3,,Q2
JOURNAL OF CARDIOVASCULAR DEVELOPMENT AND DISEASE,3,,Q2
JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY,3,,Q2
JOURNAL OF CAREER DEVELOPMENT,3,,Q2
JOURNAL OF CELL COMMUNICATION AND SIGNALING,3,,Q2
JOURNAL OF CELL SCIENCE,3,,Q2
JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,3,,Q2
JOURNAL OF CELLULAR PLASTICS,3,,Q2
JOURNAL OF CHEMICAL AND ENGINEERING DATA,3,,Q2
JOURNAL OF CHEMICAL THERMODYNAMICS,3,,Q2
JOURNAL OF CHILD AND FAMILY STUDIES,3,,Q2
JOURNAL OF CHILD NEUROLOGY,3,,Q2
JOURNAL OF CHOICE MODELLING,3,,Q2
JOURNAL OF CHROMATOGRAPHY B ANALYTICAL TECHNOLOGIES IN BIOMEDICAL AND LIFE SCIENCES,3,,Q2
JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT,3,,Q2
JOURNAL OF CLINICAL AND TRANSLATIONAL ENDOCRINOLOGY,3,,Q2
JOURNAL OF CLINICAL GASTROENTEROLOGY,3,,Q2
JOURNAL OF CLINICAL HYPERTENSION,3,,Q2
JOURNAL OF CLINICAL MONITORING AND COMPUTING,3,,Q2
JOURNAL OF CLINICAL PSYCHOLOGY,3,,Q2
JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,3,,Q2
JOURNAL OF CLINICAL SLEEP MEDICINE,3,,Q2
JOURNAL OF CLINICAL VIROLOGY,3,,Q2
JOURNAL OF CLOUD COMPUTING ADVANCES SYSTEMS AND APPLICATIONS,3,,Q2
JOURNAL OF COGNITION AND DEVELOPMENT,3,,Q2
JOURNAL OF COGNITIVE ENGINEERING AND DECISION MAKING,3,,Q2
JOURNAL OF COMBINATORIAL ALGEBRA,3,,Q2
JOURNAL OF COMMUNITY HEALTH,3,,Q2
JOURNAL OF COMMUNITY PRACTICE,3,,Q2
JOURNAL OF COMPARATIVE PHYSIOLOGY B BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY,3,,Q2
JOURNAL OF COMPETITION LAW AND ECONOMICS,3,,Q2
JOURNAL OF COMPUTATIONAL CHEMISTRY,3,,Q2
JOURNAL OF COMPUTATIONAL SOCIAL SCIENCE,3,,Q2
JOURNAL OF COMPUTER AIDED MOLECULAR DESIGN,3,,Q2
JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,3,,Q2
JOURNAL OF CONFLICT AND SECURITY LAW,3,,Q2
JOURNAL OF CONTEMPORARY EUROPEAN RESEARCH,3,,Q2
JOURNAL OF COUNSELING AND DEVELOPMENT,3,,Q2
JOURNAL OF CRIME AND JUSTICE,3,,Q2
JOURNAL OF CRIMINOLOGY,3,,Q2
JOURNAL OF CRITICAL CARE,3,,Q2
JOURNAL OF CULTURAL ECONOMICS,3,,Q2
JOURNAL OF DEVELOPMENT STUDIES,3,,Q2
JOURNAL OF DEVELOPMENTAL AND LIFE COURSE CRIMINOLOGY,3,,Q2
JOURNAL OF DIABETES,3,,Q2
JOURNAL OF DIABETES AND ITS COMPLICATIONS,3,,Q2
JOURNAL OF DIABETES INVESTIGATION,3,,Q2
JOURNAL OF DIABETES RESEARCH,3,,Q2
JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY,3,,Q2
JOURNAL OF DOCUMENTATION,3,,Q2
JOURNAL OF EARLY CHILDHOOD LITERACY,3,,Q2
JOURNAL OF EARLY CHILDHOOD RESEARCH,3,,Q2
JOURNAL OF EARTHQUAKE ENGINEERING,3,,Q2
JOURNAL OF EASTERN AFRICAN STUDIES,3,,Q2
JOURNAL OF ECONOMIC BEHAVIOR AND ORGANIZATION,3,,Q2
JOURNAL OF ECONOMIC DYNAMICS AND CONTROL,3,,Q2
JOURNAL OF ECONOMIC METHODOLOGY,3,,Q2
JOURNAL OF ECONOMICS FINANCE AND ADMINISTRATIVE SCIENCE,3,,Q2
JOURNAL OF ECONOMICS OF AGEING,3,,Q2
JOURNAL OF EDUCATION FOR TEACHING,3,,Q2
JOURNAL OF EDUCATIONAL ADMINISTRATION,3,,Q2
JOURNAL OF EDUCATIONAL ADMINISTRATION AND HISTORY,3,,Q2
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,3,,Q2
JOURNAL OF EGYPTIAN HISTORY,3,,Q2
JOURNAL OF EGYPTIAN PUBLIC HEALTH ASSOCIATION,3,,Q2
JOURNAL OF ELECTIONS PUBLIC OPINION AND PARTIES,3,,Q2
JOURNAL OF EMPIRICAL FINANCE,3,,Q2
JOURNAL OF ENDOCRINE SOCIETY,3,,Q2
JOURNAL OF ENDOCRINOLOGY,3,,Q2
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,3,,Q2
JOURNAL OF ENGINEERING MECHANICS,3,,Q2
JOURNAL OF ENVIRONMENT AND DEVELOPMENT,3,,Q2
JOURNAL OF ENVIRONMENTAL POLICY AND PLANNING,3,,Q2
JOURNAL OF EQUINE VETERINARY SCIENCE,3,,Q2
JOURNAL OF ETHNOBIOLOGY,3,,Q2
JOURNAL OF EVOLUTIONARY BIOLOGY,3,,Q2
JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY,3,,Q2
JOURNAL OF EXPERIMENTAL EDUCATION,3,,Q2
JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,3,,Q2
JOURNAL OF EXPERIMENTAL PSYCHOLOGY HUMAN PERCEPTION AND PERFORMANCE,3,,Q2
JOURNAL OF EXPERIMENTAL PSYCHOLOGY LEARNING MEMORY AND COGNITION,3,,Q2
JOURNAL OF EXPERIMENTAL ZOOLOGY PART A ECOLOGICAL AND INTEGRATIVE PHYSIOLOGY,3,,Q2
JOURNAL OF FAMILY BUSINESS MANAGEMENT,3,,Q2
JOURNAL OF FINANCIAL ECONOMETRICS,3,,Q2
JOURNAL OF FINANCIAL MARKETS,3,,Q2
JOURNAL OF FISH BIOLOGY,3,,Q2
JOURNAL OF FLOOD RISK MANAGEMENT,3,,Q2
JOURNAL OF FLUENCY DISORDERS,3,,Q2
JOURNAL OF FLUORESCENCE,3,,Q2
JOURNAL OF FOOD AND DRUG ANALYSIS,3,,Q2
JOURNAL OF FOOD BIOCHEMISTRY,3,,Q2
JOURNAL OF FOOD MEASUREMENT AND CHARACTERIZATION,3,,Q2
JOURNAL OF FOOD PROCESS ENGINEERING,3,,Q2
JOURNAL OF FOOD SCIENCE,3,,Q2
JOURNAL OF FOOT AND ANKLE RESEARCH,3,,Q2
JOURNAL OF FOURIER ANALYSIS AND APPLICATIONS,3,,Q2
JOURNAL OF FRACTAL GEOMETRY,3,,Q2
JOURNAL OF FRAILTY AND AGING,3,,Q2
JOURNAL OF FUNCTIONAL MORPHOLOGY AND KINESIOLOGY,3,,Q2
JOURNAL OF GAMBLING STUDIES,3,,Q2
JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,3,,Q2
JOURNAL OF GENDER BASED VIOLENCE,3,,Q2
JOURNAL OF GENDER STUDIES,3,,Q2
JOURNAL OF GENERAL PHYSIOLOGY,3,,Q2
JOURNAL OF GEODYNAMICS,3,,Q2
JOURNAL OF GEOLOGICAL SOCIETY,3,,Q2
JOURNAL OF GEOPHYSICAL RESEARCH BIOGEOSCIENCES,3,,Q2
JOURNAL OF GLACIOLOGY,3,,Q2
JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE,3,,Q2
JOURNAL OF GLOBAL SPORT MANAGEMENT,3,,Q2
JOURNAL OF GRID COMPUTING,3,,Q2
JOURNAL OF HAND SURGERY EUROPEAN VOLUME,3,,Q2
JOURNAL OF HAND THERAPY,3,,Q2
JOURNAL OF HEALTH ECONOMICS AND OUTCOMES RESEARCH,3,,Q2
JOURNAL OF HEALTH POPULATION AND NUTRITION,3,,Q2
JOURNAL OF HEALTH PSYCHOLOGY,3,,Q2
JOURNAL OF HEALTH SERVICES RESEARCH AND POLICY,3,,Q2
JOURNAL OF HELMINTHOLOGY,3,,Q2
JOURNAL OF HEPATOCELLULAR CARCINOMA,3,,Q2
JOURNAL OF HERITAGE TOURISM,3,,Q2
JOURNAL OF HETEROCYCLIC CHEMISTRY,3,,Q2
JOURNAL OF HOSPITALITY AND TOURISM EDUCATION,3,,Q2
JOURNAL OF HOUSING AND BUILT ENVIRONMENT,3,,Q2
JOURNAL OF HUMAN GENETICS,3,,Q2
JOURNAL OF HUMAN LACTATION,3,,Q2
JOURNAL OF HUMAN RIGHTS,3,,Q2
JOURNAL OF HUMAN RIGHTS PRACTICE,3,,Q2
JOURNAL OF HYDRAULIC ENGINEERING,3,,Q2
JOURNAL OF HYDRODYNAMICS,3,,Q2
JOURNAL OF HYDROLOGY AND HYDROMECHANICS,3,,Q2
JOURNAL OF HYDROLOGY X,3,,Q2
JOURNAL OF HYDROMETEOROLOGY,3,,Q2
JOURNAL OF HYMENOPTERA RESEARCH,3,,Q2
JOURNAL OF IMAGING,3,,Q2
JOURNAL OF IMMERSION AND CONTENT BASED LANGUAGE EDUCATION,3,,Q2
JOURNAL OF IMMIGRANT AND REFUGEE STUDIES,3,,Q2
JOURNAL OF IMMUNOLOGY,3,,Q2
JOURNAL OF IMMUNOLOGY RESEARCH,3,,Q2
JOURNAL OF INDIAN CHEMICAL SOCIETY,3,,Q2
JOURNAL OF INDUSTRIAL AND PRODUCTION ENGINEERING,3,,Q2
JOURNAL OF INFLAMMATION LONDON,3,,Q2
JOURNAL OF INFLAMMATION RESEARCH,3,,Q2
JOURNAL OF INFORMATION COMMUNICATION AND ETHICS IN SOCIETY,3,,Q2
JOURNAL OF INFORMATION SECURITY AND APPLICATIONS,3,,Q2
JOURNAL OF INSECT CONSERVATION,3,,Q2
JOURNAL OF INTEGRATIVE ENVIRONMENTAL SCIENCES,3,,Q2
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,3,,Q2
JOURNAL OF INTELLIGENT TRANSPORTATION SYSTEMS,3,,Q2
JOURNAL OF INTERNATIONAL DISPUTE SETTLEMENT,3,,Q2
JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,3,,Q2
JOURNAL OF INTERNATIONAL MIGRATION AND INTEGRATION,3,,Q2
JOURNAL OF INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,3,,Q2
JOURNAL OF INTERNATIONAL TRADE AND ECONOMIC DEVELOPMENT,3,,Q2
