Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ANCLAJES,3,,
ANGLIA ZEITSCHRIFT FUR ENGLISCHE PHILOLOGIE,3,,
ANTHROPOLOGICAL MEASUREMENTS OF PHILOSOPHICAL RESEARCH,3,,
ANTICHTHON,3,,
ANUARIO DE ESTUDIOS MEDIEVALES,3,,
ANUARIO LOPE DE VEGA TEXTO LITERATURA CULTURA,3,,
APEIRON A JOURNAL FOR ANCIENT PHILOSOPHY AND SCIENCE,3,,
APPLIED THEATRE RESEARCH,3,,
APPROACHING RELIGION,3,,
ARABIAN ARCHAEOLOGY AND EPIGRAPHY,3,,
ARAMAIC STUDIES,3,,
ARCHAEOLOGICAL RESEARCH IN ASIA,3,,
ARCHITECTURAL HISTORIES,3,,
ARCHITECTURE AND CULTURE,3,,
ARCHITEKTURA AND URBANIZMUS,3,,
ARCHIVES AND RECORDS JOURNAL OF ARCHIVES AND RECORDS ASSOCIATION,3,,
ARCHIVES EUROPEENNES DE SOCIOLOGIE,3,,
ARIEL A REVIEW OF INTERNATIONAL ENGLISH LITERATURE,3,,
ARIES JOURNAL FOR STUDY OF WESTERN ESOTERICISM,3,,
ARS ADRIATICA,3,,
ARS JUDAICA BAR ILAN JOURNAL OF JEWISH ART,3,,
ARS ORIENTALIS,3,,
ART DOCUMENTATION,3,,
ART JOURNAL,3,,
ARTCULTURA REVISTA DE HISTORIA CULTURA E ARTE,3,,
ARTE INDIVIDUO Y SOCIEDAD,3,,
ARTHUR MILLER JOURNAL,3,,
ARTI MUSICES,3,,
ARTIBUS ASIAE,3,,
ARTMARGINS,3,,
ARTS,3,,
ASIAN AND AFRICAN STUDIES,3,,
ASIAN CINEMA,3,,
ASIAN PHILOSOPHY,3,,
ATALANTA REVISTA DE LAS LETRAS BARROCAS,3,,
AUSTRALIAN AND NEW ZEALAND JOURNAL OF ART,3,,
AAPS PHARMSCITECH,4,,Q1
ACADEMIC PSYCHIATRY,4,,Q1
ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,4,,Q1
ACM TRANSACTIONS ON MODELING AND COMPUTER SIMULATION,4,,Q1
ACM TRANSACTIONS ON SENSOR NETWORKS,4,,Q1
ACM TRANSACTIONS ON WEB,4,,Q1
ACS AGRICULTURAL SCIENCE AND TECHNOLOGY,4,,Q1
ACS CHEMICAL HEALTH AND SAFETY,4,,Q1
ACTA CRYSTALLOGRAPHICA SECTION D STRUCTURAL BIOLOGY,4,,Q1
ACTA GEOLOGICA SINICA ENGLISH EDITION,4,,Q1
ACTION RESEARCH,4,,Q1
ACUPUNCTURE AND HERBAL MEDICINE,4,,Q1
ADMET AND DMPK,4,,Q1
ADOLESCENT HEALTH MEDICINE AND THERAPEUTICS,4,,Q1
ADVANCED PHARMACEUTICAL BULLETIN,4,,Q1
ADVANCED SENSOR AND ENERGY MATERIALS,4,,Q1
AGRICULTURAL AND ENVIRONMENTAL LETTERS,4,,Q1
AGRICULTURAL HISTORY,4,,Q1
AI,4,,Q1
AJIDD AMERICAN JOURNAL ON INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,4,,Q1
AL QANTARA,4,,Q1
ALPHA PSYCHIATRY,4,,Q1
AMERICAN JOURNAL OF HUMAN BIOLOGY,4,,Q1
AMERICAN JOURNAL OF PHYSICAL MEDICINE AND REHABILITATION,4,,Q1
ANATOMICAL RECORD ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY,4,,Q1
ANNALS OF ANIMAL SCIENCE,4,,Q1
ANNALS OF FINANCIAL ECONOMICS,4,,Q1
ANNALS OF FOREST RESEARCH,4,,Q1
ANNALS OF OPERATIONS RESEARCH,4,,Q1
ANNALS OF REHABILITATION MEDICINE ARM,4,,Q1
ANUARIO DE PSICOLOGIA JURIDICA,4,,Q1
APHASIOLOGY,4,,Q1
APPLIED COMPUTING AND INFORMATICS,4,,Q1
APPLIED MATHEMATICS IN SCIENCE AND ENGINEERING,4,,Q1
AQUATIC BOTANY,4,,Q1
ARCHIVES OF MEDICAL SCIENCE,4,,Q1
ARRAY,4,,Q1
ARTIFICIAL INTELLIGENCE IN GEOSCIENCES,4,,Q1
ASIA PACIFIC FINANCIAL MARKETS,4,,Q1
ASIA PACIFIC JOURNAL OF ONCOLOGY NURSING,4,,Q1
ASIAN JOURNAL OF INTERNATIONAL LAW,4,,Q1
ASIAN JOURNAL OF SOCIAL SCIENCE,4,,Q1
ASIAN NURSING RESEARCH,4,,Q1
ASLIB JOURNAL OF INFORMATION MANAGEMENT,4,,Q1
ASSISTIVE TECHNOLOGY,4,,Q1
AUSTRALIAN JOURNAL OF EDUCATION,4,,Q1
AUSTRALIAN JOURNAL OF ENVIRONMENTAL EDUCATION,4,,Q1
AUSTRALIAN JOURNAL OF LEARNING DIFFICULTIES,4,,Q1
AUSTRALIAN JOURNAL OF POLITICS AND HISTORY,4,,Q1
AUSTRALIAN SOCIAL WORK,4,,Q1
ABACUS A JOURNAL OF ACCOUNTING FINANCE AND BUSINESS STUDIES,4,,Q2
ACADIENSIS,4,,Q2
ACCOUNTING AND FINANCE,4,,Q2
ACCOUNTING RESEARCH JOURNAL,4,,Q2
ACM JOURNAL OF DATA AND INFORMATION QUALITY,4,,Q2
ACM JOURNAL ON EMERGING TECHNOLOGIES IN COMPUTING SYSTEMS,4,,Q2
ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,4,,Q2
ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,4,,Q2
ACM TRANSACTIONS ON COMPUTER SYSTEMS,4,,Q2
ACM TRANSACTIONS ON INTERACTIVE INTELLIGENT SYSTEMS,4,,Q2
ACM TRANSACTIONS ON MANAGEMENT INFORMATION SYSTEMS,4,,Q2
ACS BIO AND MED CHEM AU,4,,Q2
ACSMS HEALTH AND FITNESS JOURNAL,4,,Q2
ACTA AGRICULTURAE SCANDINAVICA SECTION B SOIL AND PLANT SCIENCE,4,,Q2
ACTA ANAESTHESIOLOGICA SCANDINAVICA,4,,Q2
ACTA CARDIOLOGICA,4,,Q2
ACTA ETHOLOGICA,4,,Q2
ACTA GEOPHYSICA,4,,Q2
ACTA HISTORICA UNIVERSITATIS KLAIPEDENSIS,4,,Q2
ACTA INFORMATICA PRAGENSIA,4,,Q2
ACTA MATHEMATICA SINICA ENGLISH SERIES,4,,Q2
ACTA MECHANICA SOLIDA SINICA,4,,Q2
ACTA NEUROPSYCHIATRICA,4,,Q2
ACTA ODONTOLOGICA SCANDINAVICA,4,,Q2
ACTA ORNITHOLOGICA,4,,Q2
ACTA PAEDIATRICA,4,,Q2
ACTA PHYSIOLOGIAE PLANTARUM,4,,Q2
ACTA POLYTECHNICA HUNGARICA,4,,Q2
ACTA ZOOLOGICA,4,,Q2
ACTAS DERMO SIFILIOGRAFICAS,4,,Q2
ACTION LEARNING,4,,Q2
ACTIVITIES ADAPTATION AND AGING,4,,Q2
ACUPUNCTURE IN MEDICINE,4,,Q2
ACUTE MEDICINE AND SURGERY,4,,Q2
ADAPTED PHYSICAL ACTIVITY QUARTERLY,4,,Q2
ADAPTIVE BEHAVIOR,4,,Q2
ADDICTION RESEARCH AND THEORY,4,,Q2
ADSORPTION JOURNAL OF INTERNATIONAL ADSORPTION SOCIETY,4,,Q2
ADSORPTION SCIENCE AND TECHNOLOGY,4,,Q2
ADULT EDUCATION QUARTERLY,4,,Q2
ADULT LEARNING,4,,Q2
ADVANCED ENERGY AND SUSTAINABILITY RESEARCH,4,,Q2
ADVANCED NANOBIOMED RESEARCH,4,,Q2
ADVANCED OPTICAL TECHNOLOGIES,4,,Q2
ADVANCES IN AGRICULTURE,4,,Q2
ADVANCES IN APPLIED CLIFFORD ALGEBRAS,4,,Q2
ADVANCES IN APPLIED MATHEMATICS AND MECHANICS,4,,Q2
ADVANCES IN BUILDING ENERGY RESEARCH,4,,Q2
ADVANCES IN CANCER BIOLOGY METASTASIS,4,,Q2
ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,4,,Q2
ADVANCES IN FUZZY SYSTEMS,4,,Q2
ADVANCES IN KIDNEY DISEASE AND HEALTH,4,,Q2
ADVANCES IN MEDICAL EDUCATION AND PRACTICE,4,,Q2
ADVANCES IN NEONATAL CARE,4,,Q2
ADVANCES IN NEURODEVELOPMENTAL DISORDERS,4,,Q2
ADVANCES IN NURSING SCIENCE,4,,Q2
ADVANCES IN OPERATOR THEORY,4,,Q2
ADVANCES IN PHARMACOLOGICAL AND PHARMACEUTICAL SCIENCES,4,,Q2
ADVANCES IN PHYSIOLOGY EDUCATION,4,,Q2
ADVANCES IN RADIATION ONCOLOGY,4,,Q2
ADVANCES IN RESPIRATORY MEDICINE,4,,Q2
ADVANCES IN STRUCTURAL ENGINEERING,4,,Q2
AEM EDUCATION AND TRAINING,4,,Q2
AEROBIOLOGIA,4,,Q2
AERONAUTICAL JOURNAL,4,,Q2
AEROSOL SCIENCE AND TECHNOLOGY,4,,Q2
AESTHETIC SURGERY JOURNAL OPEN FORUM,4,,Q2
AESTIMUM,4,,Q2
AFFECTIVE SCIENCE,4,,Q2
AFRICAN AND ASIAN STUDIES,4,,Q2
AFRICAN HISTORICAL REVIEW,4,,Q2
AFRICAN JOURNAL OF ECONOMIC AND MANAGEMENT STUDIES,4,,Q2
AFRIKA MATEMATIKA,4,,Q2
AGING BRAIN,4,,Q2
AGREKON,4,,Q2
AGRI JOURNAL OF TURKISH SOCIETY OF ALGOLOGY,4,,Q2
AGRICULTURAL FINANCE REVIEW,4,,Q2
AGRISOST,4,,Q2
AI MAGAZINE,4,,Q2
AIDS EDUCATION AND PREVENTION,4,,Q2
AIDS RESEARCH AND THERAPY,4,,Q2
AIDS REVIEWS,4,,Q2
AIMS AGRICULTURE AND FOOD,4,,Q2
AIMS MICROBIOLOGY,4,,Q2
AIR AND SPACE LAW,4,,Q2
ALCHERINGA,4,,Q2
ALCOHOL,4,,Q2
ALGEBRA AND LOGIC,4,,Q2
ALGORITHMS,4,,Q2
ALL EARTH,4,,Q2
ALLERGY ASTHMA AND CLINICAL IMMUNOLOGY,4,,Q2
ALTERNATIVE LAW JOURNAL,4,,Q2
AMEGHINIANA,4,,Q2
AMERICAN JOURNAL OF ALZHEIMERS DISEASE AND OTHER DEMENTIAS,4,,Q2
AMERICAN JOURNAL OF AUDIOLOGY,4,,Q2
AMERICAN JOURNAL OF DISTANCE EDUCATION,4,,Q2
AMERICAN JOURNAL OF EVALUATION,4,,Q2
AMERICAN JOURNAL OF HEALTH PROMOTION,4,,Q2
AMERICAN JOURNAL OF LAW AND MEDICINE,4,,Q2
AMERICAN JOURNAL OF MANAGED CARE,4,,Q2
AMERICAN JOURNAL OF MEDICAL SCIENCES,4,,Q2
AMERICAN JOURNAL OF MENS HEALTH,4,,Q2
AMERICAN JOURNAL OF NURSING,4,,Q2
AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,4,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,4,,Q2
AMERICAN JOURNAL OF POTATO RESEARCH,4,,Q2
AMERICAN JOURNAL OF SCIENCE,4,,Q2
AMERICAN LAW AND ECONOMICS REVIEW,4,,Q2
AMERICAN MUSEUM NOVITATES,4,,Q2
AMERICANIA REVISTA DE ESTUDIOS LATINOAMERICANOS,4,,Q2
AMFITEATRU ECONOMIC,4,,Q2
AMPHIBIA REPTILIA,4,,Q2
AMPHIBIAN AND REPTILE CONSERVATION,4,,Q2
AMYOTROPHIC LATERAL SCLEROSIS AND FRONTOTEMPORAL DEGENERATION,4,,Q2
ANAESTHESIOLOGY INTENSIVE THERAPY,4,,Q2
ANALELE STIINTIFICE ALE UNIVERSITATII OVIDIUS CONSTANTA SERIA MATEMATICA,4,,Q2
ANALES DE PEDIATRIA,4,,Q2
ANALI ZAVODA ZA POVIJESNE ZNANOSTI HRVATSKE AKADEMIJE ZNANOSTI I UMJETNOSTI U DUBROVNIKU,4,,Q2
ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY,4,,Q2
ANALYSIS AND SENSING,4,,Q2
ANALYTICAL CELLULAR PATHOLOGY,4,,Q2
ANATOLIAN STUDIES,4,,Q2
ANATOMICAL SCIENCE INTERNATIONAL,4,,Q2
ANDEAN GEOLOGY,4,,Q2
ANEMIA,4,,Q2
ANIMAL GENETICS,4,,Q2
ANIMAL REPRODUCTION,4,,Q2
ANNALI DI STORIA DELLE UNIVERSITA ITALIANE,4,,Q2
ANNALS ACADEMY OF MEDICINE SINGAPORE,4,,Q2
ANNALS OF APPLIED STATISTICS,4,,Q2
ANNALS OF GERIATRIC MEDICINE AND RESEARCH,4,,Q2
ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,4,,Q2
ANNALS OF HEPATO BILIARY PANCREATIC SURGERY,4,,Q2
ANNALS OF HUMAN BIOLOGY,4,,Q2
ANNALS OF MEDICINE AND SURGERY,4,,Q2
ANNALS OF NUCLEAR MEDICINE,4,,Q2
ANNALS OF PLASTIC SURGERY,4,,Q2
ANNALS OF ROYAL COLLEGE OF SURGEONS OF ENGLAND,4,,Q2
ANNALS OF SAUDI MEDICINE,4,,Q2
ANNALS OF SURGICAL TREATMENT AND RESEARCH,4,,Q2
ANNALS OF THORACIC MEDICINE,4,,Q2
ANNALS OF UNIVERSITY OF CRAIOVA MATHEMATICS AND COMPUTER SCIENCE SERIES,4,,Q2
ANNALS OF VASCULAR SURGERY,4,,Q2
ANNALS OF WORK EXPOSURES AND HEALTH,4,,Q2
ANTHROPOCENE COASTS,4,,Q2
ANTHROPOLOGY AND MEDICINE,4,,Q2
ANTHROPOLOGY OF CONSCIOUSNESS,4,,Q2
ANTI CANCER AGENTS IN MEDICINAL CHEMISTRY,4,,Q2
ANUARIO DE HISTORIA DE LA IGLESIA,4,,Q2
ANUARIO DE LA ESCUELA DE HISTORIA VIRTUAL,4,,Q2
ANZ JOURNAL OF SURGERY,4,,Q2
APMIS,4,,Q2
APPLICABLE ANALYSIS,4,,Q2
APPLICATIONS IN ENGINEERING SCIENCE,4,,Q2
APPLIED ANIMAL SCIENCE,4,,Q2
APPLIED ARTIFICIAL INTELLIGENCE,4,,Q2
APPLIED COMPUTATIONAL INTELLIGENCE AND SOFT COMPUTING,4,,Q2
APPLIED ECONOMICS,4,,Q2
APPLIED GENERAL TOPOLOGY,4,,Q2
APPLIED MATHEMATICS A JOURNAL OF CHINESE UNIVERSITIES SERIES B,4,,Q2
APPLIED MOBILITIES,4,,Q2
APPLIED NETWORK SCIENCE,4,,Q2
APPLIED PHYSICS A MATERIALS SCIENCE AND PROCESSING,4,,Q2
APPLIED PHYSIOLOGY NUTRITION AND METABOLISM,4,,Q2
APPLIED SCIENCES BASEL,4,,Q2
APPLIED SPATIAL ANALYSIS AND POLICY,4,,Q2
APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,4,,Q2
APPLIED SYSTEM INNOVATION,4,,Q2
APUNTS EDUCACION FISICA Y DEPORTES,4,,Q2
AQUA WATER INFRASTRUCTURE ECOSYSTEMS AND SOCIETY,4,,Q2
AQUACULTURE FISH AND FISHERIES,4,,Q2
AQUACULTURE RESEARCH,4,,Q2
AQUATIC ECOLOGY,4,,Q2
AQUATIC LIVING RESOURCES,4,,Q2
ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,4,,Q2
ARABIAN JOURNAL OF MATHEMATICS,4,,Q2
ARCHITECTURAL HISTORY,4,,Q2
ARCHIVES OF ACADEMIC EMERGENCY MEDICINE,4,,Q2
ARCHIVES OF AGRONOMY AND SOIL SCIENCE,4,,Q2
ARCHIVES OF BONE AND JOINT SURGERY ABJS,4,,Q2
ARCHIVES OF CARDIOVASCULAR DISEASES,4,,Q2
ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,4,,Q2
ARCHIVES OF CONTROL SCIENCES,4,,Q2
ARCHIVES OF GYNECOLOGY AND OBSTETRICS,4,,Q2
ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,4,,Q2
ARCHIVES OF MEDICAL RESEARCH,4,,Q2
ARCHIVES OF ORAL BIOLOGY,4,,Q2
ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,4,,Q2
ARCHIVES OF PSYCHIATRIC NURSING,4,,Q2
ARCHIVES OF REHABILITATION RESEARCH AND CLINICAL TRANSLATION,4,,Q2
ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,4,,Q2
ARCTIC SCIENCE,4,,Q2
ARDEA,4,,Q2
ARENAL REVISTA DE HISTORIA DE LAS MUJERES,4,,Q2
ARMENIAN JOURNAL OF MATHEMATICS,4,,Q2
ARO SCIENTIFIC JOURNAL OF KOYA UNIVERSITY,4,,Q2
ARS MATHEMATICA CONTEMPORANEA,4,,Q2
ARTHROPLASTY TODAY,4,,Q2
ARTIFICIAL ORGANS,4,,Q2
ARTS IN PSYCHOTHERAPY,4,,Q2
ARYS ANTIGUEDAD RELIGIONES Y SOCIEDADES,4,,Q2
ASCE ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS PART B MECHANICAL ENGINEERING,4,,Q2
ASIA AND PACIFIC POLICY STUDIES,4,,Q2
ASIA PACIFIC JOURNAL OF ACCOUNTING AND ECONOMICS,4,,Q2
ASIA PACIFIC JOURNAL OF EDUCATION,4,,Q2
ASIA PACIFIC JOURNAL OF OCEAN LAW AND POLICY,4,,Q2
ASIA PACIFIC JOURNAL OF PUBLIC ADMINISTRATION,4,,Q2
ASIA PACIFIC JOURNAL OF REGIONAL SCIENCE,4,,Q2
ASIA PACIFIC JOURNAL OF TEACHER EDUCATION,4,,Q2
ASIA PACIFIC PSYCHIATRY,4,,Q2
ASIAN BUSINESS AND MANAGEMENT,4,,Q2
ASIAN EDUCATION AND DEVELOPMENT STUDIES,4,,Q2
ASIAN JOURNAL OF CONTROL,4,,Q2
ASIAN JOURNAL OF MIDDLE EASTERN AND ISLAMIC STUDIES,4,,Q2
ASIAN JOURNAL OF TECHNOLOGY INNOVATION,4,,Q2
ASIAN JOURNAL OF WTO AND INTERNATIONAL HEALTH LAW AND POLICY,4,,Q2
ASIAN REVIEW OF ACCOUNTING,4,,Q2
ASIAN REVIEW OF WORLD HISTORIES,4,,Q2
ASN NEURO,4,,Q2
ASPASIA,4,,Q2
ASTA ADVANCES IN STATISTICAL ANALYSIS,4,,Q2
ATENCION PRIMARIA,4,,Q2
ATLA ALTERNATIVES TO LABORATORY ANIMALS,4,,Q2
AULA ABIERTA,4,,Q2
AURIS NASUS LARYNX,4,,Q2
AUSTRALASIAN ACCOUNTING BUSINESS AND FINANCE JOURNAL,4,,Q2
AUSTRALASIAN JOURNAL OF EARLY CHILDHOOD,4,,Q2
AUSTRALASIAN MARKETING JOURNAL,4,,Q2
AUSTRALIAN ECONOMIC PAPERS,4,,Q2
AUSTRALIAN JOURNAL OF GENERAL PRACTICE,4,,Q2
AUSTRALIAN JOURNAL OF PUBLIC ADMINISTRATION,4,,Q2
AUSTRALIAN JOURNAL OF RURAL HEALTH,4,,Q2
AUSTRALIAN MAMMALOGY,4,,Q2
AUSTRALIAN OCCUPATIONAL THERAPY JOURNAL,4,,Q2
AUTOMATED SOFTWARE ENGINEERING,4,,Q2
AVIAN BIOLOGY RESEARCH,4,,Q2
AVIAN DISEASES,4,,Q2
AYER,4,,Q2
