Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
STOCHASTIC MODELS,4,,Q4
STOCHASTIC PROCESSES AND THEIR APPLICATIONS,3,,Q2
STOCHASTICS AN INTERNATIONAL JOURNAL OF PROBABILITY AND STOCHASTIC PROCESSES,4,,Q3
STOCHASTICS AND DYNAMICS,4,,Q3
STOCHASTICS AND PARTIAL DIFFERENTIAL EQUATIONS ANALYSIS AND COMPUTATIONS,2,,Q2
STORIA DEL PENSIERO POLITICO,4,,Q4
STORIA DELL ARTE,3,,
STORIA DELLE DONNE,4,,Q4
STORICA,4,,Q2
STORINKY ISTORIYI HISTORY PAGES,4,,Q3
STRABISMUS,4,,Q4
STRAD,,,
STRAHLENTHERAPIE UND ONKOLOGIE,3,,Q2
STRAIN,4,,Q2
STRATEGIC ANALYSIS,4,,Q4
STRATEGIC CHANGE BRIEFINGS IN ENTREPRENEURIAL FINANCE,4,,Q1
STRATEGIC ENTREPRENEURSHIP JOURNAL,2,,Q1
STRATEGIC MANAGEMENT,4,,Q3
STRATEGIC MANAGEMENT JOURNAL,1,Yes,Q1
STRATEGIC ORGANIZATION,3,,Q2
STRATEGIC REVIEW FOR SOUTHERN AFRICA,4,,Q3
STRATEGIES FOR POLICY IN SCIENCE AND EDUCATION STRATEGII NA OBRAZOVATELNATA I NAUCHNATA POLITIKA,4,,Q3
STRATEGIES IN TRAUMA AND LIMB RECONSTRUCTION,4,,Q3
STRATEGY SCIENCE,4,,Q2
STRATIGRAPHY,4,,Q4
STRATIGRAPHY AND GEOLOGICAL CORRELATION,4,,Q3
STRATUM PLUS,4,,
STRENAE RECHERCHES SUR LES LIVRES ET LES OBJETS CULTURELS DE L ENFANCE,4,,
STRENGTH AND CONDITIONING JOURNAL,4,,Q1
STRENGTH FRACTURE AND COMPLEXITY,4,,Q4
STRENGTH OF MATERIALS,4,,Q3
STRESS AND HEALTH,2,,Q2
STRESS BIOLOGY,,,Q1
STRESS INTERNATIONAL JOURNAL ON BIOLOGY OF STRESS,4,,Q1
STROJNISKI VESTNIK JOURNAL OF MECHANICAL ENGINEERING,4,,Q4
STROKE,1,Yes,Q1
STROKE AND VASCULAR NEUROLOGY,2,,Q1
STROKE RESEARCH AND TREATMENT,4,,Q3
STROKE VASCULAR AND INTERVENTIONAL NEUROLOGY,4,,Q2
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,3,,Q1
STRUCTURAL CHANGE AND ECONOMIC DYNAMICS,2,,Q1
STRUCTURAL CHEMISTRY,4,,Q2
STRUCTURAL CONCRETE,3,,Q2
STRUCTURAL CONTROL AND HEALTH MONITORING,2,,Q1
STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS,4,,Q3
STRUCTURAL DYNAMICS US,3,,Q2
STRUCTURAL ENGINEERING AND MECHANICS,4,,Q2
STRUCTURAL ENGINEERING INTERNATIONAL,4,,Q3
STRUCTURAL EQUATION MODELING A MULTIDISCIPLINARY JOURNAL,3,,Q1
STRUCTURAL HEALTH MONITORING AN INTERNATIONAL JOURNAL,2,,Q1
STRUCTURAL HEART JOURNAL OF HEART TEAM,4,,Q2
STRUCTURAL INTEGRITY AND LIFE INTEGRITET I VEK KONSTRUKCIJA,4,,
STRUCTURAL MONITORING AND MAINTENANCE AN INTERNATIONAL JOURNAL,4,,Q4
STRUCTURAL SAFETY,2,,Q1
STRUCTURE,2,Yes,Q1
STRUCTURE AND INFRASTRUCTURE ENGINEERING,3,,Q2
STRUCTURES,2,,Q1
STRUMENTI CRITICI,3,,
STUDENT SUCCESS,4,,Q3
STUDI E PROBLEMI DI CRITICA TESTUALE,4,,
STUDI E SAGGI LINGUISTICI,4,,Q4
STUDI FRANCESI,4,,
STUDI IRLANDESI A JOURNAL OF IRISH STUDIES,4,,Q3
STUDI ISPANICI,,,
STUDI KANTIANI,4,,
STUDI MEDIEVALI,4,,
STUDI MUSICALI NUOVA SERIE,3,,
STUDI PASOLINIANI RIVISTA INTERNAZIONALE,3,,
STUDI PIEMONTESI,4,,
STUDI SECENTESCHI,4,,
STUDI SLAVISTICI,4,,
STUDI STORICI,4,,Q2
STUDIA AUREA REVISTA DE LITERATURA ESPANOLA Y TEORIA LITERARIA DEL RENACIMIENTO Y SIGLO DE ORO,3,,
STUDIA AUSTRIACA,4,,
STUDIA CANONICA,4,,
STUDIA CERANEA,4,,
STUDIA ET DOCUMENTA,3,,
STUDIA ETHNOLOGICA CROATICA,4,,Q4
STUDIA EUROPEJSKIE STUDIES IN EUROPEAN AFFAIRS,4,,Q2
STUDIA GEOPHYSICA ET GEODAETICA,4,,Q4
STUDIA GEOTECHNICA ET MECHANICA,4,,Q4
STUDIA HISTORIAE OECONOMICAE,4,,Q3
STUDIA HISTORIAE SCIENTIARUM,,,Q3
STUDIA HISTORICA HISTORIA ANTIGUA,4,,Q4
STUDIA HISTORICA HISTORIA MEDIEVAL,4,,
STUDIA HISTORICA HISTORIA MODERNA,4,,Q2
STUDIA ISLAMIKA,4,,
STUDIA LEIBNITIANA,4,,
STUDIA LINGUISTICA,3,,
STUDIA LITTERARUM,3,,
STUDIA LOGICA,3,,Q2
STUDIA MATHEMATICA,4,,Q2
STUDIA METRICA ET POETICA,2,,
STUDIA MONASTICA,4,,
STUDIA MUSICOLOGICA,3,,
STUDIA NEOARISTOTELICA A JOURNAL OF ANALYTICAL SCHOLASTICISM,4,,
STUDIA NEOPHILOLOGICA,4,,
STUDIA PHAENOMENOLOGICA,3,,
STUDIA PHILOSOPHICA KANTIANA,4,,
STUDIA PRAWNICZE KUL,4,,Q4
STUDIA PSYCHOLOGICA,4,,Q4
STUDIA QUATERNARIA,4,,Q4
STUDIA ROSENTHALIANA,4,,
STUDIA SCIENTIARUM MATHEMATICARUM HUNGARICA,4,,Q3
STUDIA SEMIOTYCZNE,4,,
STUDIA SLAVICA ET BALCANICA PETROPOLITANA,4,,Q3
STUDIA THEODISCA,4,,
STUDIA THEOLOGICA CZECH REPUBLIC,4,,
STUDIA THEOLOGICA NORDIC JOURNAL OF THEOLOGY,4,,
STUDIA UNIVERSITATIS BABES BOLYAI CHEMIA,4,,Q4
STUDIA UNIVERSITATIS BABES BOLYAI MATHEMATICA,4,,Q4
STUDIA UNIVERSITATIS BABES BOLYAI MUSICA,4,,
STUDIA UNIVERSITATIS BABES BOLYAI PHILOLOGIA,4,,
STUDIA UNIVERSITATIS BABES BOLYAI PHILOSOPHIA,4,,
STUDIA UNIVERSITATIS VASILE GOLDIS ARAD SERIA STIINTE ECONOMICE,4,,Q4
STUDIA WARMINSKIE,4,,
STUDIA Z FILOLOGII POLSKIEJ I SLOWIANSKIEJ,4,,
STUDIEN ZUR DEUTSCHEN SPRACHE UND LITERATUR ALMAN DILI VE EDEBIYATI DERGISI,4,,Q4
STUDIES IN AGRICULTURAL ECONOMICS,4,,Q3
STUDIES IN AMERICAN FICTION,3,,
STUDIES IN AMERICAN HUMOR,3,,
STUDIES IN AMERICAN INDIAN LITERATURES,4,,
STUDIES IN AMERICAN JEWISH LITERATURE,4,,
STUDIES IN AMERICAN POLITICAL DEVELOPMENT,4,,Q3
STUDIES IN APPLIED MATHEMATICS,2,,Q1
STUDIES IN ART EDUCATION,4,,Q3
STUDIES IN AUSTRALASIAN CINEMA,1,Yes,
STUDIES IN BUSINESS AND ECONOMICS,4,,Q3
STUDIES IN CANADIAN LITERATURE ETUDES EN LITTERATURE CANADIENNE,4,,
STUDIES IN CHINESE RELIGIONS,3,,
STUDIES IN CHRISTIAN ETHICS,3,,
STUDIES IN CLINICAL SOCIAL WORK TRANSFORMING PRACTICE EDUCATION AND RESEARCH,,,
STUDIES IN COMICS,4,,
STUDIES IN COMPARATIVE INTERNATIONAL DEVELOPMENT,3,,Q3
STUDIES IN CONFLICT AND TERRORISM,3,,Q2
STUDIES IN CONSERVATION,3,,Q4
STUDIES IN CONTINUING EDUCATION,3,,Q2
STUDIES IN DOCUMENTARY FILM,1,Yes,
STUDIES IN EAST EUROPEAN THOUGHT,3,,Q4
STUDIES IN EASTERN EUROPEAN CINEMA,3,,
STUDIES IN ECONOMICS AND FINANCE,4,,Q2
STUDIES IN EDUCATION OF ADULTS NIACE,4,,Q2
STUDIES IN EDUCATIONAL EVALUATION,2,,Q1
STUDIES IN ENGLISH LITERATURE 1500 1900,4,,
STUDIES IN ETHNICITY AND NATIONALISM,4,,Q4
STUDIES IN EUROPEAN CINEMA,3,,
STUDIES IN FAMILY PLANNING,2,,Q1
STUDIES IN GRADUATE AND POSTDOCTORAL EDUCATION,3,,Q2
STUDIES IN HIGHER EDUCATION,2,Yes,Q1
STUDIES IN HISTORY,3,,Q3
STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,2,Yes,Q1
STUDIES IN HISTORY AND THEORY OF ARCHITECTURE STUDII DE ISTORIA SI TEORIA ARHITECTURII,4,,
STUDIES IN HISTORY OF GARDENS AND DESIGNED LANDSCAPES,3,,
STUDIES IN INDIAN POLITICS,4,,Q3
STUDIES IN INFORMATICS AND CONTROL,4,,Q4
STUDIES IN LANGUAGE,3,,Q4
STUDIES IN LANGUAGE ASSESSMENT,4,,Q3
STUDIES IN LATIN AMERICAN POPULAR CULTURE,3,,
STUDIES IN MUSICAL THEATRE,3,,
STUDIES IN MYCOLOGY,1,Yes,Q1
STUDIES IN NONLINEAR DYNAMICS AND ECONOMETRICS,4,,Q3
STUDIES IN NOVEL,2,,
STUDIES IN PEOPLES HISTORY,4,,Q3
STUDIES IN PHILOLOGY,2,,
STUDIES IN PHILOSOPHY AND EDUCATION,4,,Q3
STUDIES IN PSYCHOLOGY,4,,Q3
STUDIES IN PSYCHOLOGY PSIKOLOJI CALISMALARI DERGISI,4,,Q4
STUDIES IN RELIGION SCIENCES RELIGIEUSES,4,,
STUDIES IN ROMANTICISM,2,,
STUDIES IN RUSSIAN AND SOVIET CINEMA,2,,
STUDIES IN SCIENCE EDUCATION,1,Yes,Q1
STUDIES IN SECOND LANGUAGE ACQUISITION,1,Yes,Q1
STUDIES IN SECOND LANGUAGE LEARNING AND TEACHING,1,Yes,Q1
STUDIES IN SELF ACCESS LEARNING JOURNAL,4,,Q4
STUDIES IN SOCIAL JUSTICE,3,,Q2
STUDIES IN SPANISH AND LATIN AMERICAN CINEMAS,3,,
STUDIES IN SPIRITUALITY,,,
STUDIES IN THEATRE AND PERFORMANCE,3,,
STUDIES IN WORLD CHRISTIANITY,3,,
STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT,4,,Q3
STUDII DE LINGVISTICA,4,,
STUDIJNE ZVESTI ARCHEOLOGICKEHO USTAVU SLOVENSKEJ AKADEMIE VIED,4,,
STUDYING TEACHER EDUCATION,4,,Q2
STUF LANGUAGE TYPOLOGY AND UNIVERSALS,2,,
STYLE,2,,
SU URUNLERI DERGISI,4,,Q4
SUB STANCE,4,,
SUBJECTIVITY,3,,Q3
SUBSTANCE ABUSE,3,,Q2
SUBSTANCE ABUSE AND REHABILITATION,3,,Q1
SUBSTANCE ABUSE RESEARCH AND TREATMENT,4,,Q2
SUBSTANCE ABUSE TREATMENT PREVENTION AND POLICY,3,,Q1
SUBSTANCE USE AND ADDICTION JOURNAL,,,
SUBSTANCE USE AND MISUSE,4,,Q3
SUBSTANCE USE RESEARCH AND TREATMENT,,,
SUBTERRANEAN BIOLOGY,3,,Q2
SUCHT INTERDISCIPLINARY JOURNAL OF ADDICTION RESEARCH,,,Q4
SUCHT ZEITSCHRIFT FUR WISSENSCHAFT UND PRAXIS,4,,
SUCHTTHERAPIE,4,,Q4
SUDAN JOURNAL OF MEDICAL SCIENCES,4,,Q4
SUGAR INDUSTRY INTERNATIONAL,,,Q4
SUGAR INDUSTRY ZUCKERINDUSTRIE,4,,Q4
SUGAR TECH,4,,Q2
SUICIDE AND LIFE THREATENING BEHAVIOR,2,,Q1
SUICIDOLOGY,4,,Q4
SUMA DE NEGOCIOS,4,,Q4
SUMARSKI LIST,4,,Q4
SUN YAT SEN JOURNAL OF HUMANITIES,4,,
SUNGKYUN JOURNAL OF EAST ASIAN STUDIES,3,,
SUPERCONDUCTIVITY,1,Yes,Q1
SUPERCONDUCTOR SCIENCE AND TECHNOLOGY,1,Yes,Q2
SUPPLY CHAIN FORUM,4,,Q2
SUPPLY CHAIN MANAGEMENT AN INTERNATIONAL JOURNAL,2,,Q1
SUPPORT FOR LEARNING,4,,Q3
SUPPORTIVE CARE IN CANCER,3,,Q1
SUPRAMOLECULAR CHEMISTRY,4,,Q2
SUPREME COURT REVIEW,3,,Q1
SURANAREE JOURNAL OF SCIENCE AND TECHNOLOGY,4,,Q4
SURFACE AND COATINGS TECHNOLOGY,2,,Q1
SURFACE AND INTERFACE ANALYSIS,3,,Q4
SURFACE COATINGS INTERNATIONAL,4,,Q4
SURFACE ENGINEERING,4,,Q3
SURFACE ENGINEERING AND APPLIED ELECTROCHEMISTRY,4,,Q4
SURFACE INNOVATIONS,4,,Q2
SURFACE REVIEW AND LETTERS,4,,Q4
SURFACE SCIENCE,3,,Q3
SURFACE SCIENCE REPORTS,1,Yes,Q1
SURFACE SCIENCE SPECTRA,4,,Q3
SURFACE TOPOGRAPHY METROLOGY AND PROPERTIES,4,,Q2
SURFACES,4,,Q3
SURFACES AND INTERFACES,3,,Q1
SURGEON JOURNAL OF ROYAL COLLEGES OF SURGEONS OF EDINBURGH AND IRELAND,3,,Q1
SURGERIES,,,Q3
SURGERY,2,,Q1
SURGERY FOR OBESITY AND RELATED DISEASES,2,,Q1
SURGERY IN PRACTICE AND SCIENCE,4,,Q3
SURGERY JOURNAL,4,,Q3
SURGERY OPEN SCIENCE,4,,Q2
SURGERY TODAY,4,,Q2
SURGICAL AND RADIOLOGIC ANATOMY,4,,Q3
SURGICAL CASE REPORTS,4,,Q4
SURGICAL CLINICS OF NORTH AMERICA,3,,Q1
SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,2,,Q1
SURGICAL INFECTIONS,4,,Q3
SURGICAL INNOVATION,4,,Q2
SURGICAL LAPAROSCOPY ENDOSCOPY AND PERCUTANEOUS TECHNIQUES,4,,Q3
SURGICAL ONCOLOGY CLINICS OF NORTH AMERICA,3,,Q1
SURGICAL ONCOLOGY OXFORD,3,,Q1
SURGICAL PRACTICE,4,,Q4
SURGICAL TECHNIQUES DEVELOPMENT,4,,Q4
SURGICAL TECHNOLOGY INTERNATIONAL INTERNATIONAL DEVELOPMENTS IN SURGERY AND SURGICAL RESEARCH,4,,Q3
SURVEILLANCE AND SOCIETY,4,,Q2
SURVEY METHODOLOGY,4,,Q2
SURVEY OF OPHTHALMOLOGY,2,,Q1
SURVEY RESEARCH METHODS,4,,Q3
SURVEY REVIEW,4,,Q4
SURVEYS IN GEOPHYSICS,2,,Q1
SURVIVAL,3,,Q2
SUSMAT,2,,Q1
SUSTAINABILITY,3,,Q2
SUSTAINABILITY ACCOUNTING MANAGEMENT AND POLICY JOURNAL,3,,Q1
SUSTAINABILITY AND CLIMATE CHANGE,,,Q4
SUSTAINABILITY SCIENCE,2,,Q1
SUSTAINABILITY SCIENCE PRACTICE AND POLICY,2,,Q1
SUSTAINABLE AND RESILIENT INFRASTRUCTURE,3,,Q2
SUSTAINABLE CHEMISTRY,,,Q2
SUSTAINABLE CHEMISTRY AND PHARMACY,2,Yes,Q1
SUSTAINABLE CHEMISTRY FOR CLIMATE ACTION,,,Q1
SUSTAINABLE CITIES AND SOCIETY,1,Yes,Q1
SUSTAINABLE COMPUTING INFORMATICS AND SYSTEMS,3,,Q1
SUSTAINABLE DEVELOPMENT,2,,Q1
SUSTAINABLE ENERGY AND FUELS,4,,Q2
SUSTAINABLE ENERGY GRIDS AND NETWORKS,2,,Q1
SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS,2,,Q2
SUSTAINABLE ENVIRONMENT,4,,Q3
SUSTAINABLE ENVIRONMENT RESEARCH,3,,Q2
SUSTAINABLE FUTURES,3,,Q1
SUSTAINABLE MATERIALS AND TECHNOLOGIES,2,,Q1
SUSTAINABLE PRODUCTION AND CONSUMPTION,1,Yes,Q1
SUSTAINABLE WATER RESOURCES MANAGEMENT,4,,Q3
SUVREMENA LINGVISTIKA,4,,
SVMMA REVISTA DE CULTURES MEDIEVALS,4,,
SWARM AND EVOLUTIONARY COMPUTATION,2,,Q1
SWARM INTELLIGENCE,4,,Q3
SWIAT I SLOWO,4,,
SWISS JOURNAL OF GEOSCIENCES,3,,Q2
SWISS JOURNAL OF PALAEONTOLOGY,2,,Q1
SWISS MEDICAL WEEKLY,4,,Q2
SWISS POLITICAL SCIENCE REVIEW,3,,Q2
SYDNEY LAW REVIEW,4,,Q2
SYDOWIA,4,,Q4
SYLWAN,4,,Q4
SYMBIOSIS,4,,Q3
SYMBOLAE OSLOENSES,3,,
SYMBOLIC INTERACTION,3,,Q2
SYMMETRY BASEL,3,,Q2
SYMMETRY CULTURE AND SCIENCE,4,,Q4
SYMMETRY INTEGRABILITY AND GEOMETRY METHODS AND APPLICATIONS,3,,Q2
SYMPLOKE,4,,Q4
SYMPOSIUM A QUARTERLY JOURNAL IN MODERN LITERATURES,4,,
SYMPOSIUM CANADIAN JOURNAL OF CONTINENTAL PHILOSOPHY,4,,
SYNAPSE,4,,
SYNAPSE STRUCTURE FUNCTION CONNECTIVITY,,,Q4
SYNERGIES MEXIQUE,4,,
SYNESIS,4,,
SYNLETT,4,,Q3
SYNOPEN,4,,Q3
SYNTAX A JOURNAL OF THEORETICAL EXPERIMENTAL AND INTERDISCIPLINARY RESEARCH,1,Yes,Q2
SYNTHESE,2,Yes,Q1
SYNTHESIS LA PLATA,4,,
SYNTHESIS PHILOSOPHICA,4,,
SYNTHESIS STUTTGART,4,,Q2
SYNTHETIC AND SYSTEMS BIOTECHNOLOGY,1,Yes,Q1
SYNTHETIC BIOLOGY,4,,Q2
SYNTHETIC COMMUNICATIONS,4,,Q3
SYNTHETIC METALS,3,,Q2
SYSTEM,1,Yes,Q1
SYSTEM DYNAMICS REVIEW,4,,Q1
SYSTEMATIC AND APPLIED ACAROLOGY,3,,Q3
SYSTEMATIC AND APPLIED MICROBIOLOGY,2,,Q2
SYSTEMATIC BIOLOGY,1,Yes,Q1
SYSTEMATIC BOTANY,4,,Q4
SYSTEMATIC ENTOMOLOGY,1,Yes,Q1
SYSTEMATIC PARASITOLOGY,4,,Q4
SYSTEMATIC REVIEWS,3,,Q1
SYSTEMATICS AND BIODIVERSITY,3,,Q2
SYSTEMIC PRACTICE AND ACTION RESEARCH,4,,Q3
SYSTEMS,4,,Q1
SYSTEMS AND CONTROL LETTERS,3,,Q2
SYSTEMS AND SOFT COMPUTING,,,Q2
SYSTEMS BIOLOGY IN REPRODUCTIVE MEDICINE,4,,Q2
SYSTEMS ENGINEERING,3,,Q3
SYSTEMS MICROBIOLOGY AND BIOMANUFACTURING,4,,Q2
SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,4,,Q2
SYSTEMS SCIENCE AND CONTROL ENGINEERING,4,,Q2
SZTUKA I DOKUMENTACJA ART AND DOCUMENTATION,4,,
