Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
CUTIS,4,,Q2
CYTOJOURNAL,4,,Q2
CYTOMETRY PART B CLINICAL CYTOMETRY,4,,Q2
CZECH JOURNAL OF GENETICS AND PLANT BREEDING,4,,Q2
CANADIAN JOURNAL OF LAW AND SOCIETY LA REVUE CANADIENNE DROIT ET SOCIETE,,,Q2
CHEMICAL DATA COLLECTIONS,,,Q2
CHINESE JOURNAL OF ELECTRICAL ENGINEERING,,,Q2
CLEANER WASTE SYSTEMS,,,Q2
CLINICAL PSYCHOLOGY IN EUROPE,,,Q2
COMMUNICATIONS ON ANALYSIS AND COMPUTATION,,,Q2
CONSERVATION,,,Q2
CRITICAL CARE EXPLORATIONS,,,Q2
CROPS,,,Q2
CURRENT RESEARCH IN ECOLOGICAL AND SOCIAL PSYCHOLOGY,,,Q2
CHINESE SCIENCE BULLETIN CHINESE,1,Yes,Q3
CHINESE JOURNAL OF GEOPHYSICS CHINESE EDITION,2,,Q3
CHINESE JOURNAL OF LASERS ZHONGGUO JIGUANG,2,,Q3
CIVIL WARS,2,,Q3
COMMUNICATION QUARTERLY,2,,Q3
CRITICAL PHILOSOPHY OF RACE,2,,Q3
CANADIAN JOURNAL OF PAIN REVUE CANADIENNE DE LA DOULEUR,3,,Q3
CANADIAN JOURNAL OF POLITICAL SCIENCE REVUE CANADIENNE DE SCIENCE POLITIQUE,3,,Q3
CANADIAN PUBLIC POLICY ANALYSE DE POLITIQUES,3,,Q3
CANCER PREVENTION RESEARCH,3,,Q3
CAPITAL AND CLASS,3,,Q3
CARDIOLOGY CLINICS,3,,Q3
CARDIOLOGY JOURNAL,3,,Q3
CARDIOVASCULAR ULTRASOUND,3,,Q3
CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,3,,Q3
CATHOLIC HISTORICAL REVIEW,3,,Q3
CELESTIAL MECHANICS AND DYNAMICAL ASTRONOMY,3,,Q3
CELL ADHESION AND MIGRATION,3,,Q3
CELL AND TISSUE RESEARCH,3,,Q3
CELL BIOLOGY INTERNATIONAL,3,,Q3
CELL CYCLE,3,,Q3
CELL STRESS AND CHAPERONES,3,,Q3
CELLULAR IMMUNOLOGY,3,,Q3
CENTRAL BANK REVIEW,3,,Q3
CEREBELLUM,3,,Q3
CHEMISTRY AND BIODIVERSITY,3,,Q3
CHEMISTRY SWITZERLAND,3,,Q3
CHEMPHYSCHEM,3,,Q3
CHINESE PHYSICS B,3,,Q3
CHROMOSOMA,3,,Q3
CHRONIC OBSTRUCTIVE PULMONARY DISEASES JOURNAL OF COPD FOUNDATION,3,,Q3
CIRCUITS SYSTEMS AND SIGNAL PROCESSING,3,,Q3
CLINICAL BREAST CANCER,3,,Q3
CLINICAL ENDOCRINOLOGY,3,,Q3
CLINICAL GENETICS,3,,Q3
CLINICAL NUTRITION ESPEN,3,,Q3
CLINICAL TRIALS,3,,Q3
CLINICS IN SHOULDER AND ELBOW,3,,Q3
COGNITIVE DEVELOPMENT,3,,Q3
COGNITIVE NEUROPSYCHOLOGY,3,,Q3
COLLECTANEA MATHEMATICA,3,,Q3
COLLOID AND POLYMER SCIENCE,3,,Q3
COLOR RESEARCH AND APPLICATION,3,,Q3
COMMUNICATION RESEARCH AND PRACTICE,3,,Q3
COMMUNICATION STUDIES,3,,Q3
COMMUNICATIONS IN ALGEBRA,3,,Q3
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D GENOMICS AND PROTEOMICS,3,,Q3
COMPARATIVE LEGAL HISTORY,3,,Q3
COMPUTATIONAL AND THEORETICAL CHEMISTRY,3,,Q3
COMPUTATIONAL GEOSCIENCES,3,,Q3
COMPUTER SUPPORTED COOPERATIVE WORK JOURNAL OF COLLABORATIVE COMPUTING AND WORK PRACTICES,3,,Q3
CONSTELLATIONS AN INTERNATIONAL JOURNAL OF CRITICAL AND DEMOCRATIC THEORY,3,,Q3
CONTEMPORARY CLINICAL TRIALS,3,,Q3
CONTEMPORARY POLITICAL THEORY,3,,Q3
COUNSELLING PSYCHOLOGY QUARTERLY,3,,Q3
CRIMINOLOGY AND CRIMINAL JUSTICE,3,,Q3
CRITICAL CRIMINOLOGY,3,,Q3
CRITICAL HORIZONS,3,,Q3
CRITICAL REVIEW OF INTERNATIONAL SOCIAL AND POLITICAL PHILOSOPHY,3,,Q3
CRYPTOGAMIE MYCOLOGIE,3,,Q3
CULTURE AND PSYCHOLOGY,3,,Q3
CURRENT CLINICAL MICROBIOLOGY REPORTS,3,,Q3
CURRENT ISSUES IN MOLECULAR BIOLOGY,3,,Q3
CURRENT OPINION IN ENDOCRINOLOGY DIABETES AND OBESITY,3,,Q3
CURRENT OPINION IN ONCOLOGY,3,,Q3
CURRENT RESEARCH IN STRUCTURAL BIOLOGY,3,,Q3
CANADIAN JOURNAL ON AGING LA REVUE CANADIENNE DU VIEILLISSEMENT,,,Q3
CANADIAN MINERALOGIST,,,Q3
CANCER TREATMENT AND RESEARCH COMMUNICATIONS,,,Q3
CARAKA TANI JOURNAL OF SUSTAINABLE AGRICULTURE,,,Q3
CASE STUDIES IN SPORT AND EXERCISE PSYCHOLOGY,,,Q3
CHINA INTERNATIONAL STRATEGY REVIEW,,,Q3
CHINA JOURNAL OF SOCIAL WORK,,,Q3
CHINA POPULATION AND DEVELOPMENT STUDIES,,,Q3
CIM JOURNAL,,,Q3
CIVILENG,,,Q3
CLINICAL AND TRANSLATIONAL DISCOVERY,,,Q3
COMPOUNDS,,,Q3
CONGRESS AND PRESIDENCY A JOURNAL OF CAPITAL STUDIES,,,Q3
CONTEMPORARY SCHOOL PSYCHOLOGY,,,Q3
CONTINENCE,,,Q3
CONTRIBUTIONS TO MATHEMATICS,,,Q3
CORROSION AND MATERIALS DEGRADATION,,,Q3
CURRENT PHARMACOLOGY REPORTS,,,Q3
CURRENT PROTOCOLS,,,Q3
CURRENT RESEARCH IN BEHAVIORAL SCIENCES,,,Q3
CAMBRIDGE ARCHAEOLOGICAL JOURNAL,1,Yes,
CANADIAN JOURNAL OF PHILOSOPHY,1,Yes,
CLASSICAL ANTIQUITY,1,Yes,
CODESIGN INTERNATIONAL JOURNAL OF COCREATION IN DESIGN AND ARTS,1,Yes,
CAMBRIDGE CLASSICAL JOURNAL,2,,
CAMBRIDGE OPERA JOURNAL,2,,
CATALAN JOURNAL OF LINGUISTICS,2,,
CELESTINESCA,2,,
CHAUCER REVIEW,2,,
CINEASTE,2,,
CLASSICAL PHILOLOGY,2,,
COGENT ARTS AND HUMANITIES,2,,
COMEDIA PERFORMANCE,2,,
COMPARATIVE LITERATURE,2,,
COMPARATIVE LITERATURE EAST AND WEST,2,,
CONSTRUCTIONS AND FRAMES,2,,
CONTEMPORARY ISLAM DYNAMICS OF MUSLIM LIFE,2,,
CONTINENTAL PHILOSOPHY REVIEW,2,,
CRITICAL STUDIES IN TELEVISION,2,,
CURATOR MUSEUM JOURNAL,2,,
CURRENTS IN BIBLICAL RESEARCH,2,,
CAHIERS BALKANIQUES,3,,
CAHIERS ELISABETHAINS,3,,
CALIOPE JOURNAL OF SOCIETY FOR RENAISSANCE AND BAROQUE HISPANIC POETRY,3,,
CAMBRIAN MEDIEVAL CELTIC STUDIES,3,,
CAMBRIDGE JOURNAL OF POSTCOLONIAL LITERARY INQUIRY,3,,
CAMBRIDGE QUARTERLY,3,,
CANADIAN JOURNAL OF LINGUISTICS REVUE CANADIENNE DE LINGUISTIQUE,3,,
CANADIAN JOURNAL OF SOCIOLOGY CAHIERS CANADIENS DE SOCIOLOGIE,3,,
CASTILLA ESTUDIOS DE LITERATURA,3,,
CATEDRAL TOMADA REVISTA DE CRITICA LITERARIA LATINOAMERICANA JOURNAL OF LATIN AMERICAN LITERARY CRITICISM,3,,
CATEGORIES AND GENERAL ALGEBRAIC STRUCTURES WITH APPLICATIONS,3,,
CATHOLIC BIBLICAL QUARTERLY,3,,
CHANGE OVER TIME AN INTERNATIONAL JOURNAL OF CONSERVATION AND BUILT ENVIRONMENT,3,,
CHEMICAL METHODOLOGIES,3,,
CHILDRENS LITERATURE IN EDUCATION,3,,
CHOREOGRAPHIC PRACTICES,3,,
CHURCH HISTORY AND RELIGIOUS CULTURE,3,,
CINEJ CINEMA JOURNAL,3,,
CITHARA ESSAYS IN JUDEO CHRISTIAN TRADITION,3,,
CLASSICAL JOURNAL,3,,
CLASSICAL QUARTERLY,3,,
CLASSICAL RECEPTIONS JOURNAL,3,,
CLASSICAL WORLD,3,,
CLCWEB COMPARATIVE LITERATURE AND CULTURE,3,,
COGNITIVE STUDIES ETUDES COGNITIVES,3,,
COLLECTANEA CHRISTIANA ORIENTALIA,3,,
COLLEGE ENGLISH,3,,
COMICS GRID JOURNAL OF COMICS SCHOLARSHIP,3,,
COMITATUS A JOURNAL OF MEDIEVAL AND RENAISSANCE STUDIES,3,,
COMPARATIVE CRITICAL STUDIES,3,,
COMPARATIVE DRAMA,3,,
COMPARATIVE LITERATURE STUDIES,3,,
COMPARATIVE PHILOSOPHY AN INTERNATIONAL JOURNAL OF CONSTRUCTIVE ENGAGEMENT OF DISTINCT APPROACHES TOWARD WORLD PHILOSOPHY,3,,
COMPLUTENSE JOURNAL OF ENGLISH STUDIES,3,,
CON A DE ANIMACION,3,,
CONCENTRIC LITERARY AND CULTURAL STUDIES,3,,
CONIMBRIGA REVISTA DE ARQUEOLOGIA,3,,
CONSTRUCTIVIST FOUNDATIONS,3,,
CONTEMPORARY MUSIC REVIEW,3,,
CONTEMPORARY THEATRE REVIEW,3,,
CONTEMPORARY WOMENS WRITING,3,,
CONVIVIUM EXCHANGES AND INTERACTIONS IN ARTS OF MEDIEVAL EUROPE BYZANTIUM AND MEDITERRANEAN,3,,
CORMAC MCCARTHY JOURNAL,3,,
CORNELL LAW REVIEW,3,,
COSTUME JOURNAL OF COSTUME SOCIETY,3,,
CRITICAL QUARTERLY,3,,
CRITICAL RESEARCH ON RELIGION,3,,
CRITICAL STUDIES IN FASHION AND BEAUTY,3,,
CRITICAL SURVEY,3,,
CRITICON,3,,
CRITIQUE STUDIES IN CONTEMPORARY FICTION,3,,
CUADERNOS DE FILOLOGIA CLASICA ESTUDIOS GRIEGOS E INDOEUROPEOS,3,,
CUADERNOS DE FILOLOGIA CLASICA ESTUDIOS LATINOS,3,,
CUADERNOS DE FILOLOGIA ITALIANA,3,,
CUADERNOS DE MUSICA ARTES VISUALES Y ARTES ESCENICAS,3,,
CULTURA Y RELIGION,3,,
CULTURE AND RELIGION,3,,
CADERNO PROFISSIONAL DE MARKETING UNIMEP,4,,
CADERNOS DE ESTUDOS LINGUISTICOS,4,,
CADERNOS DE LETRAS DA UFF,4,,
CADERNOS DE TRADUCAO,4,,
CADERNOS EDUCACAO TECNOLOGIA E SOCIEDADE,4,,
CAHIERS D ETUDES DU RELIGIEUX RECHERCHES INTERDISCIPLINAIRES,4,,
CAHIERS DE CIVILISATION MEDIEVALE,4,,
CAHIERS DE NARRATOLOGIE,4,,
CAHIERS DES ETUDES ANCIENNES,4,,
CAHIERS MONDES ANCIENS,4,,
CAHIERS VICTORIENS AND EDOUARDIENS,4,,
CAIETELE ECHINOX,4,,
CALIFORNIA ARCHAEOLOGY,4,,
CALIGRAMA REVISTA DE ESTUDOS ROMANICOS,4,,
CALLE 14 REVISTA DE INVESTIGACION EN EL CAMPO DEL ARTE,4,,
CAMERA OBSCURA,4,,
CAMINO REAL ESTUDIOS DE LAS HISPANIDADES NORTEAMERICANAS,4,,
CANADIAN JOURNAL AMERICAN AND CARIBBEAN STUDIES,4,,
CANADIAN JOURNAL OF APPLIED LINGUISTICS,4,,
CANADIAN JOURNAL OF FILM STUDIES REVUE CANADIENNE D ETUDES CINEMATOGRAPHIQUES,4,,
CANADIAN JOURNAL OF LAW AND SOCIETY,4,,
CANADIAN JOURNAL ON AGING REVUE CANADIENNE DU VIEILLISSEMENT,4,,
CANADIAN LITERATURE,4,,
CANADIAN REVIEW OF AMERICAN STUDIES,4,,
CANADIAN REVIEW OF COMPARATIVE LITERATURE REVUE CANADIENNE DE LITTERATURE COMPAREE,4,,
CANADIAN THEATRE REVIEW,4,,
CAPITALE CULTURALE STUDIES ON VALUE OF CULTURAL HERITAGE,4,,
CAPLLETRA,4,,
CARACOL,4,,
CARAVELLE,4,,
CARNETS DE GEOLOGIE,4,,
CARTAGINE STUDI E RICERCHE,4,,
CARTAPHILUS,4,,
CARTE ROMANZE,4,,
CATHOLIC SOCIAL SCIENCE REVIEW,4,,
CAUCE REVISTA INTERNACIONAL DE FILOLOGIA COMUNICACION Y SUS DIDACTICAS,4,,
CAURIENSIA REVISTA ANUAL DE CIENCIAS ECLESIASTICAS,4,,
CEA CRITIC,4,,
CEDILLE REVISTA DE ESTUDIOS FRANCESES,4,,
CELEHIS REVISTA DEL CENTRO DE LETRAS HISPANOAMERICANAS,4,,
CENTRAL ASIATIC JOURNAL,4,,
CERAMICS ART AND PERCEPTION,4,,
CESKA LITERATURA,4,,
CHASQUI REVISTA DE LITERATURA LATINOAMERICANA,4,,
CHICAGO REVIEW,4,,
CHILDRENS LITERATURE,4,,
CHILDRENS LITERATURE ASSOCIATION QUARTERLY,4,,
CHINA NONPROFIT REVIEW,4,,
CHINESE ARCHAEOLOGY,4,,
CHINESE LITERATURE AND THOUGHT TODAY,4,,
CHINESE SEMIOTIC STUDIES,4,,
CHRISTIAN BIOETHICS,4,,
CHUNG WAI LITERARY QUARTERLY,4,,
CHUZHDOEZIKOVO OBUCHENIE FOREIGN LANGUAGE TEACHING,4,,
CINE DOCUMENTAL,4,,
CINEFORUM,4,,
CINEMA JOURNAL OF PHILOSOPHY AND MOVING IMAGE,4,,
CINEMAS,4,,
CINEMAS D AMERIQUE LATINE,4,,
CINTA DE MOEBIO,4,,
CIRCUIT,4,,
CIVIL ENGINEERING,4,,
CLA JOURNAL COLLEGE LANGUAGE ASSOCIATION,4,,
CLARIDADES REVISTA DE FILOSOFIA,4,,
CLINICAL ADVANCES IN HEMATOLOGY AND ONCOLOGY,4,,
CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,4,,
CLOTHING CULTURES,4,,
CO HERENCIA,4,,
CODEX AQUILARENSIS,4,,
COLLEGE COMPOSITION AND COMMUNICATION,4,,
COLLEGE LITERATURE,4,,
COLLOQUIA GERMANICA,4,,
COLLOQUIA HUMANISTICA,4,,
COLMENA REVISTA DE LA UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,4,,
COLOQUIO LETRAS,4,,
COMMON KNOWLEDGE,4,,
COMMUNICATIONS IN ANALYSIS AND GEOMETRY,4,,
COMMUNIO VIATORUM,4,,
COMPARATIST,4,,
COMPARATIVE AMERICAN STUDIES,4,,
COMPARATIVE AND CONTINENTAL PHILOSOPHY,4,,
COMPLUTUM,4,,
COMPUTER MUSIC JOURNAL,4,,
COMUNICAZIONE FILOSOFICA,4,,
CON TEXTOS KANTIANOS INTERNATIONAL JOURNAL OF PHILOSOPHY,4,,
CONCENTRIC STUDIES IN LINGUISTICS,4,,
CONFLUENCIA REVISTA HISPANICA DE CULTURA Y LITERATURA,4,,
CONFLUENZE RIVISTA DI STUDI IBEROAMERICANI,4,,
CONHECIMENTO AND DIVERSIDADE,4,,
CONNAISSANCE DES ARTS,4,,
CONSERVAR PATRIMONIO,4,,
CONSERVATION AND MANAGEMENT OF ARCHAEOLOGICAL SITES,4,,
CONSERVATION SCIENCE IN CULTURAL HERITAGE,4,,
CONSTELACIONES,4,,
CONSTELACIONES REVISTA DE TEORIA CRITICA,4,,
CONSTRUCTION HISTORY INTERNATIONAL JOURNAL OF CONSTRUCTION HISTORY SOCIETY,4,,
CONTAGION JOURNAL OF VIOLENCE MIMESIS AND CULTURE,4,,
CONTEMPORARY BUDDHISM,4,,
CONTEMPORARY FRENCH AND FRANCOPHONE STUDIES,4,,
CONTEMPORARY LITERATURE,4,,
CONTEMPORARY PRAGMATISM,4,,
CONTEXTO,4,,
CONTEXTO REVISTA DE LA FACULTAD DE ARQUITECTURA UNIVERSIDAD AUTONOMA DE NUEVO LEON,4,,
CONTEXTO REVISTA DO PROGRAMA DE POS GRADUACAO EM LETRAS,4,,
CONVIVIUM,4,,
CORSALUD,4,,
COSMOS AND HISTORY JOURNAL OF NATURAL AND SOCIAL PHILOSOPHY,4,,
COUNTERTEXT A JOURNAL FOR STUDY OF POST LITERARY,4,,
CR NEW CENTENNIAL REVIEW,4,,
CRAFT RESEARCH,4,,
CRISTIANESIMO NELLA STORIA,4,,
CRITICA D ARTE,4,,
CRITICA LETTERARIA,4,,
CRITICA REVISTA HISPANOAMERICANA DE FILOSOFIA,4,,
CRITICAL STUDIES IN MENS FASHION,4,,
CRITICISM A QUARTERLY FOR LITERATURE AND ARTS,4,,
CRITIQUE,4,,
CROATIAN JOURNAL OF PHILOSOPHY,4,,
CROSS CURRENTS,4,,
CUADERNO ACTIVA,4,,
CUADERNO DE NOTAS,4,,
CUADERNOS CANELA,4,,
CUADERNOS DE FILOSOFIA LATINOAMERICANA,4,,
CUADERNOS DE ILUSTRACION Y ROMANTICISMO,4,,
CUADERNOS DE LITERATURA,4,,
CUADERNOS DE LITERATURA DEL CARIBE E HISPANOAMERICA,4,,
CUADERNOS DE PREHISTORIA Y ARQUEOLOGIA UNIVERSIDAD AUTONOMA DE MADRID,4,,
CUADERNOS DE PROYECTOS ARQUITECTONICOS,4,,
CUADERNOS DE RUSISTICA ESPANOLA,4,,
CUADERNOS HISPANOAMERICANOS,4,,
CUADERNOS LIRICO,4,,
CUESTIONES DE FILOSOFIA,4,,
CULTURA DE LOS CUIDADOS,4,,
CULTURA INTERNATIONAL JOURNAL OF PHILOSOPHY OF CULTURE AND AXIOLOGY,4,,
CULTURA RIVISTA DI FILOSOFIA LETTERATURA STORIA,4,,
CULTURE AND DIALOGUE,4,,
CULTURE ET MUSEES,4,,
CULTURE THEORY AND CRITIQUE,4,,
CUMHURIYET ILAHIYAT DERGISI CUMHURIYET THEOLOGY JOURNAL,4,,
CURRENT WRITING TEXT AND RECEPTION IN SOUTHERN AFRICA,4,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
CLASSICAL REVIEW,,,
CLINICAL AND TRANSLATIONAL METABOLISM,,,
COMBINATORICS AND NUMBER THEORY,,,
COMECHINGONIA,,,
COMPARATIVE IMMUNOLOGY REPORTS,,,
CONVIVIUM EXCHANGES AND INTERACTIONS IN ARTS OF PREMODERN WORLD SEMINARIUM KONDAKOVIANUM SERIES NOVA,,,
CROATICA ET SLAVICA IADERTINA,,,
